street_id,noise_day,noise_evening,noise_night,road_length,road_category,distance_to_road
5337,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),52.253130048932306,secondary,0.0
5338,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),26.008640666745077,living_street,27.74104760705549
5339,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),103.22749579434729,residential,0.0
5340,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),51.117953345028404,tertiary,0.0
5341,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),82.97482089472399,residential,0.0
5342,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),20.785644990976685,residential,0.08060681815276058
5343,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),63.778569596982976,tertiary,9.761610001031544
5344,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),98.32546631167845,residential,0.0
5345,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),87.68397271806342,residential,0.0
5346,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),136.34035054565987,tertiary,0.0
5347,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),28.485526151627717,residential,0.901807369605026
5348,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),148.08815411849022,primary,0.0
5349,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),151.15105143073671,residential,0.0
5350,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),51.16991372119502,residential,0.0
5351,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),25.036217754791522,tertiary,2.172315479716008
5352,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),68.91361515323624,tertiary,0.0
5353,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),103.40822481989642,residential,0.0
5354,65 - 70 dB(A),60 - 65 dB(A),60 - 65 dB(A),60.157303797656475,residential,2.001324530981468
5355,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),29.314334750585754,living_street,0.0
5356,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),33.318917279806946,residential,3.548202238747541
5357,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),42.727068317415714,residential,0.45330639923496585
5358,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),71.78087647846579,residential,0.0
5359,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),90.12878692293278,residential,0.0
