road_id,width,openness,betweenness,closeness_global,closeness_400,straightness
30575368_1332252055_0,37.48153323557602,0.8181818181818182,0.0001821743641910925,0.00016733066841887788,1.0265413238153122e-05,0.7772599452605933
30575373_7678184610_0,33.67000560376549,0.625,0.001777984798917856,0.00017024551217773183,1.6338439128243098e-05,0.8111312553498431
30575373_30575363_0,31.047516485565048,0.5806451612903226,0.00020399598008261633,0.00017177807597591554,1.2554984625820927e-05,0.8061834349321183
30575373_30575378_0,40.557089154786404,0.75,0.001576850196283267,0.00016919939014945883,1.735221348514711e-05,0.8061315610858852
30575378_4461779811_0,50.0,1.0,0.004210502463371406,0.00016839181538932127,1.768948717866046e-05,0.8036744028115819
30575378_30575373_0,40.55712394159662,0.75,0.001576850196283267,0.00016919939014945883,1.735221348514711e-05,0.8061315610858852
30575380_249757446_0,50.0,1.0,0.0005463496757582455,0.00017614735226484404,1.136762887674549e-05,0.7918586063848541
30575380_249093255_0,38.260506190948306,0.7727272727272727,0.0039045373960499867,0.00017496376269884672,1.2716570902187465e-05,0.7948946249237065
30575382_1395083834_0,49.867293722747426,0.9166666666666666,0.010326364376301656,0.00016817785110641992,1.9707006582235936e-05,0.8258482489289996
30575386_30389391_0,41.23334950476645,0.7872340425531915,0.023869408351828957,0.00018157028918597566,1.3078310161673081e-05,0.8297821506573675
30575386_297504580_0,21.722072088675695,0.7666666666666667,0.0003494348822894349,0.00017421094626603786,7.79682653221004e-06,0.8093684617416503
30575430_30575431_0,50.0,1.0,0.0016737323902811319,0.00016851301296664568,2.0596219589520393e-05,0.8245700489777583
30575430_30575373_0,45.16722097420046,0.8478260869565217,0.00032018524615404133,0.00016932447132115321,1.935173707167619e-05,0.817606181462865
30575431_1395083840_0,50.0,1.0,0.0025076071453623964,0.00016799558589903485,1.9546091788773335e-05,0.8230222618770995
30575431_41430285_0,50.0,1.0,0.002739436524257645,0.00016797959192392493,1.9394702488289864e-05,0.8229364911950137
30575433_263693418_0,48.48117841938192,0.8888888888888888,0.0038386390063378352,0.00017204376994647694,1.4467942916941184e-05,0.799981001174682
30575433_30575363_0,36.383046541421976,0.7045454545454546,0.0010933063103691029,0.0001733660392678646,1.1068727847116334e-05,0.8021173576123533
32039350_984073241_0,50.0,1.0,0.001335251670141217,0.00018602860125260684,1.557761239094134e-05,0.8310288568234303
32039350_243465956_0,50.0,1.0,0.035559406950332065,0.00018516119614295104,1.5044539274233088e-05,0.829637866699703
32039356_259483661_0,30.22177673513986,0.6022727272727273,0.003899392697204038,0.00017875957061119205,8.524361552872227e-06,0.8040455020977044
