road_id,lden_db
20246097_296092115_0,64.5999985
20246097_1659650584_0,71.5
20246103_244430178_0,60.65714372857143
20246103_13912278804_0,69.3000031
20246105_29787108_0,72.9000015
20246107_598284527_0,72.9000015
20246107_20246105_0,72.9000015
20246107_4081394148_0,63.59999845
20246107_29786491_0,57.21875025
20246112_29275987_0,67.0999985
20246123_10657735748_0,44.38749981875
20246123_20246125_0,43.8000002
20246123_10280131769_0,49.2999992
20246123_20246250_0,51.70434836086957
20246125_20246248_0,48.11000004
20246125_20246123_0,44.01428605714285
20246125_10657682002_0,43.13333385555556
20246126_20246128_0,48.07857158928572
20246126_1563525687_0,49.92727260909091
20246126_1791456658_0,57.58333365833334
20246126_1791505420_0,55.83333334
20246128_20246126_0,47.60000029047619
20246137_1822518681_0,52.55294081764706
20246137_276589705_0,51.383333533333335
20246137_29785848_0,53.19999967142856
20246138_276589705_0,53.62000046
20246138_282820264_0,68.9000015
20246138_3229235621_0,56.74999938333334
20246138_1669237290_0,53.21818196363636
20246140_2467429075_0,57.1000023
20246140_21385724_0,47.963999788
20246140_20246141_0,58.5058825
20246141_20246140_0,56.98750020625
20246141_29785878_0,50.197058961764704
20246141_26960755_0,64.99999895454545
20246141_10006364920_0,70.6999969
20246145_29803511_0,72.0
20246145_20246160_0,77.4000015
20246145_29803516_0,61.986666373333335
20246160_20246145_0,77.4000015
20246160_3463835860_0,73.4000015
20246160_4363312270_0,65.8638884138889
20246171_29786488_0,64.4000015
20246171_2101295591_0,63.09999973333333
20246171_29786490_0,64.4000015
20246181_261711282_0,71.6999969
20246181_29787110_0,63.5999985
20246202_20246181_0,58.62857165714286
20246203_86090143_0,49.0
20246203_20246202_0,49.0
20246220_1659650505_0,65.1999969
20246240_28255945_0,68.4000015
20246240_12110774660_0,72.5
20246246_3917779364_0,65.1999969
20246246_1591359195_0,57.59999973333333
20246246_1591359166_0,61.55882375294118
20246248_28150292_0,72.1999969
20246248_12614651_0,55.51111222222222
20246248_20246125_0,49.75714257142857
20246250_20246123_0,51.296000672
20246250_20246248_0,57.55999908
20246257_2071423335_0,48.5999985
20246257_13119496825_0,68.3000031
20246260_162070833_0,68.0
20246262_4182868866_0,70.5999985
20246262_73691054_0,60.788890433333336
20246264_283651572_0,59.9000015
20246264_20246266_0,69.6999969
20246266_26745282_0,61.5999985
20246266_26874404_0,61.5999985
20246267_26866513_0,65.6999969
20246267_26704079_0,48.2000008
20246271_26787971_0,70.5
20246274_26760192_0,67.0999985
20246274_26704452_0,56.6166668
20246274_324753730_0,67.81999968
20246275_26704059_0,63.05238143333333
20246275_26704061_0,70.8000031
20246276_26736159_0,71.8000031
20246276_26736173_0,55.788000328
20246277_26736170_0,71.0
20246277_26736183_0,58.87222161666667
20246279_26740530_0,64.0
20246279_26740534_0,47.0333333
20246279_26787011_0,60.25999908
21306260_1055526422_0,38.485713957142856
21306260_27555123_0,39.32857130000001
21306261_21306260_0,39.5
21306261_27555102_0,39.882499885
21306261_21306262_0,40.52916702083333
21306262_27555213_0,41.3416667125
21306262_21306261_0,40.63181842727273
