signal_id,latitude,longitude,google_earth_url,verified,actual_type,notes
3591,41.4109284,2.1464665,"https://earth.google.com/web/@41.4109284,2.1464665,100a,500d,35y,0h,0t,0r",,,
3592,41.3985578,2.1797509,"https://earth.google.com/web/@41.3985578,2.1797509,100a,500d,35y,0h,0t,0r",,,
3593,41.3981748,2.1799509,"https://earth.google.com/web/@41.3981748,2.1799509,100a,500d,35y,0h,0t,0r",,,
3594,41.398039,2.1800798,"https://earth.google.com/web/@41.398039,2.1800798,100a,500d,35y,0h,0t,0r",,,
3595,41.4158866,2.2065167,"https://earth.google.com/web/@41.4158866,2.2065167,100a,500d,35y,0h,0t,0r",,,
3596,41.4302468,2.193723,"https://earth.google.com/web/@41.4302468,2.193723,100a,500d,35y,0h,0t,0r",,,
3597,41.4318988,2.1933734,"https://earth.google.com/web/@41.4318988,2.1933734,100a,500d,35y,0h,0t,0r",,,
3598,41.4319805,2.1932575,"https://earth.google.com/web/@41.4319805,2.1932575,100a,500d,35y,0h,0t,0r",,,
3599,41.397352,2.1275179,"https://earth.google.com/web/@41.397352,2.1275179,100a,500d,35y,0h,0t,0r",,,
3600,41.383623,2.1611293,"https://earth.google.com/web/@41.383623,2.1611293,100a,500d,35y,0h,0t,0r",,,
3601,41.3835794,2.1608234,"https://earth.google.com/web/@41.3835794,2.1608234,100a,500d,35y,0h,0t,0r",,,
3602,41.3836895,2.1606758,"https://earth.google.com/web/@41.3836895,2.1606758,100a,500d,35y,0h,0t,0r",,,
3603,41.3841078,2.1608662,"https://earth.google.com/web/@41.3841078,2.1608662,100a,500d,35y,0h,0t,0r",,,
3604,41.3980206,2.1918488,"https://earth.google.com/web/@41.3980206,2.1918488,100a,500d,35y,0h,0t,0r",,,
3605,41.3904348,2.1822186,"https://earth.google.com/web/@41.3904348,2.1822186,100a,500d,35y,0h,0t,0r",,,
3606,41.389969,2.1828382,"https://earth.google.com/web/@41.389969,2.1828382,100a,500d,35y,0h,0t,0r",,,
3607,41.3916027,2.1826386,"https://earth.google.com/web/@41.3916027,2.1826386,100a,500d,35y,0h,0t,0r",,,
3608,41.3929006,2.1849427,"https://earth.google.com/web/@41.3929006,2.1849427,100a,500d,35y,0h,0t,0r",,,
3609,41.3933422,2.1850025,"https://earth.google.com/web/@41.3933422,2.1850025,100a,500d,35y,0h,0t,0r",,,
3610,41.3923117,2.1675899,"https://earth.google.com/web/@41.3923117,2.1675899,100a,500d,35y,0h,0t,0r",,,
3611,41.3888787,2.1541897,"https://earth.google.com/web/@41.3888787,2.1541897,100a,500d,35y,0h,0t,0r",,,
3612,41.3858394,2.1496319,"https://earth.google.com/web/@41.3858394,2.1496319,100a,500d,35y,0h,0t,0r",,,
3613,41.3938314,2.1603046,"https://earth.google.com/web/@41.3938314,2.1603046,100a,500d,35y,0h,0t,0r",,,
3614,41.3934658,2.1603163,"https://earth.google.com/web/@41.3934658,2.1603163,100a,500d,35y,0h,0t,0r",,,
3615,41.3937394,2.1596412,"https://earth.google.com/web/@41.3937394,2.1596412,100a,500d,35y,0h,0t,0r",,,
3616,41.3883765,2.1530608,"https://earth.google.com/web/@41.3883765,2.1530608,100a,500d,35y,0h,0t,0r",,,
3617,41.3883782,2.152572,"https://earth.google.com/web/@41.3883782,2.152572,100a,500d,35y,0h,0t,0r",,,
3618,41.4387546,2.1910632,"https://earth.google.com/web/@41.4387546,2.1910632,100a,500d,35y,0h,0t,0r",,,
3619,41.443659,2.190712,"https://earth.google.com/web/@41.443659,2.190712,100a,500d,35y,0h,0t,0r",,,
3620,41.3746695,2.1667663,"https://earth.google.com/web/@41.3746695,2.1667663,100a,500d,35y,0h,0t,0r",,,
3621,41.3747841,2.1736033,"https://earth.google.com/web/@41.3747841,2.1736033,100a,500d,35y,0h,0t,0r",,,
3622,41.3749118,2.1696032,"https://earth.google.com/web/@41.3749118,2.1696032,100a,500d,35y,0h,0t,0r",,,
3623,41.3748236,2.1668073,"https://earth.google.com/web/@41.3748236,2.1668073,100a,500d,35y,0h,0t,0r",,,
3624,41.3749145,2.1633288,"https://earth.google.com/web/@41.3749145,2.1633288,100a,500d,35y,0h,0t,0r",,,
3625,41.3748322,2.1558862,"https://earth.google.com/web/@41.3748322,2.1558862,100a,500d,35y,0h,0t,0r",,,
3626,41.394342,2.1722834,"https://earth.google.com/web/@41.394342,2.1722834,100a,500d,35y,0h,0t,0r",,,
3627,41.3956835,2.1697072,"https://earth.google.com/web/@41.3956835,2.1697072,100a,500d,35y,0h,0t,0r",,,
3628,41.3940183,2.1719502,"https://earth.google.com/web/@41.3940183,2.1719502,100a,500d,35y,0h,0t,0r",,,
3629,41.3934719,2.1665901,"https://earth.google.com/web/@41.3934719,2.1665901,100a,500d,35y,0h,0t,0r",,,
3630,41.406145,2.1832181,"https://earth.google.com/web/@41.406145,2.1832181,100a,500d,35y,0h,0t,0r",,,
3631,41.4062127,2.1836225,"https://earth.google.com/web/@41.4062127,2.1836225,100a,500d,35y,0h,0t,0r",,,
3632,41.4079677,2.1859639,"https://earth.google.com/web/@41.4079677,2.1859639,100a,500d,35y,0h,0t,0r",,,
3633,41.4079935,2.1855001,"https://earth.google.com/web/@41.4079935,2.1855001,100a,500d,35y,0h,0t,0r",,,
3634,41.4067141,2.184795,"https://earth.google.com/web/@41.4067141,2.184795,100a,500d,35y,0h,0t,0r",,,
3635,41.4070854,2.1847729,"https://earth.google.com/web/@41.4070854,2.1847729,100a,500d,35y,0h,0t,0r",,,
3636,41.409262,2.1809633,"https://earth.google.com/web/@41.409262,2.1809633,100a,500d,35y,0h,0t,0r",,,
3637,41.4092268,2.1814958,"https://earth.google.com/web/@41.4092268,2.1814958,100a,500d,35y,0h,0t,0r",,,
3638,41.3790052,2.1491495,"https://earth.google.com/web/@41.3790052,2.1491495,100a,500d,35y,0h,0t,0r",,,
3639,41.3781548,2.1507794,"https://earth.google.com/web/@41.3781548,2.1507794,100a,500d,35y,0h,0t,0r",,,
3640,41.3781587,2.1502709,"https://earth.google.com/web/@41.3781587,2.1502709,100a,500d,35y,0h,0t,0r",,,
3641,41.3772765,2.1495699,"https://earth.google.com/web/@41.3772765,2.1495699,100a,500d,35y,0h,0t,0r",,,
3642,41.3797509,2.1503559,"https://earth.google.com/web/@41.3797509,2.1503559,100a,500d,35y,0h,0t,0r",,,
3643,41.3789424,2.1537754,"https://earth.google.com/web/@41.3789424,2.1537754,100a,500d,35y,0h,0t,0r",,,
3644,41.3837797,2.1514818,"https://earth.google.com/web/@41.3837797,2.1514818,100a,500d,35y,0h,0t,0r",,,
3645,41.3838528,2.1513759,"https://earth.google.com/web/@41.3838528,2.1513759,100a,500d,35y,0h,0t,0r",,,
3646,41.3824285,2.1536878,"https://earth.google.com/web/@41.3824285,2.1536878,100a,500d,35y,0h,0t,0r",,,
3647,41.3874209,2.1605348,"https://earth.google.com/web/@41.3874209,2.1605348,100a,500d,35y,0h,0t,0r",,,
3648,41.3900843,2.1646148,"https://earth.google.com/web/@41.3900843,2.1646148,100a,500d,35y,0h,0t,0r",,,
3649,41.3911699,2.1661324,"https://earth.google.com/web/@41.3911699,2.1661324,100a,500d,35y,0h,0t,0r",,,
3650,41.3914033,2.1658437,"https://earth.google.com/web/@41.3914033,2.1658437,100a,500d,35y,0h,0t,0r",,,
3651,41.3991087,2.1458002,"https://earth.google.com/web/@41.3991087,2.1458002,100a,500d,35y,0h,0t,0r",,,
3652,41.3950633,2.153183,"https://earth.google.com/web/@41.3950633,2.153183,100a,500d,35y,0h,0t,0r",,,
3653,41.3947741,2.1530689,"https://earth.google.com/web/@41.3947741,2.1530689,100a,500d,35y,0h,0t,0r",,,
3654,41.389499,2.1613381,"https://earth.google.com/web/@41.389499,2.1613381,100a,500d,35y,0h,0t,0r",,,
3655,41.3891128,2.1608122,"https://earth.google.com/web/@41.3891128,2.1608122,100a,500d,35y,0h,0t,0r",,,
3656,41.394008,2.1698682,"https://earth.google.com/web/@41.394008,2.1698682,100a,500d,35y,0h,0t,0r",,,
3657,41.4023025,2.1348564,"https://earth.google.com/web/@41.4023025,2.1348564,100a,500d,35y,0h,0t,0r",,,
3658,41.4024657,2.1349122,"https://earth.google.com/web/@41.4024657,2.1349122,100a,500d,35y,0h,0t,0r",,,
3659,41.4023875,2.1345563,"https://earth.google.com/web/@41.4023875,2.1345563,100a,500d,35y,0h,0t,0r",,,
3660,41.4025484,2.1345844,"https://earth.google.com/web/@41.4025484,2.1345844,100a,500d,35y,0h,0t,0r",,,
3661,41.4007609,2.135793,"https://earth.google.com/web/@41.4007609,2.135793,100a,500d,35y,0h,0t,0r",,,
3662,41.4028064,2.1342996,"https://earth.google.com/web/@41.4028064,2.1342996,100a,500d,35y,0h,0t,0r",,,
3663,41.402989,2.1343332,"https://earth.google.com/web/@41.402989,2.1343332,100a,500d,35y,0h,0t,0r",,,
3664,41.4029474,2.1341372,"https://earth.google.com/web/@41.4029474,2.1341372,100a,500d,35y,0h,0t,0r",,,
3665,41.4017916,2.1354324,"https://earth.google.com/web/@41.4017916,2.1354324,100a,500d,35y,0h,0t,0r",,,
3666,41.4035991,2.1332261,"https://earth.google.com/web/@41.4035991,2.1332261,100a,500d,35y,0h,0t,0r",,,
3667,41.4037323,2.1332747,"https://earth.google.com/web/@41.4037323,2.1332747,100a,500d,35y,0h,0t,0r",,,
3668,41.4034216,2.1336099,"https://earth.google.com/web/@41.4034216,2.1336099,100a,500d,35y,0h,0t,0r",,,
3669,41.4040164,2.1329746,"https://earth.google.com/web/@41.4040164,2.1329746,100a,500d,35y,0h,0t,0r",,,
3670,41.4042012,2.1327733,"https://earth.google.com/web/@41.4042012,2.1327733,100a,500d,35y,0h,0t,0r",,,
3671,41.4041698,2.1330401,"https://earth.google.com/web/@41.4041698,2.1330401,100a,500d,35y,0h,0t,0r",,,
3672,41.4049191,2.1353845,"https://earth.google.com/web/@41.4049191,2.1353845,100a,500d,35y,0h,0t,0r",,,
3673,41.4012102,2.1358645,"https://earth.google.com/web/@41.4012102,2.1358645,100a,500d,35y,0h,0t,0r",,,
3674,41.401364,2.1361087,"https://earth.google.com/web/@41.401364,2.1361087,100a,500d,35y,0h,0t,0r",,,
3675,41.4013649,2.1358499,"https://earth.google.com/web/@41.4013649,2.1358499,100a,500d,35y,0h,0t,0r",,,
3676,41.401407,2.1357791,"https://earth.google.com/web/@41.401407,2.1357791,100a,500d,35y,0h,0t,0r",,,
3677,41.4084246,2.1521324,"https://earth.google.com/web/@41.4084246,2.1521324,100a,500d,35y,0h,0t,0r",,,
3678,41.40864,2.1524611,"https://earth.google.com/web/@41.40864,2.1524611,100a,500d,35y,0h,0t,0r",,,
3679,41.4086573,2.1521666,"https://earth.google.com/web/@41.4086573,2.1521666,100a,500d,35y,0h,0t,0r",,,
3680,41.4110559,2.1574216,"https://earth.google.com/web/@41.4110559,2.1574216,100a,500d,35y,0h,0t,0r",,,
3681,41.4107506,2.1571512,"https://earth.google.com/web/@41.4107506,2.1571512,100a,500d,35y,0h,0t,0r",,,
3682,41.4102848,2.1562642,"https://earth.google.com/web/@41.4102848,2.1562642,100a,500d,35y,0h,0t,0r",,,
3683,41.4098454,2.1558269,"https://earth.google.com/web/@41.4098454,2.1558269,100a,500d,35y,0h,0t,0r",,,
3684,41.4098606,2.1556326,"https://earth.google.com/web/@41.4098606,2.1556326,100a,500d,35y,0h,0t,0r",,,
3685,41.4089535,2.1536392,"https://earth.google.com/web/@41.4089535,2.1536392,100a,500d,35y,0h,0t,0r",,,
3686,41.4089587,2.1538536,"https://earth.google.com/web/@41.4089587,2.1538536,100a,500d,35y,0h,0t,0r",,,
3687,41.3957006,2.1720895,"https://earth.google.com/web/@41.3957006,2.1720895,100a,500d,35y,0h,0t,0r",,,
3688,41.3965416,2.1733611,"https://earth.google.com/web/@41.3965416,2.1733611,100a,500d,35y,0h,0t,0r",,,
3689,41.3968445,2.1729647,"https://earth.google.com/web/@41.3968445,2.1729647,100a,500d,35y,0h,0t,0r",,,
3690,41.4437436,2.1818,"https://earth.google.com/web/@41.4437436,2.1818,100a,500d,35y,0h,0t,0r",,,
3691,41.3824225,2.183157,"https://earth.google.com/web/@41.3824225,2.183157,100a,500d,35y,0h,0t,0r",,,
3692,41.3954201,2.1578594,"https://earth.google.com/web/@41.3954201,2.1578594,100a,500d,35y,0h,0t,0r",,,
3693,41.3862404,2.1757789,"https://earth.google.com/web/@41.3862404,2.1757789,100a,500d,35y,0h,0t,0r",,,
3694,41.3857207,2.1301906,"https://earth.google.com/web/@41.3857207,2.1301906,100a,500d,35y,0h,0t,0r",,,
3695,41.385704,2.1299782,"https://earth.google.com/web/@41.385704,2.1299782,100a,500d,35y,0h,0t,0r",,,
3696,41.3852927,2.1302117,"https://earth.google.com/web/@41.3852927,2.1302117,100a,500d,35y,0h,0t,0r",,,
3697,41.3847018,2.1275843,"https://earth.google.com/web/@41.3847018,2.1275843,100a,500d,35y,0h,0t,0r",,,
3698,41.3815513,2.1269449,"https://earth.google.com/web/@41.3815513,2.1269449,100a,500d,35y,0h,0t,0r",,,
3699,41.381765,2.1272654,"https://earth.google.com/web/@41.381765,2.1272654,100a,500d,35y,0h,0t,0r",,,
3700,41.3817471,2.1269232,"https://earth.google.com/web/@41.3817471,2.1269232,100a,500d,35y,0h,0t,0r",,,
3701,41.4421545,2.1805661,"https://earth.google.com/web/@41.4421545,2.1805661,100a,500d,35y,0h,0t,0r",,,
3702,41.4417779,2.1778731,"https://earth.google.com/web/@41.4417779,2.1778731,100a,500d,35y,0h,0t,0r",,,
3703,41.4419148,2.1777839,"https://earth.google.com/web/@41.4419148,2.1777839,100a,500d,35y,0h,0t,0r",,,
3704,41.4417829,2.1776737,"https://earth.google.com/web/@41.4417829,2.1776737,100a,500d,35y,0h,0t,0r",,,
3705,41.4422857,2.1778232,"https://earth.google.com/web/@41.4422857,2.1778232,100a,500d,35y,0h,0t,0r",,,
3706,41.4389634,2.1753634,"https://earth.google.com/web/@41.4389634,2.1753634,100a,500d,35y,0h,0t,0r",,,
3707,41.4392045,2.1752158,"https://earth.google.com/web/@41.4392045,2.1752158,100a,500d,35y,0h,0t,0r",,,
3708,41.4389012,2.1751132,"https://earth.google.com/web/@41.4389012,2.1751132,100a,500d,35y,0h,0t,0r",,,
3709,41.4399656,2.1760842,"https://earth.google.com/web/@41.4399656,2.1760842,100a,500d,35y,0h,0t,0r",,,
3710,41.4400259,2.1759651,"https://earth.google.com/web/@41.4400259,2.1759651,100a,500d,35y,0h,0t,0r",,,
3711,41.4406099,2.17665,"https://earth.google.com/web/@41.4406099,2.17665,100a,500d,35y,0h,0t,0r",,,
3712,41.4408625,2.1767076,"https://earth.google.com/web/@41.4408625,2.1767076,100a,500d,35y,0h,0t,0r",,,
3713,41.4412927,2.1772423,"https://earth.google.com/web/@41.4412927,2.1772423,100a,500d,35y,0h,0t,0r",,,
3714,41.4415475,2.1773048,"https://earth.google.com/web/@41.4415475,2.1773048,100a,500d,35y,0h,0t,0r",,,
3715,41.4445137,2.1788033,"https://earth.google.com/web/@41.4445137,2.1788033,100a,500d,35y,0h,0t,0r",,,
3716,41.4442376,2.1789911,"https://earth.google.com/web/@41.4442376,2.1789911,100a,500d,35y,0h,0t,0r",,,
3717,41.4450827,2.1793639,"https://earth.google.com/web/@41.4450827,2.1793639,100a,500d,35y,0h,0t,0r",,,
3718,41.4451435,2.17951,"https://earth.google.com/web/@41.4451435,2.17951,100a,500d,35y,0h,0t,0r",,,
3719,41.4461544,2.1789712,"https://earth.google.com/web/@41.4461544,2.1789712,100a,500d,35y,0h,0t,0r",,,
3720,41.4456396,2.1769438,"https://earth.google.com/web/@41.4456396,2.1769438,100a,500d,35y,0h,0t,0r",,,
3721,41.4456874,2.1766707,"https://earth.google.com/web/@41.4456874,2.1766707,100a,500d,35y,0h,0t,0r",,,
3722,41.4506522,2.1855577,"https://earth.google.com/web/@41.4506522,2.1855577,100a,500d,35y,0h,0t,0r",,,
3723,41.4015105,2.2007599,"https://earth.google.com/web/@41.4015105,2.2007599,100a,500d,35y,0h,0t,0r",,,
3724,41.3987945,2.2041265,"https://earth.google.com/web/@41.3987945,2.2041265,100a,500d,35y,0h,0t,0r",,,
3725,41.3991767,2.2038826,"https://earth.google.com/web/@41.3991767,2.2038826,100a,500d,35y,0h,0t,0r",,,
3726,41.4264878,2.2012236,"https://earth.google.com/web/@41.4264878,2.2012236,100a,500d,35y,0h,0t,0r",,,
3727,41.4252379,2.2002348,"https://earth.google.com/web/@41.4252379,2.2002348,100a,500d,35y,0h,0t,0r",,,
3728,41.4253072,2.200147,"https://earth.google.com/web/@41.4253072,2.200147,100a,500d,35y,0h,0t,0r",,,
3729,41.4261261,2.2003359,"https://earth.google.com/web/@41.4261261,2.2003359,100a,500d,35y,0h,0t,0r",,,
3730,41.4237842,2.1987959,"https://earth.google.com/web/@41.4237842,2.1987959,100a,500d,35y,0h,0t,0r",,,
3731,41.4235183,2.1988979,"https://earth.google.com/web/@41.4235183,2.1988979,100a,500d,35y,0h,0t,0r",,,
3732,41.4222164,2.1983186,"https://earth.google.com/web/@41.4222164,2.1983186,100a,500d,35y,0h,0t,0r",,,
3733,41.422196,2.1986747,"https://earth.google.com/web/@41.422196,2.1986747,100a,500d,35y,0h,0t,0r",,,
3734,41.4213961,2.1989197,"https://earth.google.com/web/@41.4213961,2.1989197,100a,500d,35y,0h,0t,0r",,,
3735,41.4211295,2.1993139,"https://earth.google.com/web/@41.4211295,2.1993139,100a,500d,35y,0h,0t,0r",,,
3736,41.4217698,2.1983517,"https://earth.google.com/web/@41.4217698,2.1983517,100a,500d,35y,0h,0t,0r",,,
3737,41.4222494,2.1963249,"https://earth.google.com/web/@41.4222494,2.1963249,100a,500d,35y,0h,0t,0r",,,
3738,41.4222068,2.1962299,"https://earth.google.com/web/@41.4222068,2.1962299,100a,500d,35y,0h,0t,0r",,,
3739,41.4255744,2.2004327,"https://earth.google.com/web/@41.4255744,2.2004327,100a,500d,35y,0h,0t,0r",,,
3740,41.4258455,2.1999671,"https://earth.google.com/web/@41.4258455,2.1999671,100a,500d,35y,0h,0t,0r",,,
3741,41.4206626,2.1912496,"https://earth.google.com/web/@41.4206626,2.1912496,100a,500d,35y,0h,0t,0r",,,
3742,41.4198675,2.1913368,"https://earth.google.com/web/@41.4198675,2.1913368,100a,500d,35y,0h,0t,0r",,,
3743,41.4200536,2.1913426,"https://earth.google.com/web/@41.4200536,2.1913426,100a,500d,35y,0h,0t,0r",,,
3744,41.4202208,2.1913104,"https://earth.google.com/web/@41.4202208,2.1913104,100a,500d,35y,0h,0t,0r",,,
3745,41.4441435,2.1873328,"https://earth.google.com/web/@41.4441435,2.1873328,100a,500d,35y,0h,0t,0r",,,
3746,41.4439479,2.1870906,"https://earth.google.com/web/@41.4439479,2.1870906,100a,500d,35y,0h,0t,0r",,,
3747,41.4189248,2.2028232,"https://earth.google.com/web/@41.4189248,2.2028232,100a,500d,35y,0h,0t,0r",,,
3748,41.4188911,2.2025457,"https://earth.google.com/web/@41.4188911,2.2025457,100a,500d,35y,0h,0t,0r",,,
3749,41.4187141,2.2027772,"https://earth.google.com/web/@41.4187141,2.2027772,100a,500d,35y,0h,0t,0r",,,
3750,41.4300283,2.1998873,"https://earth.google.com/web/@41.4300283,2.1998873,100a,500d,35y,0h,0t,0r",,,
3751,41.3855539,2.1693407,"https://earth.google.com/web/@41.3855539,2.1693407,100a,500d,35y,0h,0t,0r",,,
3752,41.375199,2.1654719,"https://earth.google.com/web/@41.375199,2.1654719,100a,500d,35y,0h,0t,0r",,,
3753,41.3889545,2.1727338,"https://earth.google.com/web/@41.3889545,2.1727338,100a,500d,35y,0h,0t,0r",,,
3754,41.3886444,2.1727266,"https://earth.google.com/web/@41.3886444,2.1727266,100a,500d,35y,0h,0t,0r",,,
3755,41.3888047,2.172533,"https://earth.google.com/web/@41.3888047,2.172533,100a,500d,35y,0h,0t,0r",,,
3756,41.3758823,2.1550607,"https://earth.google.com/web/@41.3758823,2.1550607,100a,500d,35y,0h,0t,0r",,,
3757,41.375911,2.1555515,"https://earth.google.com/web/@41.375911,2.1555515,100a,500d,35y,0h,0t,0r",,,
3758,41.3762356,2.1554958,"https://earth.google.com/web/@41.3762356,2.1554958,100a,500d,35y,0h,0t,0r",,,
3759,41.3769554,2.158751,"https://earth.google.com/web/@41.3769554,2.158751,100a,500d,35y,0h,0t,0r",,,
3760,41.4051889,2.1870323,"https://earth.google.com/web/@41.4051889,2.1870323,100a,500d,35y,0h,0t,0r",,,
3761,41.40544,2.1864778,"https://earth.google.com/web/@41.40544,2.1864778,100a,500d,35y,0h,0t,0r",,,
3762,41.4056271,2.1867235,"https://earth.google.com/web/@41.4056271,2.1867235,100a,500d,35y,0h,0t,0r",,,
3763,41.4046974,2.1874561,"https://earth.google.com/web/@41.4046974,2.1874561,100a,500d,35y,0h,0t,0r",,,
3764,41.4015003,2.1891973,"https://earth.google.com/web/@41.4015003,2.1891973,100a,500d,35y,0h,0t,0r",,,
3765,41.3886428,2.1727219,"https://earth.google.com/web/@41.3886428,2.1727219,100a,500d,35y,0h,0t,0r",,,
3766,41.3893045,2.173821,"https://earth.google.com/web/@41.3893045,2.173821,100a,500d,35y,0h,0t,0r",,,
3767,41.3890792,2.1734581,"https://earth.google.com/web/@41.3890792,2.1734581,100a,500d,35y,0h,0t,0r",,,
3768,41.3782145,2.1391048,"https://earth.google.com/web/@41.3782145,2.1391048,100a,500d,35y,0h,0t,0r",,,
3769,41.3774657,2.1382109,"https://earth.google.com/web/@41.3774657,2.1382109,100a,500d,35y,0h,0t,0r",,,
3770,41.3777371,2.1381833,"https://earth.google.com/web/@41.3777371,2.1381833,100a,500d,35y,0h,0t,0r",,,
3771,41.3785855,2.1387014,"https://earth.google.com/web/@41.3785855,2.1387014,100a,500d,35y,0h,0t,0r",,,
3772,41.3794864,2.1390466,"https://earth.google.com/web/@41.3794864,2.1390466,100a,500d,35y,0h,0t,0r",,,
3773,41.4120191,2.1641152,"https://earth.google.com/web/@41.4120191,2.1641152,100a,500d,35y,0h,0t,0r",,,
3774,41.4115334,2.1646485,"https://earth.google.com/web/@41.4115334,2.1646485,100a,500d,35y,0h,0t,0r",,,
3775,41.4106463,2.1637642,"https://earth.google.com/web/@41.4106463,2.1637642,100a,500d,35y,0h,0t,0r",,,
3776,41.397215,2.2062173,"https://earth.google.com/web/@41.397215,2.2062173,100a,500d,35y,0h,0t,0r",,,
3777,41.3973259,2.2063372,"https://earth.google.com/web/@41.3973259,2.2063372,100a,500d,35y,0h,0t,0r",,,
3778,41.3973745,2.2060283,"https://earth.google.com/web/@41.3973745,2.2060283,100a,500d,35y,0h,0t,0r",,,
3779,41.3966291,2.2055189,"https://earth.google.com/web/@41.3966291,2.2055189,100a,500d,35y,0h,0t,0r",,,
3780,41.398588,2.2075981,"https://earth.google.com/web/@41.398588,2.2075981,100a,500d,35y,0h,0t,0r",,,
3781,41.4037395,2.1728657,"https://earth.google.com/web/@41.4037395,2.1728657,100a,500d,35y,0h,0t,0r",,,
3782,41.405445,2.1706261,"https://earth.google.com/web/@41.405445,2.1706261,100a,500d,35y,0h,0t,0r",,,
3783,41.4034419,2.1733442,"https://earth.google.com/web/@41.4034419,2.1733442,100a,500d,35y,0h,0t,0r",,,
3784,41.4035294,2.1733023,"https://earth.google.com/web/@41.4035294,2.1733023,100a,500d,35y,0h,0t,0r",,,
3785,41.4033058,2.1729652,"https://earth.google.com/web/@41.4033058,2.1729652,100a,500d,35y,0h,0t,0r",,,
3786,41.4037331,2.1734765,"https://earth.google.com/web/@41.4037331,2.1734765,100a,500d,35y,0h,0t,0r",,,
3787,41.3761355,2.1644322,"https://earth.google.com/web/@41.3761355,2.1644322,100a,500d,35y,0h,0t,0r",,,
3788,41.3762576,2.1645881,"https://earth.google.com/web/@41.3762576,2.1645881,100a,500d,35y,0h,0t,0r",,,
3789,41.3761396,2.1642531,"https://earth.google.com/web/@41.3761396,2.1642531,100a,500d,35y,0h,0t,0r",,,
3790,41.396736,2.1589795,"https://earth.google.com/web/@41.396736,2.1589795,100a,500d,35y,0h,0t,0r",,,
3791,41.3966381,2.1591703,"https://earth.google.com/web/@41.3966381,2.1591703,100a,500d,35y,0h,0t,0r",,,
3792,41.396395,2.1589555,"https://earth.google.com/web/@41.396395,2.1589555,100a,500d,35y,0h,0t,0r",,,
3793,41.3962984,2.1590736,"https://earth.google.com/web/@41.3962984,2.1590736,100a,500d,35y,0h,0t,0r",,,
3794,41.396246,2.159851,"https://earth.google.com/web/@41.396246,2.159851,100a,500d,35y,0h,0t,0r",,,
3795,41.3964671,2.1596201,"https://earth.google.com/web/@41.3964671,2.1596201,100a,500d,35y,0h,0t,0r",,,
3796,41.3966082,2.1592086,"https://earth.google.com/web/@41.3966082,2.1592086,100a,500d,35y,0h,0t,0r",,,
3797,41.3965544,2.1593057,"https://earth.google.com/web/@41.3965544,2.1593057,100a,500d,35y,0h,0t,0r",,,
3798,41.3967112,2.159637,"https://earth.google.com/web/@41.3967112,2.159637,100a,500d,35y,0h,0t,0r",,,
3799,41.3967289,2.1597521,"https://earth.google.com/web/@41.3967289,2.1597521,100a,500d,35y,0h,0t,0r",,,
3800,41.3964234,2.1596453,"https://earth.google.com/web/@41.3964234,2.1596453,100a,500d,35y,0h,0t,0r",,,
3801,41.3967614,2.1597051,"https://earth.google.com/web/@41.3967614,2.1597051,100a,500d,35y,0h,0t,0r",,,
3802,41.3965165,2.159872,"https://earth.google.com/web/@41.3965165,2.159872,100a,500d,35y,0h,0t,0r",,,
3803,41.3993569,2.1693024,"https://earth.google.com/web/@41.3993569,2.1693024,100a,500d,35y,0h,0t,0r",,,
3804,41.3287523,2.1351326,"https://earth.google.com/web/@41.3287523,2.1351326,100a,500d,35y,0h,0t,0r",,,
3805,41.401127,2.1763191,"https://earth.google.com/web/@41.401127,2.1763191,100a,500d,35y,0h,0t,0r",,,
3806,41.4011028,2.1764313,"https://earth.google.com/web/@41.4011028,2.1764313,100a,500d,35y,0h,0t,0r",,,
3807,41.4025838,2.1834446,"https://earth.google.com/web/@41.4025838,2.1834446,100a,500d,35y,0h,0t,0r",,,
3808,41.402593,2.1834904,"https://earth.google.com/web/@41.402593,2.1834904,100a,500d,35y,0h,0t,0r",,,
3809,41.4002679,2.17491,"https://earth.google.com/web/@41.4002679,2.17491,100a,500d,35y,0h,0t,0r",,,
3810,41.4437278,2.2056184,"https://earth.google.com/web/@41.4437278,2.2056184,100a,500d,35y,0h,0t,0r",,,
3811,41.4434502,2.2054296,"https://earth.google.com/web/@41.4434502,2.2054296,100a,500d,35y,0h,0t,0r",,,
3812,41.3982344,2.1665602,"https://earth.google.com/web/@41.3982344,2.1665602,100a,500d,35y,0h,0t,0r",,,
3813,41.3724027,2.1454205,"https://earth.google.com/web/@41.3724027,2.1454205,100a,500d,35y,0h,0t,0r",,,
3814,41.3721392,2.1450643,"https://earth.google.com/web/@41.3721392,2.1450643,100a,500d,35y,0h,0t,0r",,,
3815,41.3679697,2.1395507,"https://earth.google.com/web/@41.3679697,2.1395507,100a,500d,35y,0h,0t,0r",,,
3816,41.3689273,2.1408223,"https://earth.google.com/web/@41.3689273,2.1408223,100a,500d,35y,0h,0t,0r",,,
3817,41.391359,2.1868953,"https://earth.google.com/web/@41.391359,2.1868953,100a,500d,35y,0h,0t,0r",,,
3818,41.3914461,2.1867513,"https://earth.google.com/web/@41.3914461,2.1867513,100a,500d,35y,0h,0t,0r",,,
3819,41.3914861,2.1867852,"https://earth.google.com/web/@41.3914861,2.1867852,100a,500d,35y,0h,0t,0r",,,
3820,41.3915466,2.1868178,"https://earth.google.com/web/@41.3915466,2.1868178,100a,500d,35y,0h,0t,0r",,,
