road_id,width,openness,betweenness,closeness_global,closeness_400,straightness
530313_172546_0,29.5688108528518,0.42857142857142855,0.0010271570024009107,6.965701815410548e-05,3.5427444229861924e-06,0.8452220733394036
530318_172566_0,50.0,1.0,1.891373229040238e-06,6.71650849055226e-05,2.244109990501415e-06,0.8472333122144615
530318_27177325_0,19.738574451324844,0.1875,0.0001742093513177538,6.662087988527882e-05,1.8534496429540964e-06,0.8420643891911209
530318_27177312_0,34.063994577607104,0.275,0.010676033507557846,6.68962400508308e-05,2.484741896937683e-06,0.8466057994984415
530319_188382916_0,50.0,1.0,1.3208774996286446e-05,6.627237456408963e-05,2.8225144712274213e-06,0.8454099507332129
530319_27177313_0,33.49263820953822,0.40625,0.0023793757899390317,6.606349886617173e-05,2.8499054685875422e-06,0.8450927399981861
530319_27177322_0,24.081933649811916,0.17857142857142858,0.008019959579452443,6.583507786877977e-05,2.234841823753482e-06,0.8416962782996442
530323_29492967_0,25.249376160420603,0.5405405405405406,8.646351041343458e-05,6.927876377341098e-05,2.6695776368893672e-06,0.8445193916583038
530323_29492995_0,29.954404128197098,0.36666666666666664,0.0011034338233035905,6.96543564850852e-05,2.4551880501666786e-06,0.8464021986658165
530323_530313_0,28.435841792658227,0.39473684210526316,0.0010030548427335624,6.961659619549837e-05,2.9160361900373075e-06,0.84501291542751
530340_530312_0,50.0,1.0,5.836017123845626e-05,6.967449486543255e-05,4.085071904967319e-06,0.8455741293834602
530340_34694348_0,35.73539474305843,0.6363636363636364,0.0007369083057607222,6.989628470708168e-05,3.949949716751143e-06,0.8447313201290485
530351_27197164_0,50.0,1.0,0.031703586105060494,7.002596155700616e-05,5.334184486093349e-06,0.8597354327003894
530351_6031959070_0,38.490005389641745,0.6111111111111112,0.0030973035485941953,6.971564439570385e-05,4.8702652228454516e-06,0.856416566741489
530376_530256_0,38.160397724118596,0.75,0.0007517643229306701,6.671881497264453e-05,2.1745010076808663e-06,0.8391696442718439
530376_29691247_0,28.60556266812698,0.8636363636363636,0.0003873794492733867,6.621448051525248e-05,9.771073570946303e-07,0.8308160664704334
530380_261080027_0,20.694518519708872,0.25,0.0003233040415384828,6.577139815557652e-05,2.77360841713204e-06,0.8347118046003077
12614600_29270276_0,50.0,1.0,0.006732170832129671,8.161236246256596e-05,2.3818153947692558e-06,0.8597470413098138
12614600_29784567_0,44.498222712902816,0.8571428571428571,0.001130103213753291,8.120934042950475e-05,2.1110749684059124e-06,0.8551261697521865
