fid,street_id,signal_count_50m,poi_count_50m,tree_count_50m,transport_count_50m,signal_count_100m,poi_count_100m,tree_count_100m,transport_count_100m
12045,T12258L,1,2,20,1,1,2,24,1
12046,T09224Y,1,5,1,1,2,14,5,1
12047,T08674Q,1,1,6,1,1,1,19,5
12048,T17410V,1,1,1,1,1,2,1,1
12049,T12236F,1,1,4,1,2,1,29,3
12050,T02525G,3,14,37,1,5,32,105,1
12051,T08055V,2,1,6,2,6,6,10,3
12052,T17416B,1,1,1,1,1,6,38,1
12053,T05006A,5,2,3,1,5,5,25,5
12054,T13898P,1,1,1,2,1,1,1,2
12055,T05160J,2,1,1,2,5,3,1,6
12056,T02582P,4,9,1,4,5,16,1,4
12057,T03208A,1,2,1,2,12,25,39,8
12058,T21093J,1,1,24,1,1,4,29,1
12059,T17235Y,1,1,4,1,1,2,4,4
12060,T10168C,4,9,20,1,9,14,93,3
12061,T18881A,1,1,1,2,1,1,25,4
12062,T01512X,1,12,22,1,1,32,26,1
12063,T06710V,1,1,1,1,1,5,1,1
12064,T16451A,4,1,13,1,7,7,25,2
12065,T07063R,4,1,1,2,6,3,11,8
12066,T12487W,5,2,11,1,11,2,36,5
12067,T18373L,2,2,1,1,2,2,1,2
12068,T18403A,3,1,1,3,5,2,14,3
12069,T02410W,6,11,37,1,19,27,57,3
12070,T04894K,1,1,1,1,1,1,1,2
12071,T01704D,6,4,28,1,6,6,55,1
12072,T07755M,1,4,1,1,1,29,1,1
12073,T17582O,1,1,1,1,1,1,3,4
12074,T10674P,1,2,1,1,1,2,1,1
12075,P70440,2,5,1,1,9,18,9,2
12076,T18045Y,1,1,1,1,1,1,1,1
12077,T21543O,2,4,1,1,5,8,1,2
12078,T12369R,2,3,1,1,4,3,1,1
12079,T15387F,3,2,15,4,4,10,15,6
12080,T18276L,1,5,1,1,1,24,9,1
12081,T11337F,5,3,5,2,10,9,10,3
12082,T08082Y,5,9,49,1,6,24,65,2
12083,T00026K,1,9,1,1,1,20,5,1
12084,T19741T,1,1,45,1,2,17,89,1
12085,T02310T,14,5,39,1,16,17,106,2
12086,T11304W,6,1,2,1,6,2,2,1
12087,T05971K,1,2,1,1,3,2,9,1
12088,T17342A,4,1,1,2,4,2,1,3
12089,T16062R,7,1,1,2,12,2,1,4
12090,T21000O,2,4,1,1,3,9,10,1
12091,T18912Q,7,9,1,11,8,10,1,13
12092,T02363G,5,6,58,1,8,13,129,2
12093,T10893Y,1,1,1,1,1,1,2,1
12094,T14712U,2,1,1,1,3,5,1,2
12095,T16691O,4,4,1,1,18,5,1,5
12096,T14723X,9,6,47,1,15,15,97,2
12097,T06248U,1,1,1,1,1,1,1,1
12098,T09617L,3,1,22,1,4,4,46,1
12099,T01233T,1,7,1,1,1,20,1,1
12100,T00870M,8,10,1,1,13,28,2,1
12101,T21201V,4,2,1,1,6,4,1,4
12102,T19328K,3,1,18,1,9,2,82,2
12103,T00494I,1,18,1,1,4,40,1,1
12104,T10089E,1,1,1,1,1,1,5,1
12105,T00424U,2,9,1,1,4,33,2,1
12106,T09598Z,8,1,83,1,12,6,97,1
12107,T15663G,1,3,1,3,3,6,1,6
12108,T17812J,5,1,1,3,13,8,1,4
12109,T09608K,4,1,1,1,10,3,1,3
12110,T10727L,3,1,1,1,4,1,1,1
12111,T03034W,11,8,95,2,21,13,170,4
12112,T11058B,6,3,1,1,10,7,1,2
12113,T03355K,1,1,1,1,3,6,1,1
12114,T11437I,1,1,1,1,1,4,9,5
12115,T17181B,1,6,1,1,6,23,8,4
12116,T00228S,1,10,1,1,3,24,1,1
12117,T10793V,1,1,1,1,1,1,1,1
12118,T00409V,1,6,1,1,5,19,1,1
12119,T10512Y,2,5,1,1,3,12,1,1
12120,T01464G,1,10,1,1,1,42,9,1
12121,T07652G,2,1,1,3,2,5,1,3
12122,T04778H,4,4,1,2,7,11,1,3
12123,T17776W,1,2,1,1,4,5,44,1
12124,T12010P,1,1,1,2,1,1,1,5
12125,T18909V,1,1,21,1,1,3,197,1
12126,T02069D,2,17,74,2,2,30,124,3
12127,T04395W,1,1,1,1,1,5,14,1
12128,T08646M,1,1,1,1,1,3,29,2
12129,T06058Q,9,2,13,3,17,8,35,7
12130,T02950T,1,7,61,3,7,21,127,6
12131,T06112F,2,1,1,1,9,1,1,2
12132,T08458K,11,3,1,1,18,7,1,3
12133,T19231C,1,1,1,1,2,2,1,4
12134,T14713V,4,1,1,1,7,1,1,1
12135,T12595Z,1,1,1,1,1,1,1,1
12136,T17990A,2,2,29,3,2,4,129,6
12137,T04032Y,12,1,1,1,12,1,1,2
12138,T02253B,3,3,102,1,8,8,181,2
12139,RD0137G,3,2,1,1,8,3,1,2
12140,T03578X,1,2,1,1,1,4,1,3
12141,T21235F,1,1,1,1,1,16,1,1
12142,T05637Z,1,1,1,1,1,1,1,1
12143,T17015O,1,1,1,1,1,1,1,1
12144,T10113N,4,5,65,1,4,11,138,4
12145,T21135C,2,3,4,1,9,6,9,1
12146,T21386T,1,1,1,1,1,1,1,1
12147,T21519O,1,1,1,1,1,3,1,1
12148,T19285Q,4,2,1,1,8,6,1,4
12149,T15630X,1,18,1,1,1,42,2,1
12150,T12214Z,1,1,1,1,3,2,1,1
12151,T06227P,1,1,1,1,1,1,1,1
12152,T20290I,1,1,1,2,2,1,1,2
12153,T19922W,1,1,1,2,7,4,1,5
12154,T00085V,1,9,1,1,1,25,1,1
12155,T06640Y,1,1,1,1,2,1,1,1
12156,T11006P,1,1,1,1,3,1,1,2
12157,T12526M,1,1,1,1,1,1,1,2
12158,T06339W,1,1,1,1,2,5,1,1
12159,T18548Q,1,6,2,1,1,25,10,1
12160,T20054Y,7,3,5,2,9,4,14,2
12161,T18865A,8,1,32,2,10,1,109,5
12162,T21387U,2,1,1,1,2,2,1,5
12163,T17094D,1,1,1,1,1,1,1,3
12164,T19297U,7,1,1,1,8,1,1,1
12165,T01729M,2,3,1,1,2,7,7,3
12166,T03419J,1,5,1,2,3,15,1,2
12167,T21086K,2,3,1,1,11,7,11,3
12168,T11727P,1,1,1,1,1,1,1,1
12169,T18752S,1,13,1,1,3,35,1,2
12170,T04505K,1,1,1,1,1,2,1,1
12171,T20064A,1,1,132,1,1,5,251,1
12172,T05283T,1,1,1,1,2,2,1,1
12173,T00624A,1,17,1,1,1,48,6,1
12174,T15671G,1,6,1,1,1,31,6,1
12175,T00337W,4,13,1,2,7,41,1,2
12176,RD0013M,1,1,5,1,2,1,11,4
12177,T21457R,7,1,1,1,18,2,1,1
12178,T14743B,4,3,74,1,5,9,158,1
12179,T20891B,2,1,81,2,5,3,168,3
12180,RD0111G,1,1,1,2,1,2,1,3
12181,T14675G,1,1,1,1,1,1,1,1
12182,T00880O,2,9,1,1,6,24,3,2
12183,T16963T,1,1,1,1,1,1,1,2
12184,T12375P,1,2,1,1,1,3,1,1
12185,T01539I,1,6,1,1,1,32,15,1
12186,T01360Z,1,5,1,1,1,20,9,1
12187,T12762W,1,1,1,1,1,3,1,4
12188,T06430Q,3,1,1,1,4,2,1,1
12189,T19603K,1,1,1,1,1,2,1,1
12190,T01960R,8,13,1,1,11,24,1,3
12191,T04487Z,3,3,1,1,6,8,4,1
12192,T07942N,1,3,1,1,5,11,1,1
12193,T11516G,3,1,8,2,7,1,31,5
12194,T18296P,3,1,85,1,9,3,150,1
12195,T07472E,1,8,1,1,1,12,1,1
12196,T01247Z,1,5,1,1,1,24,1,1
12197,T14394A,2,1,1,1,3,2,1,1
12198,T18772W,1,14,9,1,1,28,9,1
12199,T06726D,1,1,1,4,1,3,1,5
12200,T16458H,2,1,15,1,4,3,37,1
12201,T06868Q,3,1,1,2,6,3,1,2
12202,T20649T,1,1,1,1,1,1,1,1
12203,T06468E,1,1,1,1,1,1,16,1
12204,T17904M,1,2,9,1,2,19,10,1
12205,T04247L,2,2,1,1,4,3,5,1
12206,T19317H,1,1,1,1,1,1,1,1
12207,T10065W,1,1,1,1,1,1,1,3
12208,T17841O,5,5,1,1,11,16,14,3
12209,T18341D,6,4,1,1,7,6,1,1
12210,RL0036J,2,1,1,1,4,1,47,2
12211,T06130H,4,1,1,1,6,1,3,2
12212,T13889O,1,1,1,1,1,1,1,1
12213,T07607B,1,4,1,1,1,8,1,1
12214,T01832K,7,2,1,1,7,12,1,3
12215,T03594X,1,1,4,1,1,1,11,3
12216,T08384J,1,3,1,1,1,6,1,1
12217,T21361K,3,8,129,2,3,17,277,2
12218,T07089B,1,1,55,1,7,1,186,1
12219,T00621X,1,15,1,1,1,44,1,1
12220,T05818C,4,8,112,2,10,14,269,2
12221,T14312I,1,8,1,1,1,28,3,1
12222,T08838S,2,1,1,1,5,2,42,2
12223,T08685T,1,1,9,1,1,1,45,2
12224,T02499V,4,15,15,1,5,22,53,1
12225,T16347B,3,1,4,1,5,3,23,2
12226,T14893O,4,2,77,1,4,8,175,1
12227,T20026U,1,1,1,2,1,7,14,3
12228,T20110P,6,1,1,1,6,1,1,1
12229,T16604Z,1,11,1,1,3,37,1,2
12230,T18983F,1,14,1,1,5,36,1,2
12231,T17398Q,2,1,1,1,2,1,1,1
12232,T19322E,9,1,1,1,12,1,1,3
12233,T16426Z,5,2,115,1,11,13,237,2
12234,T21327I,1,1,1,1,1,1,1,1
12235,T00600S,1,12,1,1,5,39,5,4
12236,T12761V,1,1,1,1,1,2,1,3
12237,T00468G,1,15,1,1,6,32,2,2
12238,T21408I,1,1,1,1,1,3,1,1
12239,T20424E,3,1,1,1,8,1,1,2
12240,T18976G,1,1,1,1,1,1,1,1
12241,T18546O,1,2,5,1,1,13,14,1
12242,T13569B,1,1,1,1,1,1,1,2
12243,T21089N,1,3,2,2,10,6,2,4
12244,T07717G,1,8,1,1,2,38,4,1
12245,T19176M,1,1,1,1,1,3,1,1
12246,T06190T,1,1,1,1,1,1,1,1
12247,T20174F,5,2,1,1,6,8,1,6
12248,T20898I,1,1,1,1,1,1,1,1
12249,T18889I,3,2,1,1,5,3,1,1
12250,T11420Z,1,1,1,1,1,3,1,1
12251,T05852E,1,1,48,1,1,6,147,1
12252,T21369S,14,1,1,1,15,1,7,4
12253,T06503Q,3,1,1,5,6,3,1,6
12254,T06259X,1,1,1,1,1,1,1,1
12255,T06301I,1,1,1,1,1,1,1,1
12256,T05802U,1,3,1,1,1,5,1,1
12257,NS0006F,1,1,1,1,1,1,1,1
12258,T01933O,3,7,7,1,3,22,17,2
12259,T03364L,4,7,1,3,8,9,1,4
12260,T01424Y,1,13,1,1,2,30,1,1
12261,T20314Z,7,1,59,8,13,1,142,13
12262,T01909O,7,8,21,1,10,21,80,2
12263,T05895P,1,1,4,1,1,2,9,1
12264,T17244Z,1,1,1,1,2,1,4,4
12265,T10932O,1,1,1,1,1,2,1,1
12266,T01042O,1,12,1,1,1,24,9,1
12267,T14714W,7,1,1,1,7,1,1,1
12268,T07979A,1,11,3,1,10,29,23,5
12269,T03074E,1,3,1,1,1,5,1,1
12270,T17314W,1,4,5,1,6,26,19,1
12271,T11055Y,9,1,1,2,11,3,1,3
12272,T10141R,3,1,30,1,5,1,77,1
12273,T10253Y,2,1,1,1,3,3,1,1
12274,T19141B,2,2,75,8,3,3,232,10
12275,T19362M,1,1,1,1,1,1,1,1
12276,T16427A,5,6,139,2,11,20,275,2
12277,T20438K,1,2,3,1,1,6,69,1
12278,T00962P,1,4,1,1,1,15,2,2
12279,RL0057E,16,1,42,8,35,17,74,12
12280,T05553W,4,3,4,4,7,8,5,8
12281,T20601D,1,4,1,1,4,15,3,1
12282,T00867R,2,5,1,1,5,20,3,2
12283,T03663T,1,1,1,1,4,8,1,1
12284,T20256G,1,1,1,1,1,1,1,1
12285,T09925U,2,2,57,1,6,4,99,1
12286,T05535U,1,1,24,2,1,1,32,4
12287,T08940P,1,1,1,1,1,2,1,1
12288,T08016O,1,5,1,1,1,8,11,1
12289,T08162X,1,8,4,1,6,25,6,2
12290,T17357H,1,1,1,1,1,6,1,3
12291,T07122L,1,1,17,1,1,3,38,2
12292,T08483L,1,1,1,2,1,1,1,4
12293,T20756V,1,1,1,1,1,1,1,1
12294,T10912K,1,1,1,1,1,2,1,1
12295,T14487E,6,6,1,1,7,10,1,2
12296,T12438N,1,1,5,1,1,2,20,1
12297,T12142A,1,1,1,1,6,1,26,2
12298,T06709C,1,1,1,1,3,1,1,2
12299,T07070Q,1,2,13,1,1,13,39,1
12300,T15651C,3,1,1,2,7,3,1,3
12301,T12285O,1,1,1,1,1,1,18,6
12302,T09436I,4,2,19,2,8,4,50,6
12303,T18011O,14,1,1,3,15,1,7,6
12304,T16790Q,1,1,1,2,1,1,1,2
12305,T03437L,3,4,1,1,23,13,1,1
12306,T00056Q,1,13,1,1,7,30,9,2
12307,RD0108D,2,1,1,3,2,1,2,5
12308,T07485J,1,2,1,1,1,13,1,1
12309,T02273F,6,8,41,1,6,16,98,4
12310,T04554T,1,1,1,1,1,1,1,3
12311,T11173D,4,3,1,5,4,8,1,6
12312,T05004Y,1,3,13,2,1,7,20,3
12313,T19087M,1,1,21,1,2,1,36,3
12314,T06263T,1,2,1,1,1,5,8,1
12315,T20553M,1,1,16,1,6,10,16,5
12316,T06438Y,4,1,1,2,7,1,1,5
12317,T15988Y,1,1,1,1,1,1,1,1
12318,T09212U,1,8,1,1,1,20,1,1
12319,T05962J,1,2,1,1,4,4,1,1
12320,T04216E,2,6,2,2,11,12,18,2
12321,T02163A,6,7,33,1,8,20,79,3
12322,T06078U,1,1,12,1,2,3,20,1
12323,T03499Z,1,5,1,1,1,7,1,1
12324,T18256H,4,3,60,1,7,4,157,2
12325,T09299R,1,3,1,1,6,8,1,2
12326,T03714N,1,1,33,1,6,4,84,1
12327,T16394I,3,2,55,1,4,7,136,2
12328,T17000H,1,2,1,1,1,4,1,1
12329,T15774M,4,4,1,1,7,13,1,3
12330,T07571G,10,1,8,9,15,2,40,16
12331,T17690R,1,1,1,1,11,1,1,4
12332,T18721L,1,1,1,1,1,1,1,2
12333,T07862O,1,10,1,1,1,38,1,1
12334,T19860Z,1,1,1,1,4,2,1,1
12335,T18233A,1,1,3,1,4,3,105,1
12336,T10267E,1,1,5,1,1,1,7,1
12337,T02033R,5,6,2,1,11,14,2,1
12338,T07457F,1,2,1,1,1,5,1,1
12339,T09832Q,5,1,1,2,8,2,1,2
12340,NS0007G,1,1,1,1,1,1,1,1
12341,T19681Y,2,1,1,1,10,7,7,1
12342,T06142L,1,1,1,1,8,2,1,2
12343,T19379V,5,3,50,1,10,8,118,7
12344,T13864F,1,1,1,4,1,1,1,9
12345,T14104C,2,1,21,1,2,3,44,1
12346,T12338K,1,1,1,1,1,3,1,4
12347,T18616L,1,1,1,1,1,1,1,1
12348,T00601T,1,11,1,1,1,37,1,1
12349,T02664Q,4,8,28,1,11,15,113,2
12350,T02398R,16,12,21,5,17,23,54,10
12351,T13962G,1,1,1,1,1,2,1,1
12352,T19498B,1,4,1,1,5,13,1,1
12353,T09001L,1,5,1,1,1,9,1,1
12354,T06879T,1,1,1,1,6,4,1,2
12355,T11171B,4,1,1,3,9,6,1,7
12356,T12898L,1,1,1,6,1,1,1,7
12357,T21066G,1,1,1,1,1,1,1,1
12358,T00248W,1,5,1,1,4,26,1,2
12359,T10441A,1,4,1,1,6,14,1,1
12360,T05351O,1,1,1,1,1,1,1,2
12361,T00575I,3,19,2,1,5,51,29,2
12362,T16199H,5,1,15,2,7,1,31,2
12363,T07216Q,1,1,1,1,1,1,1,1
12364,T05425P,1,1,1,1,1,1,1,1
12365,T19637U,1,4,9,1,1,21,15,1
12366,T15177X,1,1,1,1,1,1,1,2
12367,T01927Q,2,6,1,1,4,23,20,1
12368,T17602B,3,1,40,1,9,1,76,2
12369,T12860X,1,1,1,1,1,1,1,3
12370,T01661J,12,1,25,2,30,1,69,5
12371,T08912L,7,8,1,2,9,11,1,3
12372,T19107Z,4,1,1,4,7,1,9,6
12373,T09382L,3,1,27,1,7,1,61,3
12374,T20723M,2,1,53,1,3,1,188,1
12375,T08660K,1,1,1,1,1,1,1,5
12376,T09648S,2,2,1,1,2,4,24,1
12377,T02483N,11,8,91,8,11,11,150,10
12378,T05044G,4,3,1,1,4,6,1,3
12379,T16523Z,8,1,6,1,10,6,64,2
12380,T07309U,1,1,1,1,2,2,1,1
12381,T11496T,1,2,1,1,5,5,1,4
12382,T14543V,7,3,1,3,8,8,3,4
12383,T10309X,1,2,71,2,1,4,140,2
12384,T18474P,15,1,1,1,22,1,1,1
12385,T17316Y,4,11,4,1,7,19,19,1
12386,T20538N,1,1,77,5,7,3,153,11
12387,T02319C,11,6,77,4,18,22,107,10
12388,T10519F,1,2,1,1,2,4,1,1
12389,T18840R,4,5,34,5,7,19,108,7
12390,T09883B,2,1,85,1,5,4,155,6
12391,T17011K,1,1,7,2,1,1,7,2
12392,T04251H,2,5,1,1,4,18,36,3
12393,T02360D,4,9,11,1,5,13,34,2
12394,T18096J,1,2,1,1,2,2,12,2
12395,T17087E,1,1,1,1,1,1,1,1
12396,T16030J,1,1,1,3,1,1,1,4
12397,T08278I,2,5,1,1,8,15,4,1
12398,T17162Y,1,1,1,1,1,4,1,1
12399,T02646O,8,10,5,1,12,17,30,3
12400,T10753N,1,2,1,1,1,5,1,1
12401,T14939L,1,1,1,1,1,1,1,1
12402,T21571S,2,3,1,1,6,3,2,1
12403,T18756W,1,17,2,4,1,46,8,6
12404,T20705K,1,2,1,1,1,2,1,1
12405,T21032W,2,1,5,1,3,1,13,1
12406,T10494N,1,1,1,1,2,1,1,1
12407,T12100Q,2,3,39,1,4,4,73,1
12408,T13822V,1,1,1,1,1,1,1,1
12409,T19034Z,5,7,114,1,6,29,225,6
12410,T14657E,1,17,1,1,1,33,1,2
12411,T18264H,2,6,1,1,2,10,1,2
12412,T06642A,1,1,1,1,1,2,1,1
12413,T13322G,1,4,1,1,1,18,1,2
12414,T06100B,4,1,1,1,4,2,1,1
12415,T20445J,2,5,1,1,4,17,1,1
12416,T02700D,2,8,1,1,5,14,42,1
12417,T15985V,6,1,1,1,12,1,1,3
12418,T17269I,1,1,1,2,1,1,1,5
12419,T05028G,1,2,1,1,1,3,1,4
12420,T21498A,2,1,7,1,5,3,48,1
12421,T14766I,1,1,1,1,1,1,6,1
12422,T02020M,3,6,1,1,4,13,2,1
12423,T14632V,9,3,97,1,10,6,209,1
12424,T04376T,1,1,1,1,1,1,1,2
12425,T09282I,2,10,1,4,4,17,1,6
12426,T17084B,1,1,1,1,1,1,7,1
12427,T02963Y,3,2,42,1,5,9,87,2
12428,T18134Y,1,1,1,1,1,1,1,2
12429,T15002B,2,4,1,1,6,9,8,13
12430,T20578V,3,1,98,1,5,8,219,2
12431,T08504Z,1,1,9,1,1,14,24,2
12432,T19403E,8,6,1,4,12,8,3,11
12433,T20077F,1,1,1,1,1,1,1,1
12434,T07918N,1,2,1,1,2,5,1,1
12435,T19646V,1,1,1,1,1,1,1,2
12436,T02338F,11,8,17,11,16,23,59,21
12437,P22220,10,18,1,2,41,25,1,5
12438,T20621H,3,1,103,1,9,3,206,2
12439,T13339P,8,1,1,2,10,1,1,3
12440,T12309F,8,3,21,6,11,4,49,8
12441,T12971D,1,1,1,1,1,1,1,1
12442,T12470N,1,1,1,1,1,1,1,1
12443,T21274M,1,1,1,1,2,4,1,2
12444,T04491V,6,4,1,3,15,9,1,7
12445,T02747S,2,16,1,3,7,50,2,8
12446,T18437K,1,3,37,1,8,11,60,5
12447,T11658T,1,1,1,1,1,1,2,1
12448,T18793B,1,1,1,1,1,1,3,1
12449,T12022T,6,1,1,1,9,1,1,3
12450,T21450K,1,2,18,1,1,3,56,1
12451,T08874W,1,1,1,1,2,4,1,1
12452,T15507V,1,13,1,1,1,36,1,1
12453,T12447O,1,1,1,1,1,1,1,1
12454,T18118Y,1,1,1,1,1,3,1,6
12455,RL0055C,1,1,1,1,2,1,1,2
12456,T18031S,1,1,1,1,1,1,1,1
12457,T07845N,1,9,1,1,1,37,1,1
12458,T17233W,1,2,1,1,1,7,1,4
12459,T03624M,1,11,1,1,1,17,1,1
12460,T09504D,1,1,4,1,1,2,23,1
12461,T10586Q,4,1,1,2,8,2,1,3
12462,T02897F,1,1,63,1,1,1,156,1
12463,T00382B,1,24,1,1,1,65,1,1
12464,T20636O,1,1,1,1,1,1,1,1
12465,T21477V,1,6,1,1,1,16,12,2
12466,T07639J,1,1,1,1,1,4,1,1
12467,T09977G,1,1,1,1,2,6,70,1
12468,T16078Z,1,2,1,1,1,6,6,1
12469,T07873R,1,2,1,1,1,11,5,1
12470,T10918Q,1,2,1,1,1,3,1,1
12471,T05965M,1,1,1,1,4,4,7,1
12472,T14304I,1,4,1,1,3,6,1,4
12473,T05660Y,1,1,1,1,1,1,2,1
12474,T12395T,7,1,16,1,14,5,49,5
12475,T08820I,2,3,96,1,2,11,200,1
12476,T09433F,3,1,1,1,3,1,1,1
12477,T02418E,11,7,43,6,23,18,78,8
12478,T08346D,9,2,4,8,9,3,13,10
12479,T19351J,1,1,1,4,1,2,1,7
12480,T15749L,1,1,1,1,1,1,1,1
12481,T19026Z,1,1,1,1,1,2,1,1
12482,T05811V,1,2,1,1,4,6,1,2
12483,T20160Z,1,1,1,4,6,1,1,5
12484,T15978W,11,3,1,1,13,11,1,4
12485,NS0013M,1,1,1,1,1,1,7,3
12486,T15875Q,1,4,1,1,1,7,1,1
12487,T17611C,1,1,1,2,1,1,1,2
12488,T03907U,4,1,116,1,18,1,168,1
12489,T17188I,2,6,7,3,6,8,65,4
12490,T04991K,3,1,1,3,3,4,1,8
12491,T15878T,1,1,1,1,1,4,1,1
12492,T10559N,4,1,1,1,7,3,5,3
12493,T12148G,1,1,1,1,5,1,14,1
12494,T14860F,1,22,1,1,2,34,8,5
12495,T17361D,1,1,1,1,3,4,1,1
12496,T10143T,5,2,66,1,5,2,157,1
12497,T08915O,2,4,1,2,6,11,1,5
12498,T02902L,1,2,9,1,1,7,96,1
12499,T18620H,1,1,1,1,2,1,1,1
12500,T01388L,1,3,1,1,3,9,1,1
12501,T10622D,1,3,1,1,7,11,1,4
12502,T07556H,1,1,3,2,1,1,17,3
12503,T16600V,1,11,6,1,4,31,6,1
12504,T15746I,1,9,1,1,1,27,1,2
12505,T09132V,7,3,78,1,7,8,210,5
12506,T00971Q,1,8,1,2,3,21,3,2
12507,T07055R,1,1,1,1,1,1,1,1
12508,T02437H,3,5,28,2,11,10,108,10
12509,T05181O,1,1,1,1,1,3,1,1
12510,T11360E,1,6,13,1,2,12,15,1
12511,T17392K,1,1,1,1,1,1,7,3
12512,T14690F,5,7,1,2,6,9,1,2
12513,T12824T,1,1,1,2,1,1,1,4
12514,T20368N,1,1,2,2,3,2,27,2
12515,T16818L,1,1,1,1,3,1,1,1
12516,T04260I,2,3,1,1,4,6,15,1
12517,T05726Z,4,5,1,1,5,10,1,2
12518,T08944T,1,4,1,1,2,6,4,1
12519,T21546R,1,1,1,1,1,4,1,1
12520,T10660J,1,1,1,1,1,1,2,1
12521,T11216X,1,1,1,1,1,2,1,1
12522,T18241A,2,1,26,1,2,1,94,1
12523,T07644G,1,1,1,1,1,5,1,1
12524,T04619T,1,2,1,1,1,3,1,4
12525,T11906Q,1,1,1,2,1,1,1,2
12526,T06414Q,1,1,1,1,8,5,20,2
12527,T11836T,1,1,1,1,1,1,1,2
12528,T15789T,8,2,34,1,13,7,116,3
12529,T20946Z,1,1,1,3,5,1,1,5
12530,T19840V,1,1,1,1,1,5,1,1
12531,T10983Z,1,1,1,1,1,1,8,1
12532,T19815U,5,5,3,2,9,11,3,4
12533,T10985B,1,1,1,1,1,1,1,1
12534,T08709K,1,1,1,1,1,2,1,5
12535,T19101T,1,2,1,1,3,7,1,2
12536,T21318H,1,1,1,1,1,1,1,1
12537,T12069I,8,1,103,2,12,3,177,4
12538,T18740O,1,2,1,1,1,16,2,1
12539,T11383L,4,1,1,2,9,7,1,2
12540,T11928W,1,1,1,1,7,3,87,2
12541,T11224X,4,4,1,1,9,8,1,1
12542,T21384R,2,8,59,1,2,13,111,1
12543,T08466K,7,1,1,2,9,1,1,3
12544,T02804K,1,3,1,1,9,5,1,1
12545,T06157S,1,1,1,1,2,7,1,1
12546,T00344V,1,28,1,1,1,67,1,1
12547,T17468N,2,1,1,1,7,2,28,1
12548,T05345Q,2,1,1,1,2,1,1,2
12549,T09170B,1,4,1,1,5,10,5,1
12550,T19501F,4,11,1,1,9,20,26,2
12551,T15735F,1,9,23,1,7,19,27,6
12552,T11610D,1,1,1,3,3,3,8,8
12553,T15255U,3,1,38,1,9,1,116,3
12554,T17124S,1,3,2,1,1,12,50,2
12555,T09110P,4,5,89,1,4,12,210,1
12556,P12750,1,11,3,3,1,46,8,4
12557,T03793C,18,3,1,1,20,5,1,2
12558,T18782Y,1,4,1,1,1,19,1,1
12559,T00812C,4,3,1,2,4,24,1,5
12560,T21128D,2,1,44,2,6,8,110,2
12561,T18541J,3,4,1,1,4,7,1,2
12562,T13660V,1,1,1,1,1,3,1,1
12563,T03408G,1,3,1,1,2,8,1,1
12564,T16960Q,1,4,1,1,1,27,1,1
12565,T10737N,1,1,1,1,4,3,1,2
12566,T19638V,1,5,9,1,1,20,16,1
12567,T01947U,4,13,1,1,4,17,1,2
12568,T17937V,1,9,1,1,1,35,1,1
12569,T17764S,3,1,90,1,7,2,200,1
12570,T17466L,1,1,13,1,6,4,49,1
12571,T00983U,1,8,1,1,1,24,1,1
12572,T11544K,3,1,1,2,5,1,1,2
12573,T03911Q,1,1,6,1,1,1,8,1
12574,T00516X,5,2,15,1,12,14,46,3
12575,T08766T,1,5,1,1,3,11,4,2
12576,T03003P,9,4,86,2,14,14,198,5
12577,T07972T,1,10,1,1,1,32,7,1
12578,T15962O,1,1,4,1,5,2,7,2
12579,T15637E,1,11,2,1,1,48,2,1
12580,T18898J,3,1,71,1,4,6,144,1
12581,T14372U,1,1,1,1,1,1,1,1
12582,T06447Z,1,1,1,1,4,2,1,3
12583,T12268N,1,1,18,2,4,2,73,6
12584,T11478R,1,1,1,1,1,1,1,2
12585,T04145G,15,1,1,1,22,1,1,2
12586,T07474G,3,2,1,1,4,10,1,1
12587,T19905V,1,1,1,1,1,1,1,2
12588,T15785P,5,7,40,4,14,21,77,9
12589,T18473O,1,1,1,1,1,1,1,1
12590,T15425U,3,8,15,4,7,24,15,8
12591,T05724X,1,1,1,1,1,5,1,1
12592,T04668C,1,1,1,1,2,1,1,1
12593,T14410J,1,1,1,1,2,2,1,1
12594,T08252Y,2,6,28,2,8,14,31,2
12595,T06635B,1,1,1,1,2,1,1,1
12596,T12280J,1,1,22,1,1,1,24,6
12597,T06126L,1,1,1,1,3,4,1,1
12598,T00123K,1,9,1,1,1,27,9,1
12599,T07626E,1,4,1,1,1,8,1,1
12600,T04542P,5,2,1,1,11,5,1,5
12601,RD0028B,1,1,1,1,1,1,1,2
12602,P21311,1,2,1,1,1,4,3,3
12603,T14905B,7,3,40,1,10,3,69,6
12604,T02366J,14,5,105,2,17,18,181,5
12605,T09266I,5,1,1,1,5,3,1,3
12606,T04592Z,1,1,1,2,1,1,1,2
12607,T03191I,4,14,1,1,7,35,1,1
12608,T20011N,1,1,1,1,9,5,3,2
12609,T11042T,1,4,1,1,8,13,1,2
12610,T10472H,1,1,1,1,6,5,1,1
12611,T11170A,3,3,1,1,5,4,1,3
12612,T04850Y,1,4,1,1,1,11,1,4
12613,T05870G,4,1,94,8,4,2,262,12
12614,T18528M,2,3,1,1,2,8,1,2
12615,T12419K,1,1,43,1,1,1,51,1
12616,T00704Z,1,7,4,1,1,21,36,1
12617,T16915L,1,1,1,1,1,1,1,1
12618,T10535F,5,1,1,2,6,4,1,3
12619,T01156X,1,3,1,1,1,10,1,1
12620,T12091G,1,2,1,1,4,10,23,1
