TRAM,fid,street_id,street_length_m,daytime_count_150m,nighttime_count_150m,continuous_count_150m,discontinuous_count_150m,transport_related_count_150m,noise_sensitive_count_150m,recreation_green_count_150m,support_infrastructure_count_150m,daytime_count_per_meter_150m,nighttime_count_per_meter_150m,continuous_count_per_meter_150m,discontinuous_count_per_meter_150m,transport_related_count_per_meter_150m,noise_sensitive_count_per_meter_150m,recreation_green_count_per_meter_150m,support_infrastructure_count_per_meter_150m
T15975T,5096,T15975T,146.10661150417317,1,0,7,1,3,3,5,3,0.006844317240027413,0.0,0.04791022068019189,0.006844317240027413,0.020532951720082238,0.020532951720082238,0.034221586200137065,0.020532951720082238
T06699R,5097,T06699R,71.5893351505933,9,1,57,4,2,0,10,48,0.12571704962852154,0.013968561069835728,0.7962079809806365,0.05587424427934291,0.027937122139671457,0.0,0.13968561069835728,0.6704909313521149
T11382K,5098,T11382K,63.92486590752064,12,0,14,9,5,4,2,0,0.1877203781289156,0.0,0.2190071078170682,0.1407902835966867,0.0782168242203815,0.0625734593763052,0.0312867296881526,0.0
T21237H,5099,T21237H,108.28545691734219,12,3,15,12,7,3,27,3,0.11081820533998384,0.02770455133499596,0.1385227566749798,0.11081820533998384,0.06464395311499058,0.02770455133499596,0.24934096201496364,0.02770455133499596
T10917P,5100,T10917P,129.29021598383716,7,1,17,3,1,4,4,5,0.05414176120546573,0.007734537315066533,0.13148713435613107,0.023203611945199598,0.007734537315066533,0.030938149260266133,0.030938149260266133,0.03867268657533267
T10247A,5101,T10247A,66.94245619867753,25,2,43,24,12,4,13,14,0.37345507499460234,0.029876405999568187,0.642342728990716,0.35851687199481824,0.17925843599740912,0.059752811999136374,0.19419663899719322,0.2091348419969773
T14305J,5102,T14305J,92.45883360426565,7,2,7,5,3,0,10,0,0.07570936953369754,0.0216312484381993,0.07570936953369754,0.05407812109549824,0.032446872657298946,0.0,0.10815624219099648,0.0
T12284N,5103,T12284N,46.09587080022563,2,0,7,0,3,1,3,4,0.043387834209007076,0.0,0.15185741973152475,0.0,0.06508175131351061,0.021693917104503538,0.06508175131351061,0.08677566841801415
T10216T,5104,T10216T,145.81269107755742,6,5,9,11,51,0,2,2,0.041148681611044506,0.034290568009203756,0.061723022416566756,0.07543924962024826,0.3497637936938783,0.0,0.013716227203681501,0.013716227203681501
T09494S,5105,T09494S,129.4125263178123,1,1,3,2,3,2,2,1,0.007727227251125537,0.007727227251125537,0.02318168175337661,0.015454454502251073,0.02318168175337661,0.015454454502251073,0.015454454502251073,0.007727227251125537
T03704L,5106,T03704L,100.75204435723421,42,26,143,60,11,3,3,100,0.4168649903626924,0.2580592797483334,1.4193260386158337,0.5955214148038463,0.10917892604737182,0.029776070740192315,0.029776070740192315,0.9925356913397438
T18221W,5107,T18221W,23.77192668904902,3,0,10,0,8,3,2,2,0.12619927863827737,0.0,0.4206642621275913,0.0,0.336531409702073,0.12619927863827737,0.08413285242551825,0.08413285242551825
T15748K,5108,T15748K,160.86006495635735,2,1,4,2,6,0,6,1,0.012433166681504302,0.006216583340752151,0.024866333363008603,0.012433166681504302,0.03729950004451291,0.0,0.03729950004451291,0.006216583340752151
T11433E,5109,T11433E,50.108293129023394,2,0,4,1,1,1,5,2,0.03991355272968924,0.0,0.07982710545937848,0.01995677636484462,0.01995677636484462,0.01995677636484462,0.09978388182422308,0.03991355272968924
T09902N,5110,T09902N,17.78073018233362,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2249626398343458,0.0
T16666N,5111,T16666N,203.0576103402976,0,0,0,0,6,0,2,0,0.0,0.0,0.0,0.0,0.029548264603059184,0.0,0.00984942153435306,0.0
T19408J,5112,T19408J,93.61398581373119,49,13,56,60,9,4,23,9,0.5234260626131009,0.1388681390606186,0.5982012144149724,0.6409298725874705,0.09613948088812058,0.04272865817249803,0.24568978449186368,0.09613948088812058
T01975Y,5113,T01975Y,136.0703023025576,43,6,54,40,14,2,14,12,0.3160131143413486,0.044094853163909105,0.39685367847518194,0.293965687759394,0.10288799071578791,0.014698284387969702,0.10288799071578791,0.08818970632781821
T04508N,5114,T04508N,93.15669479443531,6,4,15,6,10,5,5,4,0.06440760927853795,0.04293840618569197,0.1610190231963449,0.06440760927853795,0.10734601546422992,0.05367300773211496,0.05367300773211496,0.04293840618569197
T04435N,5115,T04435N,25.607243309137722,7,2,15,7,5,7,6,3,0.273360154995759,0.0781029014273597,0.5857717607051979,0.273360154995759,0.19525725356839926,0.273360154995759,0.23430870428207914,0.11715435214103957
T04228I,5116,T04228I,69.93927906135194,14,0,24,12,4,3,6,9,0.20017363901791094,0.0,0.3431548097449902,0.1715774048724951,0.057192468290831695,0.04289435121812377,0.08578870243624755,0.12868305365437133
T07407V,5117,T07407V,61.49956243749361,27,4,30,28,13,3,23,0,0.43902751385332256,0.06504111316345519,0.48780834872591394,0.45528779214418635,0.21138361778122938,0.0487808348725914,0.3739864006898673,0.0
T05162L,5118,T05162L,48.601924862099686,8,1,10,6,0,2,5,2,0.16460253421441107,0.020575316776801383,0.20575316776801383,0.12345190066080831,0.0,0.04115063355360277,0.10287658388400692,0.04115063355360277
T15913F,5119,T15913F,52.74118251505327,17,4,19,16,8,3,8,2,0.3223287607392553,0.075842061350413,0.3602497914144618,0.303368245401652,0.151684122700826,0.05688154601280976,0.151684122700826,0.0379210306752065
T04536R,5120,T04536R,48.202682714060956,4,2,10,2,5,0,0,3,0.08298293320577323,0.04149146660288661,0.20745733301443306,0.04149146660288661,0.10372866650721653,0.0,0.0,0.06223719990432992
T03384P,5121,T03384P,88.16400676217185,30,9,30,32,2,2,1,0,0.34027491605420057,0.10208247481626018,0.34027491605420057,0.36295991045781395,0.022684994403613372,0.022684994403613372,0.011342497201806686,0.0
T04378V,5122,T04378V,136.69293240674773,10,3,25,9,7,3,5,12,0.07315667184784426,0.02194700155435328,0.18289167961961064,0.06584100466305984,0.05120967029349098,0.02194700155435328,0.03657833592392213,0.08778800621741312
T18128A,5123,T18128A,87.9856598336878,0,0,1,0,1,0,4,0,0.0,0.0,0.011365488443119246,0.0,0.011365488443119246,0.0,0.045461953772476985,0.0
RD0025Y,5124,RD0025Y,132.8866028161054,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.007525213067444022,0.0,0.0,0.0
T18143Z,5125,T18143Z,98.4797968847263,7,5,13,10,13,2,5,5,0.07108056902466726,0.05077183501761948,0.13200677104581063,0.10154367003523895,0.13200677104581063,0.02030873400704779,0.05077183501761948,0.05077183501761948
T11187J,5126,T11187J,53.689889394736404,5,1,6,4,5,0,1,0,0.09312740362043258,0.018625480724086516,0.1117528843445191,0.07450192289634607,0.09312740362043258,0.0,0.018625480724086516,0.0
T19532M,5127,T19532M,221.61766469758683,4,0,11,4,7,0,14,5,0.01804910274394546,0.0,0.04963503254585002,0.01804910274394546,0.03158592980190456,0.0,0.06317185960380912,0.02256137842993183
T10415Y,5128,T10415Y,42.720295360667365,13,0,18,9,6,3,4,4,0.30430501217857026,0.0,0.42134540147802035,0.21067270073901018,0.14044846715934012,0.07022423357967006,0.09363231143956008,0.09363231143956008
T09843T,5129,T09843T,60.09025471457803,2,0,4,0,2,1,5,1,0.033283267137071984,0.0,0.06656653427414397,0.0,0.033283267137071984,0.016641633568535992,0.08320816784267997,0.016641633568535992
T17827Q,5130,T17827Q,17.551164356915745,2,0,28,1,1,1,7,26,0.11395255376387227,0.0,1.5953357526942118,0.056976276881936135,0.056976276881936135,0.056976276881936135,0.39883393817355295,1.4813831989303394
T03576V,5131,T03576V,83.93126377174097,9,3,70,10,8,0,4,62,0.10723060270456969,0.035743534234856565,0.8340157988133199,0.11914511411618856,0.09531609129295084,0.0,0.04765804564647542,0.738699707520369
T10860P,5132,T10860P,55.16033884666858,17,4,17,19,4,2,7,1,0.3081924505078837,0.07251587070773734,0.3081924505078837,0.34445038586175236,0.07251587070773734,0.03625793535386867,0.12690277373854034,0.018128967676934334
T02436G,5133,T02436G,109.9929283019095,28,4,37,26,22,8,13,3,0.2545618198575946,0.03636597426537065,0.3363852619546785,0.23637883272490923,0.2000128584595386,0.0727319485307413,0.11818941636245461,0.02727448069902799
T10115P,5134,T10115P,137.9142652997029,13,1,27,12,26,3,4,8,0.0942614599856626,0.007250881537358662,0.19577380150868387,0.08701057844830394,0.1885229199713252,0.021752644612075985,0.029003526149434647,0.058007052298869294
T13006X,5135,T13006X,88.08162042294626,3,0,7,0,4,3,3,4,0.03405931890892491,0.0,0.07947174412082479,0.0,0.04541242521189988,0.03405931890892491,0.03405931890892491,0.04541242521189988
T05932D,5136,T05932D,51.76176839130497,3,2,11,4,7,2,16,7,0.05795783438697093,0.03863855625798062,0.2125120594188934,0.07727711251596124,0.13523494690293217,0.03863855625798062,0.30910845006384496,0.13523494690293217
T00151O,5137,T00151O,14.992219387579858,52,6,206,47,21,3,11,153,3.4684657858648222,0.4002075906767103,13.74046061323372,3.1349594603008972,1.4007265673684859,0.20010379533835515,0.7337139162406355,10.205293562256113
T01826M,5138,T01826M,134.08627186455493,17,5,25,17,7,8,4,4,0.12678404555219697,0.03728942516241088,0.1864471258120544,0.12678404555219697,0.052205195227375226,0.0596630802598574,0.0298315401299287,0.0298315401299287
T06324P,5139,T06324P,79.95170452322311,15,4,14,16,6,1,26,0,0.18761326089855954,0.05003020290628254,0.1751057101719889,0.20012081162513015,0.07504530435942382,0.012507550726570634,0.3251963188908365,0.0
T08556L,5140,T08556L,118.90386193414218,5,0,21,3,7,2,20,16,0.04205077882810377,0.0,0.17661327107803584,0.025230467296862263,0.05887109035934528,0.016820311531241507,0.16820311531241508,0.13456249224993205
T02318B,5141,T02318B,184.41844417073378,45,2,60,38,22,5,7,11,0.24401030060929915,0.010844902249302185,0.3253470674790655,0.2060531427367415,0.11929392474232403,0.02711225562325546,0.03795715787255764,0.059646962371162016
T10742K,5142,T10742K,69.92178581251447,9,1,10,7,1,0,1,1,0.12871524797910977,0.014301694219901087,0.14301694219901087,0.10011185953930761,0.014301694219901087,0.0,0.014301694219901087,0.014301694219901087
T09100N,5143,T09100N,133.70877677571374,17,1,22,17,13,4,6,4,0.12714199030117673,0.007478940605951572,0.16453669333093457,0.12714199030117673,0.09722622787737044,0.029915762423806287,0.04487364363570943,0.029915762423806287
NS0025Y,5144,NS0025Y,473.25976568315764,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.012678026815440162,0.0
T05124F,5145,T05124F,123.8894885351579,4,2,8,5,1,1,2,4,0.032286839241126276,0.016143419620563138,0.06457367848225255,0.040358549051407844,0.008071709810281569,0.008071709810281569,0.016143419620563138,0.032286839241126276
T02464K,5146,T02464K,56.545360806854255,16,0,32,11,10,10,5,11,0.2829586684335124,0.0,0.5659173368670248,0.19453408454803978,0.17684916777094525,0.17684916777094525,0.08842458388547263,0.19453408454803978
T02789C,5147,T02789C,69.30980326928572,9,1,9,8,5,1,5,1,0.12985176086898956,0.014427973429887728,0.12985176086898956,0.11542378743910182,0.07213986714943864,0.014427973429887728,0.07213986714943864,0.014427973429887728
T18808R,5148,T18808R,138.21471249728873,1,1,31,2,1,2,16,29,0.007235119778002044,0.007235119778002044,0.22428871311806337,0.014470239556004088,0.007235119778002044,0.014470239556004088,0.1157619164480327,0.2098184735620593
T02152X,5149,T02152X,45.716551252911586,35,5,42,33,14,4,3,2,0.765587058533225,0.1093695797904607,0.9187044702398699,0.7218392266170407,0.30623482341328995,0.08749566383236856,0.06562174787427642,0.04374783191618428
T06680G,5150,T06680G,64.83499223064106,1,0,22,0,1,0,2,21,0.015423769874802257,0.0,0.33932293724564966,0.0,0.015423769874802257,0.0,0.030847539749604514,0.3238991673708474
T04419N,5151,T04419N,117.28252782881582,6,2,18,6,3,5,8,10,0.051158515348147415,0.01705283844938247,0.15347554604444225,0.051158515348147415,0.025579257674073708,0.04263209612345618,0.06821135379752988,0.08526419224691235
T06918J,5152,T06918J,84.0437580326284,2,0,2,0,0,0,3,0,0.023797127196805476,0.0,0.023797127196805476,0.0,0.0,0.0,0.035695690795208214,0.0
T10640F,5153,T10640F,41.7629360198026,4,0,8,1,8,1,5,2,0.09577870670068149,0.0,0.19155741340136298,0.023944676675170373,0.19155741340136298,0.023944676675170373,0.11972338337585187,0.047889353350340745
T14169T,5154,T14169T,75.17397920133499,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T02095F,5155,T02095F,147.13050628507156,44,5,59,41,33,2,17,11,0.299054228188056,0.03398343502137,0.401004533252166,0.278664167175234,0.224290671141042,0.013593374008548001,0.115543679072658,0.074763557047014
T21511G,5156,T21511G,35.30027651475988,2,0,5,0,9,0,8,3,0.05665677998765117,0.0,0.1416419499691279,0.0,0.2549555099444302,0.0,0.22662711995060467,0.08498516998147675
T21534N,5157,T21534N,639.9764802458599,1,0,4,1,1,3,9,2,0.0015625574233850436,0.0,0.0062502296935401744,0.0015625574233850436,0.0015625574233850436,0.00468767227015513,0.014063016810465392,0.0031251148467700872
T12546Q,5158,T12546Q,26.928299683294284,2,0,4,0,0,0,8,2,0.07427130652592802,0.0,0.14854261305185604,0.0,0.0,0.0,0.2970852261037121,0.07427130652592802
T06293Z,5159,T06293Z,104.45611695602501,4,1,5,2,2,0,8,1,0.03829359272165899,0.009573398180414748,0.04786699090207374,0.019146796360829495,0.019146796360829495,0.0,0.07658718544331798,0.009573398180414748
T06924H,5160,T06924H,71.11923046382775,2,0,4,0,1,0,11,2,0.028121789099183638,0.0,0.056243578198367276,0.0,0.014060894549591819,0.0,0.15466984004551002,0.028121789099183638
T04598F,5161,T04598F,123.90562797978195,3,0,4,2,1,1,7,1,0.02421197526628507,0.0,0.032282633688380094,0.016141316844190047,0.008070658422095024,0.008070658422095024,0.05649460895466516,0.008070658422095024
T20325C,5162,T20325C,188.4577032265319,1,0,5,1,6,0,69,3,0.005306230431971091,0.0,0.026531152159855454,0.005306230431971091,0.031837382591826544,0.0,0.3661298998060053,0.015918691295913272
T03357M,5163,T03357M,75.01900923667596,22,3,25,19,1,6,2,1,0.293259004935571,0.039989864309396043,0.33324886924496705,0.25326914062617495,0.013329954769798681,0.07997972861879209,0.026659909539597362,0.013329954769798681
T08099H,5164,T08099H,13.648484616360934,29,8,66,35,20,8,38,34,2.124778011269958,0.5861456582813677,4.835701680821284,2.564387254980984,1.4653641457034192,0.5861456582813677,2.7841918768364966,2.491119047695813
T11994G,5165,T11994G,46.55918565497464,5,0,7,3,7,2,3,1,0.10739019443021063,0.0,0.15034627220229488,0.06443411665812637,0.15034627220229488,0.042956077772084246,0.06443411665812637,0.021478038886042123
T14404L,5166,T14404L,91.49155179776336,3,0,4,1,1,1,21,0,0.03278991274113835,0.0,0.04371988365485113,0.010929970913712783,0.010929970913712783,0.010929970913712783,0.22952938918796842,0.0
T08916P,5167,T08916P,83.41431974147017,14,8,32,15,15,3,6,15,0.1678368899175926,0.09590679423862435,0.3836271769544974,0.17982523919742066,0.17982523919742066,0.03596504783948413,0.07193009567896826,0.17982523919742066
T01517C,5168,T01517C,22.273056743476957,56,8,59,61,9,3,5,6,2.5142485221028563,0.35917836030040806,2.6489404072155094,2.7387349972906114,0.4040756553379591,0.13469188511265304,0.22448647518775505,0.2693837702253061
T13137H,5169,T13137H,128.20947896637972,3,0,12,2,13,1,1,7,0.02339920592600402,0.0,0.09359682370401608,0.015599470617336013,0.10139655901268409,0.0077997353086680064,0.0077997353086680064,0.05459814716067604
T03673V,5170,T03673V,93.8633656964669,34,24,130,54,13,2,1,94,0.36222864743576727,0.25569080995465926,1.3849918872544043,0.5753043223979833,0.13849918872544043,0.021307567496221605,0.010653783748110802,1.0014556723224153
T19429O,5171,T19429O,70.83199597504218,4,4,14,6,3,3,12,8,0.05647165444002749,0.05647165444002749,0.19765079054009624,0.08470748166004125,0.04235374083002062,0.04235374083002062,0.1694149633200825,0.11294330888005498
T08493N,5172,T08493N,104.65763056782744,13,6,29,16,7,5,42,13,0.12421454536537443,0.057329790168634355,0.27709398581506606,0.15287944044969162,0.06688475519674009,0.04777482514052863,0.4013085311804405,0.12421454536537443
T20766X,5173,T20766X,42.347840952002485,1,0,2,1,2,0,1,0,0.023613954749981497,0.0,0.04722790949996299,0.023613954749981497,0.04722790949996299,0.0,0.023613954749981497,0.0
T06273V,5174,T06273V,52.296381039772,3,0,4,1,4,0,4,0,0.057365346135872484,0.0,0.07648712818116332,0.01912178204529083,0.07648712818116332,0.0,0.07648712818116332,0.0
T10050P,5175,T10050P,77.05921515217963,1,0,2,0,2,0,8,1,0.012977033285703207,0.0,0.025954066571406413,0.0,0.025954066571406413,0.0,0.10381626628562565,0.012977033285703207
T11862V,5176,T11862V,67.04093112061643,0,0,2,0,0,0,0,2,0.0,0.0,0.029832521216056913,0.0,0.0,0.0,0.0,0.029832521216056913
T20805N,5177,T20805N,73.58622359544812,37,5,42,38,5,1,6,10,0.5028115072654542,0.06794750098181813,0.5707590082472723,0.5164010074618178,0.06794750098181813,0.013589500196363628,0.08153700117818176,0.13589500196363627
T00373A,5178,T00373A,38.73552471999026,50,12,55,61,12,0,11,6,1.2908047680117387,0.3097931443228173,1.4198852448129127,1.5747818169743213,0.3097931443228173,0.0,0.2839770489625825,0.15489657216140865
T02666S,5179,T02666S,130.94972363205244,51,3,62,48,9,0,1,12,0.3894624485294964,0.02290955579585273,0.47346415311428974,0.36655289273364366,0.06872866738755819,0.0,0.007636518598617577,0.09163822318341092
T02212S,5180,T02212S,65.0647591239704,27,7,63,28,23,12,38,27,0.41497118199662975,0.1075851212583855,0.9682660913254695,0.430340485033542,0.3534939698489809,0.18443163644294658,0.5840335154026641,0.41497118199662975
T18216Z,5181,T18216Z,143.3700437573959,5,1,7,5,33,0,6,2,0.03487478882590541,0.006974957765181081,0.04882470435626757,0.03487478882590541,0.2301736062509757,0.0,0.041849746591086485,0.013949915530362162
T11073A,5182,T11073A,90.85805866908137,22,3,29,20,4,2,2,5,0.2421359241245434,0.03301853510789228,0.31917917270962537,0.22012356738594854,0.04402471347718971,0.022012356738594856,0.022012356738594856,0.055030891846487136
T09278M,5183,T09278M,136.76789210585002,3,0,6,3,33,0,10,3,0.021934972849315997,0.0,0.04386994569863199,0.021934972849315997,0.24128470134247598,0.0,0.07311657616438666,0.021934972849315997
T02694W,5184,T02694W,55.80923107377643,12,4,34,15,17,3,14,19,0.21501819267383787,0.07167273089127929,0.6092182125758739,0.26877274084229735,0.30460910628793697,0.05375454816845947,0.2508545581194775,0.34044547173357664
T17252Z,5185,T17252Z,14.798867996902372,35,7,40,38,11,2,22,8,2.3650457594003833,0.4730091518800767,2.7029094393147237,2.567763967348988,0.7433000958115491,0.1351454719657362,1.4866001916230982,0.5405818878629448
T06895T,5186,T06895T,133.6047207201819,14,4,17,13,16,2,4,3,0.1047867165511406,0.029939061871754456,0.12724101295495643,0.09730195108320198,0.11975624748701783,0.014969530935877228,0.029939061871754456,0.02245429640381584
T07977Y,5187,T07977Y,66.3728042011926,33,13,46,38,15,11,23,10,0.4971915891931993,0.19586335331853305,0.6930549425117324,0.5725236481618659,0.22599617690599969,0.16573052973106642,0.3465274712558662,0.15066411793733311
T10639M,5188,T10639M,29.992718732033914,3,0,7,1,10,2,5,3,0.10002427678541295,0.0,0.23338997916596355,0.03334142559513765,0.3334142559513765,0.0666828511902753,0.16670712797568826,0.10002427678541295
T11142W,5189,T11142W,126.48647264249394,12,1,16,8,7,1,4,2,0.09487180525554892,0.007905983771295743,0.12649574034073188,0.06324787017036594,0.0553418863990702,0.007905983771295743,0.03162393508518297,0.015811967542591485
RL0033G,5190,RL0033G,44.22417354526431,5,2,36,7,6,4,5,28,0.11306033780105358,0.045224135120421435,0.8140344321675858,0.15828447292147502,0.1356724053612643,0.09044827024084287,0.11306033780105358,0.6331378916859001
