road_id,noise_day,noise_evening,noise_night,road_length,road_category,one_way
13453304520_429459477_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),10.209227481956134,tertiary,0
13406594113_8529268154_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),75.64258251694147,tertiary,0
13391145408_533662733_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),125.28563832739093,secondary,0
30237679_30237680_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),77.34440771284414,tertiary,0
30237678_30237679_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),148.82677758900414,tertiary,0
30237677_432467110_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),63.67354748287128,residential,0
30237692_30237693_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),65.48877921632346,tertiary,0
30237691_30237692_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),67.43405875797778,tertiary,0
30237691_30313358_0,55 - 60 dB(A),50 - 55 dB(A),50 - 55 dB(A),119.68681477191905,residential,0
3154064258_698899859_0,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),66.5264930462641,living_street,0
30237690_30313179_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),98.23998347292313,residential,0
30237689_30237690_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),66.31736923239224,tertiary,0
30237689_290025527_0,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A),67.99818416236384,residential,0
30237686_412398661_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),125.3507812301137,tertiary,0
30237686_409505320_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),87.71396717436322,residential,0
30237699_30238005_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),138.24266810642385,secondary,0
30237699_30238005_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),138.24266810642385,secondary,0
30237699_30237700_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),135.40374741447803,secondary,0
30237698_30237699_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),135.8840627893819,secondary,0
30237698_30237873_0,70 - 75 dB(A),70 - 75 dB(A),60 - 65 dB(A),128.03179402222815,residential,0
30237697_30237698_0,65 - 70 dB(A),70 - 75 dB(A),60 - 65 dB(A),136.07627794175036,secondary,0
30237694_442540300_0,70 - 75 dB(A),65 - 70 dB(A),65 - 70 dB(A),165.39751811042316,tertiary,0
30237694_3434285993_0,70 - 75 dB(A),65 - 70 dB(A),65 - 70 dB(A),63.38377928364906,tertiary,0
30237693_30237694_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),123.48454672672796,tertiary,0
3144669232_10042808607_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),234.8659012958431,secondary,0
3141525071_1311619365_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),112.83096809401874,secondary,0
3141525071_9782230123_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),41.59984901733378,tertiary,0
30237768_30248583_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),74.64800488818204,tertiary,0
30237768_30248584_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),28.72835218727722,tertiary,0
30237705_30237706_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),60.76227314378628,secondary,0
3141525071_9782230123_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),41.59984901733378,tertiary,0
30237703_26057389_0,65 - 70 dB(A),65 - 70 dB(A),65 - 70 dB(A),150.5575863576076,secondary,0
30237703_2501701155_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),66.3623593415583,residential,0
30237701_13228605049_0,75 - 80 dB(A),70 - 75 dB(A),65 - 70 dB(A),115.09993930562376,secondary,0
30237700_30237642_0,70 - 75 dB(A),65 - 70 dB(A),65 - 70 dB(A),133.28361233100517,tertiary,0
30237700_30237642_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),133.28361233100517,tertiary,0
30237699_30238005_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),138.24266810642385,secondary,0
30238006_30237700_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),134.99760031426902,tertiary,0
30238006_30238005_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),136.55085518852553,tertiary,0
3141525071_442540257_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),34.418201047266535,secondary,0
30238005_30237873_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),134.31445115295037,tertiary,0
30237873_30238023_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),140.667135130706,residential,0
30237873_30237867_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),137.8947125703696,tertiary,0
30237873_30237867_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),137.8947125703696,tertiary,0
30237867_30237697_0,70 - 75 dB(A),70 - 75 dB(A),60 - 65 dB(A),111.31113125157498,tertiary,0
30237867_30237772_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),136.28622296217048,tertiary,0
30237867_30237772_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),136.28622296217048,tertiary,0
30237770_364811897_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),28.79920697230177,tertiary,0
30238020_30243362_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),136.13825074034327,residential,0
30238018_30238017_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),134.6875008062475,residential,0
30238018_530687873_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),134.66885025199832,residential,0
30238016_30238015_0,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),130.6565436410681,residential,0
30238016_1479334732_0,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),86.27780086371496,residential,0
3134765936_249426450_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),129.19111955992264,secondary,0
30238011_365549375_0,70 - 75 dB(A),65 - 70 dB(A),65 - 70 dB(A),129.47026807686342,residential,0
30238011_30243883_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),134.00034590671254,tertiary,0
30238011_30243883_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),134.00034590671254,tertiary,0
30238009_10181609602_0,65 - 70 dB(A),60 - 65 dB(A),60 - 65 dB(A),116.17145287751342,tertiary,0
30238031_30238030_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),135.1299042961704,residential,0
30238030_30243373_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),134.60048554173466,secondary,0
30238029_442540250_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),133.97607149187863,living_street,0
30238029_301572459_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),166.40150354843587,residential,0
30238027_30238026_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),87.45322310306821,residential,0
30238027_30243368_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),131.29741604295126,living_street,0
30238026_30243367_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),132.77093630831183,secondary,0
30238025_30237640_0,60 - 65 dB(A),55 - 60 dB(A),55 - 60 dB(A),135.36046570065173,residential,0
30238025_30243366_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),132.2408384039319,residential,0
30238023_7580972991_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),70.43286475419163,residential,0
30238023_7580972991_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),70.43286475419163,residential,0
30238021_30238020_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),133.90377308913978,residential,0
30238379_30238383_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),373.2450293964346,residential,0
30238199_30246671_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),256.1449441180017,living_street,0
30238199_30246671_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),256.1449441180017,living_street,0
30238199_30246671_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),256.1449441180017,living_street,0
30238199_30238198_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),134.90299283452086,residential,0
30238198_30246669_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),133.21314046366402,tertiary,0
30238198_30238197_0,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),133.45847596059215,residential,0
30238197_905811222_0,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),134.0968146845807,residential,0
30238032_30243261_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),136.2286032471068,residential,0
30238032_30243261_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),136.2286032471068,residential,0
30238032_30243261_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),136.2286032471068,residential,0
30238031_30238030_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),135.1299042961704,residential,0
3134509198_1311935438_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),9.576233120352969,residential,0
30238385_4538123437_0,70 - 75 dB(A),65 - 70 dB(A),65 - 70 dB(A),14.204139370228173,tertiary,0
30238383_192040052_0,65 - 70 dB(A),60 - 65 dB(A),60 - 65 dB(A),22.785047264962746,residential,0
30238383_30238379_0,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A),373.2450293964346,residential,0
30238383_30238379_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),373.2450293964346,residential,0
30238383_30238379_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),373.2450293964346,residential,0
30238379_2560076882_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),165.91204607848132,living_street,0
30238379_2560076882_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),165.91204607848132,living_street,0
30238379_2560076882_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),165.91204607848132,living_street,0
30238379_30238383_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),373.2450293964346,residential,0
30242762_30242812_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),136.10552081019924,residential,0
30242760_30243212_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),131.75091526631945,tertiary,0
30242759_30242758_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),138.43200849762377,residential,0
30242758_26057342_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),94.45257667219596,residential,0
3129196088_3129196084_0,< 40 dB(A),< 40 dB(A),< 40 dB(A),117.21126913576899,living_street,0
30242757_26057131_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),132.15132332098094,residential,0
30242757_26057131_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),132.15132332098094,residential,0
30242809_536418264_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),134.37131108733158,residential,0
30242768_219018792_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),134.9038082208831,residential,0
30242768_219018792_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),134.9038082208831,residential,0
30242766_30242968_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),133.39018437955076,tertiary,0
30242766_30242968_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),133.39018437955076,tertiary,0
30242766_30242968_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),133.39018437955076,tertiary,0
30242764_30242810_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),137.4137464454077,residential,0
30242764_30242763_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),136.27814598907344,residential,0
30242816_30242815_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),133.13773756865413,residential,0
30242815_559787234_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),131.3909415924638,residential,0
30242815_30242814_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),133.1059142715053,residential,0
30242814_126800081_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),127.65692943233171,residential,0
30242812_30242811_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),131.91921926567366,residential,0
30242811_30242810_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),137.21345735731586,residential,0
13203541702_1856468570_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),383.8069886021754,residential,0
13203541702_1856468570_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),383.8069886021754,residential,0
13324378812_402875797_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1488.7953102312106,primary,0
13324378812_402875797_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),1488.7953102312106,primary,0
13324378812_402875797_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),1488.7953102312106,primary,0
13324378812_402875797_0,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),1488.7953102312106,primary,0
13324378812_402875797_0,40 - 45 dB(A),< 40 dB(A),< 40 dB(A),1488.7953102312106,primary,0
13324378812_402875797_0,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),1488.7953102312106,primary,0
13324378812_402875797_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),1488.7953102312106,primary,0
13324378812_402875797_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),1488.7953102312106,primary,0
30242811_30242763_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),136.10160694307316,residential,0
3129196084_3129196088_0,< 40 dB(A),< 40 dB(A),< 40 dB(A),117.21126913576899,living_street,0
30242810_30242809_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),132.2543510228037,residential,0
30242871_33098964_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),132.93637960412835,residential,0
30242871_30242872_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),132.98358321070617,residential,0
30242864_30243053_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),134.62521018187954,tertiary,0
30242864_33098957_0,75 - 80 dB(A),70 - 75 dB(A),65 - 70 dB(A),134.88100254202837,tertiary,0
30242864_33098957_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),134.88100254202837,tertiary,0
30242818_26057131_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),139.4549712987594,secondary,0
30242818_30242817_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),133.74528123489213,residential,0
30242818_12309556901_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),15.684826601270057,residential,0
30242817_30242816_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),135.52661601846916,residential,0
30242816_30242758_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),133.84230899479138,residential,0
30242816_30242758_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),133.84230899479138,residential,0
30242951_2480495525_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),171.22991489340907,residential,0
30242950_30242951_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),42.496504054042894,tertiary,0
30242950_30242951_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),42.496504054042894,tertiary,0
30242877_4436976528_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),75.55957644029147,primary,0
30242877_4436976528_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),75.55957644029147,primary,0
30242874_3193317991_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),134.82670554166953,residential,0
30242874_30242965_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),138.24309517695133,tertiary,0
30242874_30242965_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),138.24309517695133,tertiary,0
30242872_30243061_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),137.43992956107937,residential,0
30242872_30243061_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),137.43992956107937,residential,0
30242956_30556413_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),159.42671528791402,residential,0
30242956_30556413_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),159.42671528791402,residential,0
30242955_126655918_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),59.883025970660825,living_street,0
30242955_30242956_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),79.29853709590078,tertiary,0
30242952_412442324_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),84.77117732569695,tertiary,0
30242952_1697946622_0,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A),56.631489032020454,residential,0
30242951_30242952_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),102.79856582871194,tertiary,0
30242951_2480495525_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),171.22991489340907,residential,0
30242963_3193312157_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),132.75738296933451,tertiary,0
30242962_1307271989_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),54.17297013423255,secondary,0
30242962_1307271989_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),54.17297013423255,secondary,0
30242960_30253569_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),152.45853536585224,secondary,0
30242960_30253569_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),152.45853536585224,secondary,0
30242959_30254193_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),135.38634049639123,residential,0
30242958_30242959_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),130.3909343919802,tertiary,0
30242958_30242959_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),130.3909343919802,tertiary,0
30242957_30555005_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),135.91041066101207,secondary,0
30242973_797498302_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),253.1111304881048,living_street,0
30242972_600821408_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),123.306950619497,tertiary,0
30242971_243047500_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),174.51222855024858,tertiary,0
30242971_243047500_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),174.51222855024858,tertiary,0
30242968_30242970_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),262.1109580904638,tertiary,0
30242968_30242970_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),262.1109580904638,tertiary,0
30242968_1191150266_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),40.004546665208,residential,0
30242965_30243062_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),133.83450299402546,residential,0
3184350843_7862216634_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),28.63958890478593,residential,0
30243048_30243047_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),133.86753855076284,residential,0
30243048_8173071606_0,65 - 70 dB(A),65 - 70 dB(A),65 - 70 dB(A),149.88797306776314,tertiary,0
30243048_8173071606_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),149.88797306776314,tertiary,0
30243042_11363307237_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),116.3845474867485,secondary,0
30243042_11363307237_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),116.3845474867485,secondary,0
30242977_4171977906_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),16.340305260645987,secondary,0
30242976_2239890983_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),839.2308407844534,tertiary,0
30242976_2239890983_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),839.2308407844534,tertiary,0
30242976_71709940_0,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),10.87774135995572,tertiary,0
30242973_1621899827_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),149.73221655190667,tertiary,0
30243065_30254089_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),128.3086498321608,residential,0
30243062_30254198_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),137.65614986214547,residential,0
30243062_30254198_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),137.65614986214547,residential,0
30243061_30243129_0,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),133.57599097291325,residential,0
30243058_11012409286_0,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),113.96424520188108,residential,0
30243056_559787236_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),129.68410979663244,residential,0
30243056_559787236_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),129.68410979663244,residential,0
30243056_7515360155_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),132.8646634088641,residential,0
30243054_442540235_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),164.42564711507492,residential,0
30243053_442540254_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),16.384145524325138,residential,0
30243120_6762254081_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),35.48699463382603,residential,0
30243118_30243117_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),134.41009037365032,residential,0
30243118_30243117_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),134.41009037365032,residential,0
30243118_126797988_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),116.95747205304654,secondary,0
30243118_126797988_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),116.95747205304654,secondary,0
30243117_30243116_0,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),132.64931395592288,residential,0
30243116_30243115_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),132.62094386134578,residential,0
30243115_30243114_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),134.34076224146654,residential,0
30243115_1487126963_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),66.71001584921717,residential,0
3184350843_7862216634_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),28.63958890478593,residential,0
13197779092_240978204_0,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A),176.94272226927274,living_street,0
13197779092_11298541576_0,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),104.09390470202872,living_street,0
13307330505_30247405_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),99.94941953533466,secondary,0
13307330505_30247405_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),99.94941953533466,secondary,0
13307330505_30247401_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),26.455364233576457,secondary,0
13266185092_2013654034_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),81.55139626897729,residential,0
13266185092_2013654034_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),81.55139626897729,residential,0
13266185092_667898752_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),4.560737590568869,residential,0
13254400116_378208896_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),164.91394624295845,tertiary,0
13254400116_2235259451_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),14.144629627209172,tertiary,0
13228605049_11053219723_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),148.12279040946058,living_street,0
13228605049_13228605046_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),36.59318708810048,secondary,0
30243114_30555002_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),132.27660744169037,residential,0
30243112_260723600_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),62.23150588045402,residential,0
3184350843_219011804_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),40.8148493859324,residential,0
30243128_30243127_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),126.07285761193928,residential,0
30243127_30253375_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),132.41052196919648,secondary,0
30243126_30243125_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),125.06756091346215,secondary,0
30243126_330028856_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),86.47723101779717,residential,0
30243126_330028856_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),86.47723101779717,residential,0
30243126_330028856_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),86.47723101779717,residential,0
30243125_126798008_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),95.84065632123183,secondary,0
30243125_126798008_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),95.84065632123183,secondary,0
30243125_219026483_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),118.77934601342416,residential,0
3184350843_219011804_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),40.8148493859324,residential,0
30243159_30253568_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),135.50954999950352,secondary,0
30243159_30253568_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),135.50954999950352,secondary,0
