fid,street_id,noise_day,noise_evening,noise_night,slope_pct
6108,T08171Y,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),3.807894790375178
6109,T11258H,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),9.129481065718391
6110,T00370X,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),3.276149876960809
6111,T09620G,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.6029440839508425
6112,T05440O,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.961446785940418
6113,T01542D,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.39363668889699
6114,T03313A,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.537371673539142
6115,T12970C,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),5.185209474180274
6116,T11368M,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.1143485788934124
6117,T07858S,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.36821537613353805
6118,T05136J,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),2.24900085272603
6119,T08876Y,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.2653683654741552
6120,T17661M,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),9.942030341852048
6121,T00641B,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.4173807331279808
6122,T02350B,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.5084565588757837
6123,T12305B,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A),0.8968231550374083
6124,T03065D,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),2.140979254042518
6125,T08523C,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),6.790865736403105
6126,T15506U,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.810147934290626
6127,T12209C,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),3.420399949153979
6128,T07186B,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),6.229142541210607
6129,T20422C,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.3200021508724786
6130,T07844M,50 - 55 dB(A),50 - 55 dB(A),55 - 60 dB(A),1.3464069773307568
6131,T07866S,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),3.3892867509215456
6132,T11265G,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),1.3294598737077021
6133,T16247Y,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),1.0821952558116974
6134,T12388U,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),6.327177940622371
6135,T14139N,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),4.69741030301632
6136,T19123Z,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),6.379146237193351
6137,T20247F,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),2.540448692341855
6138,T09405B,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.232916379689258
6139,T02713I,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),5.991949519855545
6140,T02634K,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),3.5786685001019487
6141,T17862T,< 40 dB(A),< 40 dB(A),< 40 dB(A),10.243536454777216
6142,T08076A,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),4.332174106250034
6143,T01587Q,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.9181698736358629
6144,T13246L,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),5.938160950778542
6145,T16071S,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.13978213540421458
6146,T05953I,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.8366803119785509
6147,T08236Y,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.238027987543087
6148,T04342J,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),4.455650452912538
6149,T08536H,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),4.308251291334015
6150,T09577U,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),1.454706421861688
6151,T06067R,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.8412249313725586
6152,T03443J,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),3.0825713116398155
6153,T17445G,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.2417161215871946
6154,T12356M,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),2.955549174307287
6155,T19435M,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),5.325162237276633
6156,T12538Q,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),1.2371226047627308
6157,T20019V,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.31231741375480154
6158,T07589Q,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.3098136003297642
6159,T18484R,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.0205660115006916
6160,T00234Q,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),0.06066965735555757
6161,RD0069Q,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.027759864330314053
6162,T01610Y,50 - 55 dB(A),45 - 50 dB(A),< 40 dB(A),3.6031958104780872
6163,T21330D,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),1.6678242734232513
6164,T19269Q,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),5.346433337500681
6165,T12878H,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),8.166853572060443
6166,T11097I,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),3.16070403849117
6167,T04761Y,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.8232698340850421
6168,T09726P,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.13614609418812995
6169,T06254S,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),3.5057364622299003
6170,T11105R,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.8323942215286573
6171,T17427E,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A),2.5162584156461376
6172,T13708U,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.5739923096415553
6173,T21180H,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.6879141452397508
6174,T03430E,70 - 75 dB(A),70 - 75 dB(A),60 - 65 dB(A),1.2796298687141834
6175,T12111T,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.6413905139857472
6176,T05295X,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),3.1656633111473207
6177,T19000P,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.852895448773307
6178,T19037C,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),1.272204425983244
6179,T01601X,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.6840392353276732
6180,T11194I,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.6427588474162356
6181,T05117G,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),4.304997736736108
6182,T00061N,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.38700947303590105
6183,T17775V,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.5030021380011662
6184,T10789Z,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),2.1517191716299946
6185,T07308T,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.39352364584722477
6186,T18662R,< 40 dB(A),< 40 dB(A),< 40 dB(A),15.302791363297802
6187,T07398L,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.5449662508590594
6188,T05178T,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),6.935893467986094
6189,T11495S,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),5.077734075118618
6190,T19041Y,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.5160295597929383
6191,T04261J,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.1576498740842551
6192,T19188Q,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.2774087576796384
6193,T11083C,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),3.7152162750887516
6194,T17619K,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.4685748166306818
6195,T07365C,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.6954687930345652
6196,T07710Z,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.3543086796816035
6197,T18226B,< 40 dB(A),< 40 dB(A),< 40 dB(A),0.10367177652852398
6198,T06982R,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.06912254196742298
6199,T10003I,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.05740499228129083
6200,T19697G,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),4.185246892382823
6201,T18141X,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.2751721923754173
6202,T12503F,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),3.8929158732581723
6203,T03381M,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.262024135676319
6204,T03725Q,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),6.16015837014867
6205,T10863S,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.13713064544858408
6206,T10098F,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),0.16346774280139031
6207,T07970R,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.4174100208946556
6208,T13940A,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A),0.9967964319109242
6209,T10684R,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),3.1275403178168597
6210,T21060A,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),2.1434457257388964
6211,T10634H,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.6490631533357196
6212,T20573Q,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),6.618143039394618
6213,T10242V,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.13722713620275778
6214,T14841C,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),3.3599620791860123
6215,T01165Y,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.8869054844278488
6216,T01869X,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.071512437006399
6217,T00080Q,45 - 50 dB(A),50 - 55 dB(A),40 - 45 dB(A),0.17192833835378157
6218,T14086R,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.1993448900014227
6219,T11981B,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.3031550170606536
6220,T20124V,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),5.1645630018869335
6221,T00103G,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.6470422281196643
6222,T21422G,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.6369229337962266
6223,T16231Q,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),15.082389547685402
6224,T19847C,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),5.169695810626968
6225,T01913K,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.6604371958848767
6226,T18291K,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.6721555874900836
6227,T21403D,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.5331154180711504
6228,T03325E,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.3532784478303088
6229,T14102A,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.00738657906632912
6230,T16961R,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),5.17925902227655
6231,T20279N,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.4105531620137915
6232,T10736M,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),2.2244439875537867
6233,T07859T,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.1191503593179168
6234,T02454I,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.552970850269763
6235,T03692Y,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.6351150670889368
6236,T10481I,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),6.604985995775668
6237,T08967A,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),3.604569655882922
6238,T10581L,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.7614007544329167
6239,T16109P,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),4.073705170904854
6240,T02524F,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),2.0721084676984645
6241,RD0015O,70 - 75 dB(A),70 - 75 dB(A),60 - 65 dB(A),5.782198895920816
6242,T05161K,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),4.564364644376327
6243,T02076C,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.20235167254372957
6244,T09838W,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),0.16641357022078435
6245,T21305C,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),9.951542148654854
6246,T11916S,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),5.43105449243809
6247,T20804M,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),1.488485077452445
6248,T08513A,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),5.8979571913038065
6249,T02545K,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.602226675241402
6250,T20564P,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),4.159913839340413
6251,T06711W,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A),0.23004422259199353
6252,T17102M,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.11846869654914961
6253,T06910B,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.30557329100698905
6254,T06765K,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.07621237879574391
6255,T08104N,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.0871131669656229
6256,T19869I,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),6.1177111087439915
6257,T07318V,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.1343254367317928
6258,T06008G,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.2022692949224616
6259,T18803M,70 - 75 dB(A),70 - 75 dB(A),60 - 65 dB(A),1.0748642805560098
6260,T00794R,45 - 50 dB(A),45 - 50 dB(A),< 40 dB(A),0.4420523637021593
6261,T03944Z,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A),1.2494847839962326
6262,T09373K,75 - 80 dB(A),70 - 75 dB(A),65 - 70 dB(A),3.404696113327166
6263,T04932Z,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.3651187873620276
6264,T15995X,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),4.337512070429628
6265,T12995L,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),22.247341747139902
6266,T07886W,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),3.136803064475536
6267,T04857F,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.7754052672846818
6268,T16681M,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.4495781880743621
6269,T09846W,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.12730472360911088
6270,T07234S,40 - 45 dB(A),< 40 dB(A),< 40 dB(A),17.19127311780595
6271,T19972G,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),12.282853785341828
6272,T20597Y,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.5409385991625297
6273,T21183K,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),3.5199749292040927
6274,T20032S,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),5.590509743460314
6275,T10699Y,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.2899419457019403
6276,T13288V,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.09117085182833837
6277,T02362F,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.2414039147327462
6278,T11843S,< 40 dB(A),< 40 dB(A),< 40 dB(A),3.352232743745499
6279,T09757W,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),0.11810111007088409
6280,T07904H,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.2190671467862573
6281,T08417B,55 - 60 dB(A),50 - 55 dB(A),40 - 45 dB(A),0.1452307779126278
6282,T14930C,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),2.9369284896864523
6283,T10615E,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.4009073353859365
6284,T17672P,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),4.415480569259792
6285,T18196M,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.671722011137566
6286,T12657W,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),4.556980558201648
6287,T20882A,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),10.106756076222394
6288,T00496K,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),0.35001062002511224
6289,T01260W,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.9727022061697179
6290,P20630,< 40 dB(A),< 40 dB(A),< 40 dB(A),0.0
6291,T00562D,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),2.311758897632349
6292,T08347E,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.877954610903293
6293,T01509C,45 - 50 dB(A),45 - 50 dB(A),< 40 dB(A),2.93810958476986
6294,T19960C,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),4.785155410405669
6295,T03354J,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0387558505864944
6296,T12032V,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),3.604113092095872
6297,T02692U,70 - 75 dB(A),70 - 75 dB(A),60 - 65 dB(A),3.466799988722327
6298,T09108V,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.5723652322050138
6299,T07912H,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.2071378952648972
6300,T21075H,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.9605106509361406
6301,T20340B,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),3.8238425782834615
6302,T15608Z,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.25856981531420775
6303,T01671L,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.028128619291694
6304,T05253N,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A),3.7449528055228054
6305,T10739P,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),3.4054839817962734
6306,T06048O,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.9965470394280003
6307,T18415E,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.4688469552931545
6308,T18409G,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.48136393679382605
6309,T00721A,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.614242256308953
6310,T02889F,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.8156302772960204
6311,T12028Z,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.2611985536345824
6312,T04870C,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),23.40872099210341
6313,T10549L,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.0545319556131765
6314,T05123E,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.2284498645110468
6315,T05786L,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.241213839487446
6316,T10288J,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.6301928684352773
6317,T18337H,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),5.796365333117118
6318,T19230B,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.4794363820159324
6319,T02336D,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.528626280522553
6320,T21576X,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),0.7242728299260117
6321,T12185L,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),3.5473924260785905
6322,T08968B,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),3.016193131261498
6323,T04787I,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.8022428651163462
6324,T05083N,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),3.549086080786079
6325,T02001J,75 - 80 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.09663044022378489
6326,T02571M,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.06957457726283416
6327,T12085I,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.444627480607826
6328,T05146L,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),7.877016267198224
6329,T02406A,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.186704892445638
6330,T02620E,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),4.910053890324232
6331,T07720B,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.9506003789672783
6332,T01259D,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.25748119106289324
6333,T11879E,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.33139173905645
6334,RL0061I,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.14531549720702436
6335,T10031M,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.3369034419169691
6336,T00642C,60 - 65 dB(A),55 - 60 dB(A),55 - 60 dB(A),0.2970917085425555
6337,T04955G,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),10.610184999705464
6338,T17014N,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.5886271668842626
6339,T11109V,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),5.328987610159412
6340,T15420P,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),1.1307397811248292
6341,T21321C,45 - 50 dB(A),40 - 45 dB(A),40 - 45 dB(A),4.877205235006389
6342,T10853Q,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),8.057488861909084
6343,T16749P,50 - 55 dB(A),50 - 55 dB(A),50 - 55 dB(A),0.1838436058782409
6344,T02130R,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.40597430448473754
6345,RD0005E,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),5.889441432107894
6346,T10373F,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),3.8531205720537023
6347,T09967E,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.14109022531577406
6348,T13203A,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),7.429771255455887
6349,T07319W,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.45965469947574733
6350,T20567S,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),8.091722692362067
6351,T11159F,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),5.266107959994228
6352,T07088A,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.3768438389649722
6353,T14335P,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.26873520158919634
6354,T10087C,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),0.8424637142813844
6355,T18814P,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),6.053901326883708
6356,T13194Q,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.8101455537853817
6357,T00930H,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.5213458951629644
6358,T11454J,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),5.386060104949747
6359,T03832S,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),1.1512413050478036
6360,T18969H,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.0195647539543726
6361,T08530B,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),1.7697574548042199
6362,T20048A,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.6253483743864864
6363,T08518F,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),11.123907667881937
6364,T10609G,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),3.3380739774519532
6365,T04688G,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),1.6390503346135281
6366,T01764P,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),0.7951999014291306
6367,T17295K,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0
6368,T16474H,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.5589277849035788
6369,T02569S,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.7091948028971223
6370,T04504J,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),6.27735146661704
6371,T00069V,45 - 50 dB(A),45 - 50 dB(A),< 40 dB(A),0.3636482520004895
6372,T06335S,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.495623087985035
6373,T02739S,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.3876166314935923
6374,T16119R,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.755451020468584
6375,T15943L,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.5712367745328593
6376,T05225J,60 - 65 dB(A),55 - 60 dB(A),55 - 60 dB(A),4.754675074622396
6377,T12733R,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),8.76741596178314
6378,T07300L,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.15468152979168295
6379,RD0011K,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.6055529714454434
6380,T14119J,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.0002158897463858
6381,T17035S,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),3.145534201026332
6382,T02135W,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.678264354974056
6383,T08056W,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.6242759604891357
6384,T06066Q,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),2.988958275283547
6385,T10563J,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.5026786548815521
6386,T07735I,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.2373863081343317
6387,T10154W,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.08524539182372512
6388,T01473H,55 - 60 dB(A),50 - 55 dB(A),< 40 dB(A),1.587848412927662
6389,T01399O,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.028653383684960183
