fid,TRAM,street_tree_count_10m,park_tree_count_10m,street_tree_count_20m,park_tree_count_20m
3759,T03746V,14,0,24,0
3760,T10385J,7,0,12,0
3761,T16537F,1,0,3,0
3762,T13274P,25,0,51,0
3763,T09035V,5,0,10,0
3764,T20709O,7,0,17,0
3765,T10666P,9,0,20,0
3766,T06182T,16,0,30,0
3767,T02115S,22,0,30,0
3768,T09172D,16,0,20,0
3769,T08086C,18,0,18,0
3770,T21124Z,4,0,11,0
3771,T09394P,8,0,13,0
3772,T20467P,6,0,7,0
3773,T17076B,9,0,31,0
3774,T13682B,6,0,18,0
3775,T16123N,11,0,27,0
3776,T16197F,0,0,4,0
3777,T18346I,0,0,0,0
3778,T16565J,2,0,3,0
3779,T04678E,0,0,1,0
3780,T20903O,14,0,18,0
3781,T10271A,2,0,4,0
3782,T16923L,2,0,2,0
3783,T15799V,0,0,10,0
3784,T10697W,29,0,47,0
3785,T04927C,0,0,0,0
3786,T07587O,17,0,27,0
3787,T20712J,1,0,2,0
3788,T10552G,4,0,12,0
3789,LRD0048,5,0,10,0
3790,T08210O,4,0,9,0
3791,T01362B,1,0,5,0
3792,T09226A,3,0,5,0
3793,T20009T,19,0,28,0
3794,T12453M,0,0,7,0
3795,T11595V,45,0,50,0
3796,T08403V,2,0,6,0
3797,T04428O,5,0,6,0
3798,T15929N,8,0,13,0
3799,T18609M,11,0,27,0
3800,T11355H,0,0,0,0
3801,T11161Z,2,0,9,0
3802,T15898X,0,0,0,0
3803,T11140U,8,0,12,0
3804,T19218F,0,0,9,0
3805,T12450J,11,0,18,0
3806,T04185O,26,0,38,0
3807,T17053U,2,0,4,4
3808,T12521H,2,0,4,0
3809,T20146B,11,0,24,0
3810,T16400P,1,0,47,0
3811,T17750M,0,0,1,0
3812,T08650I,2,0,6,0
3813,T04627T,9,0,17,0
3814,T04497B,14,0,25,0
3815,T10886Z,22,0,32,0
3816,T19724S,1,0,7,0
3817,T16778U,0,0,0,0
3818,T02991C,1,0,4,0
3819,T17332Y,2,2,9,6
3820,T15613W,0,0,11,0
3821,T07711A,0,0,2,0
3822,T08135U,9,0,16,0
3823,T05268U,14,0,20,0
3824,T03260E,10,0,22,0
3825,T07251T,2,0,5,0
3826,T15065Q,0,0,0,0
3827,T05784J,14,0,25,0
3828,T20801J,2,0,5,0
3829,T05828E,5,0,46,0
3830,T18681U,0,1,1,37
3831,T09246E,12,0,21,0
3832,T02168F,12,0,22,0
3833,T02732L,4,0,11,0
3834,T13229K,0,0,4,0
3835,T21121W,2,0,11,0
3836,T08899F,16,0,27,0
3837,T21242E,0,0,20,0
3838,LRD0041,15,0,22,0
3839,T18764W,2,0,2,0
3840,T09745S,14,0,32,0
3841,T16170U,1,0,3,0
3842,T17831M,24,0,38,0
3843,T16754M,0,0,0,0
3844,T01451B,1,0,1,0
3845,T01302P,0,0,0,0
3846,T15765L,6,0,22,0
3847,T20128Z,10,0,18,0
3848,T02809P,19,0,29,0
3849,T14536W,0,0,0,0
3850,T19149J,1,0,4,0
3851,T10444D,7,0,11,0
3852,T18331B,19,0,39,0
3853,T20136Z,5,0,10,0
3854,T08974Z,13,0,24,0
3855,T14881K,3,0,6,0
3856,T08226W,11,0,20,0
3857,T01614C,2,0,6,0
3858,T17978E,0,0,0,0
3859,T13121Z,2,0,8,0
3860,T16424X,21,0,41,0
3861,T04939G,2,0,2,0
3862,T05391W,7,0,17,0
3863,T17699A,8,0,12,0
3864,T04945E,28,0,39,0
3865,T13111X,39,0,49,0
3866,T02574P,22,0,33,0
3867,T16015K,0,0,0,0
3868,T15413Q,1,29,3,62
3869,T12836X,12,0,13,0
3870,T07586N,17,0,27,0
3871,T15903D,0,0,0,0
3872,T12105V,14,0,22,0
3873,T05905A,0,0,0,0
3874,T00181U,3,0,9,0
3875,T17821K,12,0,15,0
3876,T08867X,2,0,9,0
3877,T19483U,0,0,0,0
3878,T13951D,15,0,32,0
3879,T17351B,0,0,0,0
3880,T18973D,2,0,10,0
3881,T11939Z,9,0,11,0
3882,T02493P,23,0,28,0
3883,T02143W,10,0,19,0
3884,T00793Q,0,0,0,0
3885,T05699N,11,0,18,0
3886,T08971W,10,0,21,0
3887,T10573L,35,0,72,0
3888,T11115T,5,3,5,16
3889,T12257K,21,0,27,0
3890,T20690U,0,0,0,0
3891,T09192H,7,0,12,0
3892,T02353E,17,0,21,0
3893,T08128V,8,0,17,0
3894,T16037Q,0,0,0,0
3895,T07778T,4,0,11,0
3896,T10678T,13,0,22,0
3897,T19828Z,9,0,20,0
3898,T09087H,9,0,23,0
3899,T00579M,0,0,0,0
3900,T01290C,0,0,1,0
3901,T02003L,8,0,25,0
3902,T06594J,7,0,9,0
3903,T03282K,4,0,9,0
3904,T09297P,4,0,8,0
3905,RD0125U,0,0,0,0
3906,T16412T,31,0,31,0
3907,T20526J,1,0,1,0
3908,T01047T,10,0,26,0
3909,P12680,0,0,3,0
3910,T04803R,0,0,2,0
3911,T12114W,17,0,36,0
3912,T19092J,6,0,15,0
3913,T00890Q,1,0,5,0
3914,T11192G,0,0,8,0
3915,T02169G,21,0,32,0
3916,T13228J,20,0,23,0
3917,T01210M,8,0,13,0
3918,T21179O,17,0,44,0
3919,T16154U,14,0,20,0
3920,T18612H,0,0,0,0
3921,T00606Y,0,0,1,0
3922,T06515U,16,0,28,0
3923,T16068X,2,0,7,0
3924,T07164V,0,0,0,0
3925,T20753S,8,0,12,0
3926,T05344P,0,0,6,0
3927,T08044S,7,0,16,0
3928,T00246U,5,0,11,0
3929,T11944W,11,0,13,0
3930,T20691V,5,0,9,0
3931,P12600,0,0,0,0
3932,T01494M,2,0,3,0
3933,T00808G,0,0,1,0
3934,T18344G,0,0,17,0
3935,T11068D,6,0,15,0
3936,T01538H,0,0,0,0
3937,T09138B,7,0,12,0
3938,T16590K,1,0,1,0
3939,T04938F,7,0,7,0
3940,T10797Z,24,0,33,0
3941,T11379P,7,0,11,0
3942,T04327K,17,0,28,0
3943,T02066A,19,0,29,0
3944,T01746N,17,0,26,0
3945,T06419V,10,0,17,0
3946,T10642H,4,0,7,0
3947,T02535I,19,0,33,0
3948,T09537M,7,0,16,0
3949,T10783T,9,0,14,0
3950,T05924D,13,0,23,0
3951,T14469C,11,0,23,0
3952,T19880D,6,0,17,0
3953,T20733O,0,0,8,0
3954,T11854V,0,0,0,0
3955,T15284Z,8,0,17,0
3956,T17983B,7,0,17,0
3957,T11204T,7,0,8,0
3958,T07730D,3,0,6,0
3959,P70130,4,0,14,0
3960,T15226P,50,0,53,0
3961,T00087X,0,0,0,0
3962,T03188N,22,0,28,0
3963,T09996J,13,0,22,0
3964,T04883H,13,0,13,0
3965,T09085F,16,0,25,0
3966,T12591V,0,2,1,7
3967,T06700T,11,0,13,0
3968,T04766D,28,0,38,0
3969,T14999X,0,0,0,0
3970,T01590L,9,0,13,0
3971,T06436W,4,0,4,0
3972,T13513L,8,0,16,1
3973,T03564R,20,0,25,0
3974,T20532H,17,0,32,0
3975,T00462A,0,0,0,0
3976,T03640M,45,0,55,0
3977,T03690W,6,0,13,11
3978,T20214W,8,0,20,0
3979,T09807P,20,0,27,0
3980,T03831R,10,0,15,0
3981,T05516R,0,0,0,0
3982,LVA0005,18,0,31,0
3983,T11289O,3,0,10,0
3984,T03780X,0,0,0,0
3985,T08425B,17,0,21,0
3986,T17202P,5,0,18,0
3987,T05183Q,0,0,0,0
3988,T11321X,17,0,32,0
3989,T20802K,0,0,0,0
3990,T00532X,0,0,0,0
3991,T00104H,0,0,1,0
3992,T16751J,0,0,0,0
3993,T16660H,91,0,101,0
3994,T09146B,7,0,11,0
3995,T07891T,6,0,12,0
3996,T06115I,12,0,22,0
3997,T04647X,25,0,34,0
3998,T13542Q,10,0,16,0
3999,RD0106B,0,0,3,0
4000,T14879Q,4,0,10,0
4001,T00602U,0,0,0,0
4002,T00771K,0,0,0,0
4003,T02153Y,19,0,27,0
4004,T02343C,18,0,36,0
4005,T02627L,8,0,15,0
4006,T00984V,0,0,0,0
4007,T01799A,22,0,38,0
4008,T07307S,10,0,39,0
4009,T08452E,8,0,23,0
4010,T03156F,5,0,15,0
4011,T06153O,7,0,17,0
4012,T07210K,17,0,24,0
4013,T17594S,2,0,13,0
4014,T19239K,2,0,8,0
4015,T20292K,15,0,27,0
4016,T05498G,12,0,14,0
4017,T10478N,3,1,9,7
4018,T05414M,0,0,0,0
4019,T18920Q,19,0,29,0
4020,T08409B,2,0,5,0
4021,T21334H,0,0,0,0
4022,T00055P,0,0,0,0
4023,T15539D,0,0,0,0
4024,T06009H,34,0,46,0
4025,T07123M,37,0,50,0
4026,T12087K,25,0,35,0
4027,T19680X,4,0,15,0
4028,T07882S,9,0,11,0
4029,T00190V,8,0,14,0
4030,T03510D,7,0,8,0
4031,T09502B,23,0,31,0
4032,T10266D,4,0,12,0
4033,T19786G,17,0,24,0
4034,T13412H,21,0,41,0
4035,T08753O,28,0,39,0
4036,T21462O,1,0,8,0
4037,T13544S,6,0,17,0
4038,T19385T,13,0,19,0
4039,T09694Y,12,0,21,0
4040,T14546Y,12,0,19,0
4041,T02876A,8,0,15,0
4042,T19791D,0,0,1,0
4043,T01242U,0,0,0,0
4044,T10097E,15,0,24,0
4045,T00875R,0,0,0,0
4046,T20666U,0,0,0,0
4047,T11929X,1,0,2,0
4048,T17869A,2,0,6,0
4049,T00450W,4,0,7,0
4050,T19011S,16,0,28,0
4051,T12533L,0,0,0,0
4052,T15970O,10,0,15,0
4053,T08276G,10,0,19,0
4054,NS0011K,0,0,0,0
4055,T03615L,0,3,6,3
4056,T11325B,0,0,1,0
4057,T14562Y,10,0,25,0
4058,T21251F,22,0,33,0
4059,T01594P,0,0,0,0
4060,T19535P,9,5,23,50
4061,T15590G,0,0,0,0
4062,T17605E,14,0,28,1
4063,T12861Y,7,0,7,0
4064,T12575V,8,0,19,0
4065,T04749C,5,0,9,0
4066,T16742I,5,0,8,0
4067,T11761R,0,0,0,0
4068,T02618K,17,0,24,0
4069,T06283X,3,0,10,0
4070,T05512N,0,0,0,0
4071,T17917R,0,0,0,0
4072,T09050U,0,0,7,0
4073,T15948Q,7,0,9,0
4074,T19760W,0,0,0,0
4075,T06229R,4,0,14,0
4076,T19580U,4,0,8,0
4077,T10406X,8,0,13,0
4078,T20213V,0,0,0,0
4079,T02513C,23,0,30,0
4080,T03734R,40,0,47,12
4081,T19568Y,13,0,46,0
4082,T04952D,5,0,7,0
4083,T20758X,0,0,5,0
4084,T10254Z,13,0,24,0
4085,RD0027A,0,0,15,0
4086,T18047A,11,0,18,0
4087,T10103L,7,0,14,0
4088,T10164Y,23,0,33,0
4089,T13689I,11,0,22,0
4090,T00091T,0,0,0,0
4091,T04742V,12,0,17,0
4092,T09011N,18,0,41,0
4093,T09569U,19,0,28,0
4094,T18049C,7,0,13,0
4095,T04811R,7,0,19,0
4096,T20452I,2,0,8,0
4097,T21074G,0,0,0,0
4098,T11080Z,2,0,9,0
4099,T08610A,0,0,0,0
4100,T07539G,0,0,1,0
4101,NS0014N,0,0,0,0
4102,T02575Q,22,0,28,0
4103,RL0031E,0,0,10,0
4104,T02701E,0,0,0,0
4105,T09552L,32,0,66,0
4106,T17268H,0,0,0,0
4107,T19490T,12,0,20,0
4108,T08919S,16,0,26,0
4109,T16873S,4,0,10,0
4110,T14060H,31,0,57,0
4111,T05537W,0,0,0,0
4112,T00239V,7,0,22,0
4113,T15965R,2,0,9,0
4114,T15610T,0,0,0,0
4115,T20722L,0,0,0,0
4116,T15005E,0,0,0,0
4117,T16513X,14,0,20,0
4118,T10483K,0,0,0,0
4119,T12373N,10,0,20,0
4120,RL0029C,0,0,17,0
4121,T06206K,8,0,15,0
4122,T20750P,1,0,6,0
4123,T17767V,9,0,39,0
4124,T11488T,6,0,11,0
4125,T01217T,14,0,18,0
4126,T00405R,2,0,6,0
4127,T15541X,0,0,0,0
4128,T06266W,0,0,10,0
4129,T13574Y,3,0,6,0
4130,T05746D,7,0,9,0
4131,T03414E,7,0,12,0
4132,T17415A,1,0,2,0
4133,T18065C,27,0,35,0
4134,T18099M,2,0,14,0
4135,T20997K,0,0,0,0
4136,T19451M,10,0,18,0
4137,T02342B,17,0,24,0
4138,T01911I,34,0,59,0
4139,T07768R,10,0,13,0
4140,T20023R,22,0,34,0
4141,T00135O,1,0,6,0
4142,T08732J,1,0,2,0
4143,T12367P,10,0,23,0
4144,T18919X,27,0,40,0
4145,T16581J,2,0,3,0
4146,T09682U,38,0,94,0
4147,T16430V,27,0,39,0
4148,T08407Z,2,0,6,0
4149,T10916O,13,0,17,0
4150,T02821L,6,0,12,0
4151,T07503U,13,0,24,0
4152,T13832X,0,0,0,0
4153,T12495W,10,0,31,0
4154,T09306Z,24,0,40,0
4155,T17782U,11,0,19,0
4156,T00718F,14,0,22,0
4157,T20345G,12,0,25,0
4158,T04676C,1,0,1,0
4159,T04593A,20,0,20,0
4160,T02735O,5,0,11,0
4161,T03253F,0,0,1,0
4162,T02616I,23,0,35,0
4163,T09294M,6,0,15,0
4164,T09204U,5,0,9,0
4165,T00948R,0,0,0,0
4166,T02962X,20,0,29,0
4167,T21280K,17,0,17,0
4168,T21335I,1,0,4,0
4169,T16137T,11,0,23,0
4170,T07714D,2,0,2,0
4171,T00626C,0,0,0,0
4172,T08495P,0,0,0,0
4173,T12068H,10,0,48,0
4174,T11722K,0,0,0,0
4175,T01477L,1,0,1,0
4176,T21426K,22,0,46,0
4177,T16434Z,23,0,55,0
4178,T02038W,23,0,33,0
4179,T11162A,6,0,13,0
4180,T10988E,16,0,18,0
4181,T12850V,0,0,0,0
4182,T11061W,10,0,18,0
4183,T21185M,23,0,25,4
4184,T00818I,0,0,0,0
4185,T12377R,7,7,12,23
4186,T06089X,20,0,26,3
4187,T08418C,10,7,15,35
4188,T16789X,0,0,0,0
4189,T20513E,0,0,1,0
4190,T15739J,20,0,30,0
4191,T07723E,5,0,8,0
4192,T12674X,3,0,4,0
4193,T02903M,12,0,14,0
4194,T01528F,1,0,1,0
4195,T20669X,0,0,8,0
4196,T00970P,0,0,0,0
4197,T00583I,0,0,2,0
4198,T00349A,1,0,9,0
4199,T08765S,13,0,20,0
4200,T15208N,16,0,28,0
4201,T08412W,5,0,17,0
4202,T04957I,0,0,0,0
4203,T02330X,32,0,48,0
4204,T15821C,1,0,7,0
4205,T00336V,3,0,6,0
4206,T06281V,1,0,4,0
4207,T07302N,11,0,18,0
4208,T17953V,24,0,38,0
4209,T11217Y,10,0,18,1
4210,T00426W,6,0,9,0
4211,T20880Y,3,0,4,0
4212,T08160V,8,0,13,0
4213,T14476B,4,0,17,0
4214,T09607J,50,0,102,0
4215,T04359S,19,0,23,0
4216,T16204N,0,0,2,0
4217,T16203M,1,0,4,0
4218,T09718P,11,0,30,0
4219,T03676Y,2,0,9,0
4220,T06207L,33,0,38,0
4221,T19249M,2,0,9,0
4222,T18039A,0,0,10,0
4223,T01145U,4,0,8,0
4224,T12809U,21,0,26,1
4225,RL0046T,0,0,20,0
4226,T15814D,5,0,11,1
4227,T19961D,14,0,20,0
4228,T11082B,0,0,1,0
4229,T04088O,0,0,0,0
4230,T14291U,0,0,7,0
4231,T16980U,12,0,28,0
4232,T14240J,4,0,10,1
4233,T04393U,14,0,17,0
4234,T19970E,15,16,18,38
4235,T01612A,1,0,1,0
4236,T00993W,1,0,1,0
4237,T09111Q,0,0,8,0
4238,T16361Z,0,0,0,0
4239,T06952L,6,0,13,0
4240,T17976C,0,0,0,0
4241,T20342D,2,0,15,0
4242,T03702J,19,0,24,0
4243,T17738Q,14,0,26,0
4244,T01890U,22,0,30,0
4245,T19785F,1,0,7,0
4246,T01654K,7,0,11,0
4247,T15043K,12,0,20,0
4248,T07988B,4,0,6,0
4249,T16325V,2,0,4,0
4250,T08475L,0,0,0,0
4251,T09286M,15,0,22,0
4252,T04694E,18,0,25,0
4253,T05420K,2,0,7,0
4254,T00463B,0,0,0,0
4255,T02426E,7,0,21,0
4256,T13365R,10,0,23,0
4257,T11011M,33,0,45,0
4258,T00157U,25,0,36,0
4259,T08675R,3,0,3,0
4260,T20025T,0,0,0,0
4261,T01759S,19,0,31,0
4262,T02495R,22,0,35,0
4263,T21047D,0,0,0,0
4264,T17206T,7,0,9,0
4265,T17880V,40,16,59,50
4266,T08391I,5,0,9,0
4267,T03082E,7,0,8,0
4268,T17726M,36,0,52,0
4269,T13103X,0,0,2,0
4270,T08923O,6,0,12,0
4271,T03688C,8,0,11,0
4272,T08700B,0,0,1,0
4273,T17449K,0,0,8,3
4274,T21470O,1,0,12,0
4275,T09058C,8,0,15,0
4276,T07064S,0,0,21,0
4277,T00960N,0,0,0,0
4278,T05996T,19,0,25,0
4279,T17663O,0,0,0,0
4280,T18561N,0,0,0,0
4281,T08854S,3,0,10,0
4282,T12398W,7,0,28,0
4283,T01056U,4,0,8,0
4284,T02431B,0,0,4,0
4285,T09912P,6,0,10,0
4286,T09499X,23,0,57,0
4287,T19460N,3,0,17,0
4288,T18107V,1,0,6,0
4289,T01706F,21,0,33,0
4290,T00720Z,0,0,0,0
4291,T10307V,4,0,10,0
4292,RL0035I,10,0,23,0
4293,RD0133C,0,0,1,0
4294,T17894B,17,0,24,0
4295,T08618I,8,0,15,0
4296,T01045R,21,0,27,0
4297,T16391F,24,2,32,15
4298,T08582N,0,0,0,0
4299,T09587W,0,0,36,0
4300,T06946N,30,0,40,0
4301,T04295T,17,0,46,0
4302,T17057Y,0,0,0,0
4303,T13000R,9,0,20,0
4304,T16205O,0,0,2,0
4305,T18963B,0,0,5,0
4306,T10151T,4,0,6,0
4307,T11413A,7,0,12,0
4308,T04525O,1,0,4,0
4309,T17579T,19,0,50,0
4310,T15298F,12,0,20,0
4311,T00495J,19,0,23,0
4312,T10587R,13,0,21,0
4313,T04819Z,21,0,32,0
4314,T15568I,14,0,20,0
4315,T12849C,4,0,6,0
4316,T18275K,3,0,5,0
4317,T17402V,6,0,9,0
4318,T00517Y,6,0,29,0
4319,T13659C,4,0,9,0
4320,T18157F,12,0,21,0
4321,T07267B,5,0,11,0
4322,T15631Y,0,0,2,0
4323,T00978X,0,0,0,0
4324,T17396O,0,0,0,0
4325,T20189M,0,0,0,0
4326,T16019O,0,0,0,0
4327,T10169D,7,0,19,0
4328,T21092I,14,0,38,0
4329,T21479X,0,0,2,0
4330,T04751W,9,0,16,0
4331,T07189E,1,0,1,0
4332,T09592T,27,0,48,0
4333,T12573T,8,0,19,0
4334,T07171U,0,0,2,0
4335,T02068C,30,0,46,0
4336,T14255Q,11,0,19,0
4337,T12894H,0,0,0,0
4338,T02598X,23,0,32,0
4339,T11975D,5,0,11,0
4340,T09136Z,21,0,34,0
4341,T01015L,9,0,10,0
4342,T21367Q,9,1,18,5
4343,T04783E,2,0,8,0
4344,T10506A,16,0,21,0
4345,T04096O,0,0,0,0
4346,T21024W,35,0,44,0
4347,T05451R,6,0,8,0
4348,T20232Y,5,0,6,0
4349,T02565O,8,0,14,0
4350,T06294A,1,0,2,0
4351,T06575G,5,0,5,0
4352,T09090C,23,0,39,0
4353,T16099E,38,0,46,0
4354,T07736J,15,0,23,0
4355,T11209Y,0,0,0,0
4356,T11765V,0,0,0,0
4357,T11900K,4,0,11,0
4358,T10120M,14,0,24,0
4359,T10011I,5,0,8,0
4360,RL0015O,0,0,0,0
4361,T11056Z,8,0,13,0
4362,T10679U,18,0,29,0
4363,T10843O,8,0,10,0
4364,T08717K,1,0,2,0
4365,T11090B,2,0,14,0
4366,T19759D,0,0,0,0
4367,T11984E,17,0,35,0
4368,T03421D,6,0,9,0
4369,T21550N,5,7,9,14
4370,T05211D,2,0,6,0
4371,T18995J,0,0,0,0
4372,T06117K,20,0,36,0
4373,T05371S,13,0,19,0
4374,T04456S,8,4,10,26
4375,T00488K,0,0,0,0
4376,T14249S,6,0,8,0
4377,T06452W,16,0,25,0
4378,T00815F,4,0,4,0
4379,T03418I,1,0,7,0
4380,T03309E,21,0,31,0
4381,T19464R,0,0,2,0
4382,T04019B,3,0,10,0
4383,T02385M,24,0,37,0
4384,T08986D,13,0,25,0
4385,T08288K,9,0,19,0
4386,T19499C,0,0,5,0
4387,T17587T,5,0,8,0
4388,T09939A,9,0,16,0
4389,T07840I,13,0,30,0
4390,T11244B,1,0,3,0
4391,T19578A,17,0,38,0
4392,T07890S,7,0,11,0
4393,T16488N,12,0,41,0
4394,T18927X,14,0,21,0
4395,T02129Y,28,0,36,0
4396,T05580Z,0,0,5,0
4397,T09828U,2,0,10,0
4398,T16369H,6,0,10,0
4399,T16593N,1,0,3,0
4400,T02291H,24,0,34,2
4401,T04256M,2,0,14,0
4402,T00921G,0,0,0,0
4403,T00438A,0,0,0,0
4404,T09813N,2,0,4,0
4405,T08597U,10,0,13,0
4406,T04626S,2,0,8,0
4407,T06453X,21,0,44,0
4408,T16725H,0,0,0,0
4409,T05039J,3,0,9,0
4410,T02870U,5,0,11,0
4411,T00879V,0,0,1,0
4412,T12920S,1,0,2,0
4413,T07041L,9,0,18,0
4414,T06021D,27,0,33,0
4415,T04170H,0,0,0,0
4416,T04354N,1,0,3,0
4417,T04591Y,0,0,0,0
4418,T06412O,19,0,23,0
4419,T10629K,3,0,9,0
4420,T01977A,13,0,26,0
4421,T07423V,13,0,20,0
4422,T21530J,17,0,34,0
4423,T18349L,0,0,0,0
4424,T20270E,12,0,23,0
4425,T02053V,20,0,30,0
4426,T01364D,0,0,0,0
4427,T05817B,13,0,22,0
4428,T08437F,1,0,4,0
4429,T08220Q,15,0,22,0
4430,T07029P,23,0,37,0
4431,T08839T,6,0,14,0
4432,T00801Z,0,0,0,0
4433,T17457K,1,0,18,2
4434,T06866O,25,0,37,0
4435,T20311W,0,0,19,0
4436,T02647P,22,0,39,0
4437,T15833G,0,0,0,0
4438,T08855T,17,0,24,0
4439,T10826N,1,0,1,0
4440,T15679O,2,0,3,0
4441,T05835D,0,0,13,0
4442,T17284H,0,0,0,0
4443,T21143C,13,0,28,0
4444,T08698Y,7,0,8,0
4445,T15491E,0,0,19,0
4446,T13436P,5,0,10,0
4447,T11276J,22,0,29,0
4448,T08274E,12,0,20,0
4449,T17323X,3,0,6,0
4450,T20798F,18,0,22,0
4451,T05022A,4,0,6,0
4452,T18570O,23,0,36,0
4453,T00614Y,5,0,13,0
4454,T07130L,1,0,23,0
4455,T01655L,2,0,10,0
4456,T20096I,17,0,28,0
4457,T01928R,15,0,24,0
4458,T17721H,12,0,15,0
4459,T07483H,26,0,38,0
4460,T08184D,0,0,0,0
4461,T15973R,0,0,1,0
4462,T11445I,29,0,32,0
4463,T01591M,1,0,2,0
4464,T05930B,0,0,62,0
4465,T15972Q,0,0,0,0
4466,T09719Q,24,0,52,0
4467,T18465O,4,0,5,0
4468,T07842K,3,0,8,0
4469,T11201Q,3,0,5,0
4470,T05270O,0,0,0,0
4471,T19606N,0,0,1,0
4472,T15880N,17,0,27,14
4473,T05989U,11,0,19,0
4474,T10433A,14,0,26,0
4475,T02850Q,6,0,11,0
4476,T19630N,13,0,26,0
4477,T04444O,8,0,8,0
4478,P70060,0,0,4,0
4479,T11356I,8,0,11,0
4480,T19142C,8,0,12,0
4481,T07894W,4,0,8,0
4482,T08601Z,0,0,0,0
4483,T20600C,7,0,10,0
4484,T06850G,0,0,1,0
4485,T01433Z,1,0,2,0
4486,T20432E,6,0,12,0
4487,T05236M,5,0,8,0
4488,T20257H,41,0,49,0
4489,T20755U,0,0,0,0
4490,T18513F,3,0,6,0
4491,T03059F,4,0,10,0
4492,T20093F,13,0,27,0
4493,T08658Q,1,0,7,0
4494,T12140Y,13,0,32,0
4495,T08612C,18,0,22,0
4496,T02567Q,14,0,20,0
4497,T10701B,28,0,39,0
4498,T09430C,13,0,32,0
4499,T11003M,24,0,26,0
4500,T10913L,21,0,30,0
4501,T13919D,6,0,22,3
4502,T00914H,13,0,13,0
4503,T12881C,4,0,4,0
4504,T20145A,5,0,11,0
4505,T05165O,2,0,7,0
4506,T21567W,0,0,0,0
4507,T03863Z,51,0,62,0
4508,T08251X,20,0,35,0
4509,T00940J,0,0,2,0
4510,T21350H,0,0,0,0
4511,T19472R,13,0,20,0
4512,T05187U,6,0,8,0
4513,T04968L,15,0,17,0
4514,T10959Z,0,0,1,0
4515,T20131U,21,0,30,0
4516,T12363L,4,0,27,0
4517,T19400B,29,0,46,6
4518,T13806V,0,0,0,0
4519,LRD0050,0,0,0,0
4520,T05951G,20,0,27,0
4521,T07765O,19,0,27,0
4522,T12146E,14,0,24,0
4523,T15820B,0,0,0,0
4524,T19754Y,0,0,0,0
4525,T06439Z,1,0,6,0
4526,T02925S,1,0,9,0
4527,T06897V,20,0,29,0
4528,T19576Y,19,0,49,0
4529,T11568S,0,0,0,0
4530,T18104S,32,1,56,57
4531,T19644T,1,0,3,0
4532,T02746R,0,0,3,0
4533,T03075F,0,0,0,0
4534,T18391N,10,0,21,0
4535,T03498Y,6,0,12,0
4536,T06662E,4,0,10,0
4537,T18956C,5,0,19,0
4538,T15344U,0,0,0,0
4539,T06292Y,0,0,2,0
4540,T21211X,1,0,3,0
4541,T09878E,7,0,17,0
4542,T04657Z,11,0,14,0
4543,T01441Z,0,0,0,0
4544,T02302T,1,0,4,0
4545,T10456H,16,0,21,0
4546,T01352Z,0,0,2,0
4547,T18235C,0,0,0,0
4548,T17693U,12,0,23,0
4549,T02016Q,30,0,46,0
4550,T07361Y,22,0,42,0
4551,T11291I,2,0,8,0
4552,T00381A,3,0,7,0
4553,T11439K,0,0,1,0
4554,T00775O,0,0,0,0
4555,T11976E,3,0,4,0
4556,T08845R,3,0,8,0
4557,T20510B,25,0,34,0
4558,T04038E,23,0,30,0
4559,T07853N,7,0,8,0
4560,T12095K,25,0,38,0
4561,T16989D,6,0,16,0
4562,T20926V,1,0,2,0
4563,T20310V,0,0,5,0
4564,RL0050X,0,0,3,0
4565,T07916L,7,0,9,0
4566,T11513D,0,0,0,0
4567,T16273A,8,0,17,0
4568,T08345C,39,0,40,0
4569,T21276O,1,0,6,0
4570,T21494W,42,0,76,0
4571,T16088B,10,0,20,0
4572,T10461E,15,0,26,0
4573,T17766U,22,0,67,0
4574,T18429K,5,0,10,0
4575,T04068K,20,0,21,0
4576,T08095D,12,0,23,0
4577,T00540X,0,0,0,0
4578,T01519E,0,0,0,0
4579,T12852X,0,0,0,0
4580,T00710X,6,0,12,0
4581,T03680U,0,0,2,0
4582,T17196I,7,0,12,0
4583,T05109G,2,0,6,0
4584,T01602Y,1,0,2,0
4585,T07924L,2,0,4,0
4586,T11832P,0,0,0,0
4587,T00457D,0,0,1,0
4588,T10482J,13,0,23,0
4589,T20717O,17,0,21,0
4590,T19506K,12,0,17,0
4591,T16737L,1,0,2,0
4592,T15176W,0,0,0,0
4593,T02294K,19,0,24,0
4594,T20762T,28,0,34,0
4595,T02459N,9,0,15,0
4596,T03145C,8,0,15,0
4597,T15692L,0,0,0,0
4598,T07911G,11,0,11,0
4599,T09649T,11,0,27,0
4600,T08020K,0,0,0,0
4601,T01887Z,14,0,23,0
4602,T11043U,12,0,18,0
4603,T01839R,25,0,33,0
4604,T04466U,12,0,13,0
4605,T20993G,4,0,10,0
4606,T07929Q,12,0,20,0
4607,T02803J,3,0,8,0
4608,T02937W,8,0,10,0
4609,T21539S,8,0,16,0
4610,T21245H,0,0,7,0
4611,T02237B,15,0,27,0
4612,T09122T,31,0,51,0
4613,T09777A,9,0,11,0
4614,T06957Q,12,0,17,0
4615,T17428F,8,0,20,0
4616,T07393G,32,0,46,0
4617,T01264A,1,0,2,0
4618,T06208M,9,0,15,0
4619,T01202M,2,0,8,0
4620,T06740B,6,0,14,0
4621,T20354H,11,0,14,0
4622,T04022W,6,0,10,0
4623,T20956B,55,0,63,0
