street_id,signal_count_50,poi_count_50,tree_count_50,transport_count_50
T17677U,3,1,39,1
T02365I,8,5,89,2
T18715N,2,1,3,2
T07872Q,1,2,1,1
T13108C,1,6,9,2
T12275M,1,1,1,1
T04407J,3,1,8,2
T09585U,7,6,43,1
T21101S,2,2,5,1
T14400H,1,4,1,1
T20177I,5,1,52,1
T12165H,1,2,1,1
T07005H,1,1,1,1
T19228H,1,1,1,1
T01983Y,7,19,18,1
T19378U,7,2,48,1
T07140N,1,4,16,1
T13741V,1,2,1,1
T00565G,1,17,1,1
T17884Z,1,1,1,1
T07278E,1,9,1,1
T18615K,1,1,1,1
T04825X,1,1,1,1
T08211P,1,12,1,1
T20101O,3,1,7,2
T17689Y,1,1,1,1
T16401Q,4,1,72,1
T14412L,5,1,16,1
T15415S,6,1,1,1
T18076F,1,1,1,1
T06124J,1,1,1,2
T08611B,1,1,1,1
T19177N,1,1,1,1
T00229T,1,12,1,1
RD0082D,6,1,32,3
T21380N,5,2,60,1
T05515Q,1,1,1,1
T19002R,1,1,1,1
T10159B,1,5,21,2
T08312T,1,4,1,1
T17996G,1,2,1,1
T18975F,1,1,1,1
T16574K,1,6,1,1
T09659V,1,3,78,1
T03375O,1,8,1,1
T00674K,1,7,1,1
T09909U,10,1,52,2
T15638F,1,15,2,1
T00523W,1,4,2,2
T02235Z,2,8,57,1
T17190C,3,7,13,3
T20519K,1,1,9,1
T12765Z,1,1,1,1
T05694I,7,3,1,1
T07363A,3,3,1,1
T02324Z,9,6,87,2
T14857K,1,21,1,1
T06052K,3,2,1,1
T04687F,1,1,1,1
T21503G,1,1,1,1
T16802D,1,1,1,1
T05069P,4,1,1,3
T15302K,3,1,1,2
T16012H,1,1,1,1
T04331G,4,5,11,1
T02862U,1,2,24,1
T03706N,1,1,1,1
T10975Z,1,3,1,1
T18281I,4,1,1,1
T06110D,1,1,1,1
T16787V,1,1,1,1
T06138P,5,1,1,1
T12608N,1,1,1,1
T19627S,3,2,17,1
T10210N,4,2,114,1
T16906K,1,1,1,1
T19761X,1,1,1,1
T12199R,3,1,1,2
T06169W,2,1,1,1
T04250G,3,3,2,5
T12013S,1,1,1,1
T10744M,1,4,1,1
T02015P,3,9,1,1
T05868M,2,6,21,1
T19208D,1,2,50,1
T20969G,4,1,1,1
T17139Z,3,3,3,1
T12149H,4,1,14,1
T01831J,3,7,1,1
T21399Y,2,1,1,1
T09755U,1,1,1,1
T13814V,1,1,1,1
T00813D,3,7,1,2
T06203H,1,1,1,1
P72151,2,16,1,4
T12983H,1,1,1,1
T00244S,1,6,1,2
T03310X,3,8,15,1
T15299G,1,10,4,1
T17765T,11,12,14,2
T04135E,1,1,1,2
T18082D,1,1,1,1
T19609Q,1,1,53,1
T13037E,1,1,1,1
T14159R,1,1,1,1
T07975W,2,6,2,1
T11867A,1,1,18,1
T11816P,1,1,1,1
T10354C,3,13,15,1
LRD0002,1,2,1,1
T21345K,3,1,3,1
T00432U,1,11,2,1
T07190X,1,1,1,1
T18737T,1,1,25,1
T08515C,2,2,1,1
T02170Z,5,12,1,1
T19577Z,5,1,117,3
LRD0034,1,1,1,1
T08645L,1,1,1,1
T09455L,4,1,40,1
T04752X,2,3,1,2
T16067W,1,8,1,1
T18042V,1,1,1,1
T00376D,1,15,1,1
T02805L,5,1,1,1
T10800D,1,3,1,1
T04930X,5,3,1,4
T19986M,1,1,1,2
T06645D,1,1,1,1
T18817S,3,6,1,4
T20072A,8,2,32,1
T21014U,1,1,31,2
T09516H,6,5,26,3
T20595W,1,13,1,1
T20771U,1,1,1,1
T01833L,7,7,1,2
T16063S,8,1,1,3
T18500A,7,1,10,1
T20018U,3,4,1,5
T00610U,1,17,1,1
T14855I,1,6,1,1
T01996D,2,9,22,1
LRD0044,4,1,39,4
T11672R,1,1,1,1
T07902F,1,1,1,1
T18866B,1,1,1,1
T19948G,1,2,1,2
P21700,1,1,1,1
T01236W,1,5,1,1
T15308Q,1,1,1,1
T06140J,3,1,1,1
T17977D,1,1,15,1
T19353L,1,5,13,1
T21325G,1,1,1,1
T10728M,1,1,1,2
T19274N,3,3,1,1
T18648T,3,8,1,4
T20738T,6,23,59,2
T00841H,1,8,1,1
T13516O,1,1,1,1
T08282E,1,7,14,1
T11740M,2,1,1,1
T01691P,1,7,84,1
T18656T,1,2,1,1
T16128S,2,4,1,1
T12699G,1,3,1,2
T00352V,1,13,1,1
T06389G,2,4,1,1
T02581O,2,4,1,1
T19106Y,1,14,1,1
T10176C,2,1,75,1
T10146W,5,3,44,1
T10217U,3,1,64,1
T20907S,1,1,48,1
T12611I,1,1,1,1
T08907O,3,4,1,2
T10565L,6,2,4,2
T20565Q,1,1,60,2
T01760L,7,7,9,2
T20505E,1,1,1,1
T09008S,2,1,1,1
T18002N,1,1,1,1
T15688P,1,11,1,1
T03713M,1,2,1,1
T09639R,2,1,1,1
T05715W,5,1,65,1
T14929J,1,1,1,2
T10273C,1,1,5,1
T00604W,1,9,1,1
T15681I,1,2,13,1
T00692M,1,3,26,1
T19951B,3,1,58,1
T03207Z,1,11,1,1
T16781P,1,1,1,1
T14979T,5,1,14,2
T15221K,4,1,2,2
T11111P,1,1,1,1
T19258N,1,1,1,1
T00033J,1,9,1,1
T07655J,15,1,16,1
T02867Z,1,1,34,1
T19405G,6,1,2,1
T02584R,2,3,1,1
T16453C,3,6,5,1
T01523A,1,15,1,1
T20301U,1,10,1,1
T10142S,7,3,69,2
T01048U,1,24,1,1
T01510V,1,10,3,1
P71800,1,4,46,1
T17451E,3,1,15,1
T17792W,3,1,1,4
T10855S,1,6,1,1
T15537B,6,3,44,1
T11676V,1,1,1,1
T12735T,4,1,1,2
T09074C,1,10,13,1
T06119M,3,3,1,1
T20094G,1,1,1,1
T10445E,5,1,1,1
RD0052Z,2,1,1,1
T15403O,1,1,1,1
T16032L,1,1,1,6
T01159A,1,2,1,1
T21022U,1,1,1,1
T21199S,4,1,1,2
T21003R,1,5,4,2
T12901P,1,1,1,1
T18671S,1,1,1,1
T07263X,1,4,1,1
T18498X,4,3,1,1
T05718Z,7,1,29,1
T19600H,1,1,2,1
T10578Q,1,1,1,1
T07107M,3,6,1,3
T09671R,9,1,1,1
T09825R,1,1,1,2
T03195M,1,6,1,1
LRD0051,4,1,1,1
T12144C,3,2,23,1
T17294J,4,6,5,1
T09539O,4,3,13,1
T16948U,1,1,1,1
T02927U,1,1,49,1
T05991O,1,2,8,1
T20876C,1,1,1,1
T08877Z,1,1,1,1
T02172B,4,12,1,2
T17636L,1,15,1,1
T16259C,1,1,1,1
T16860N,1,1,1,1
T08041P,1,9,23,1
T14329R,2,7,3,1
T10686T,2,1,1,3
T07564H,1,1,1,2
T09910N,3,1,1,1
T06872M,1,1,1,1
T04969M,2,3,1,2
T05376X,1,1,1,1
T13910U,1,1,1,1
T00883R,1,7,1,1
T08134T,5,6,1,1
T21376R,9,3,116,1
T06133K,5,1,1,1
T06411N,6,4,36,2
T21139G,5,2,10,1
T08579S,1,1,1,2
T02402W,17,7,8,1
T02873X,1,1,20,1
T04220A,7,1,10,1
T04452O,6,3,1,1
T08988F,3,8,1,1
T16228V,1,1,20,1
T12777D,1,1,3,3
T04806U,1,1,3,1
T17067A,1,7,1,1
T02976D,2,3,52,1
T15974S,1,1,1,1
T03224A,1,10,1,1
T11127X,1,2,1,2
T07379I,1,1,155,1
T09673T,2,2,23,1
T06216M,1,5,1,1
T06896U,4,4,1,1
T03403B,1,6,1,1
T11797D,1,1,1,1
T19075I,1,3,2,1
T19620L,1,1,1,1
T18644P,2,5,1,2
T16198G,5,1,22,2
T07217R,1,1,1,1
T00339Y,1,14,1,1
T06288C,1,1,1,1
T02445H,9,10,114,1
T02759W,2,2,53,1
T12530I,1,1,1,1
T05664C,1,1,1,2
T01917O,8,20,1,1
T00832G,1,8,1,1
T19599F,1,1,24,2
T08121O,2,8,1,1
T15705Z,1,5,1,1
T12998O,2,1,1,6
T05903Y,1,1,1,1
T17224V,1,2,81,1
T19240D,9,2,30,1
T02935U,1,1,16,1
T11771T,1,1,1,1
T12477U,1,1,1,1
T06408S,6,7,22,4
T07899B,1,7,1,1
T10662L,1,1,1,1
T05716X,3,1,35,1
T16959X,1,2,1,1
T03439N,1,3,1,1
T04192N,4,20,23,1
T00101E,1,5,1,1
T12079K,1,1,70,1
T10656N,1,1,2,1
T09876C,3,1,4,2
T10132Q,3,1,81,1
RL0016P,2,1,1,1
T16018N,1,1,1,2
T03588Z,1,8,2,1
T11608J,1,1,14,4
T18569V,2,13,74,1
T18812N,1,1,1,1
T08593Q,1,1,1,1
T18893E,1,1,1,1
T00116L,1,7,1,1
T05558B,1,1,47,1
T00092U,1,11,1,1
T06643B,1,1,1,1
T07525A,4,1,1,2
T01774R,3,3,16,1
T16969Z,1,3,1,3
T04567Y,1,1,1,1
T06460W,1,1,5,1
T06929M,1,1,1,2
T19497A,1,6,4,1
T07183Y,1,1,1,1
RD0033G,1,1,1,1
T17624H,1,1,1,2
T20537M,1,1,62,4
T07522X,1,1,1,2
T17555L,7,3,1,1
T06876Q,1,1,1,1
T15051K,3,4,26,4
T19805S,1,9,1,1
T04834Y,1,3,1,2
T20362H,2,4,5,1
T15691K,1,7,1,1
T21208C,1,1,10,1
T01937S,4,10,1,1
T08670M,1,1,14,4
T20267J,6,1,43,1
T11551J,3,1,1,2
T16858T,1,6,1,2
T06214K,1,1,1,1
T06220I,1,1,1,1
T13956I,9,1,1,1
T21170F,1,2,3,2
T05810U,1,2,1,1
T07060O,8,1,19,4
T16265A,3,1,19,1
T10027Q,1,1,14,1
T03694A,1,1,1,2
T20509I,1,1,1,1
T16974W,1,3,1,1
T14664D,5,3,3,1
P70680,1,2,1,1
T21456Q,3,1,1,1
T17157B,3,5,46,1
T12514I,1,1,1,2
T08809N,1,1,3,1
T07600U,7,2,1,2
T13273O,1,1,1,1
T18792A,8,1,1,1
T07497N,1,1,1,1
T18248H,4,24,61,2
T18651O,3,11,1,2
T20059D,3,1,17,1
T01952R,11,15,1,2
T03726R,9,2,1,2
T02438I,6,5,70,1
T17347F,1,2,1,3
LRD0007,7,3,1,2
T07074U,3,4,48,1
T06016G,1,1,1,1
T13133D,9,3,26,3
T19800N,1,8,1,1
T07480E,3,2,1,3
T01871R,3,9,1,1
T20517I,1,1,29,1
T21140Z,1,1,8,1
T06137O,1,1,1,1
T02998J,1,4,27,1
T16114M,1,5,11,1
T09642M,2,1,1,1
T12938C,1,1,1,2
RD0059G,4,3,43,4
T15466D,1,1,1,2
T15975T,1,1,1,1
T06699R,1,1,1,1
T11382K,3,3,1,2
T21237H,1,2,1,1
T10917P,1,1,1,1
T10247A,3,7,1,1
T14305J,1,1,1,1
T12284N,1,1,1,1
T10216T,1,3,100,1
T09494S,1,1,65,1
T03704L,1,3,1,1
T18221W,1,1,30,1
T15748K,2,1,6,1
T11433E,1,1,1,1
T09902N,1,1,3,1
T16666N,7,1,1,1
T19408J,1,11,6,1
T01975Y,6,8,33,1
T04508N,2,1,1,1
T04435N,1,5,1,1
T04228I,4,3,1,1
T07407V,1,7,1,1
T05162L,3,2,1,2
T15913F,1,3,1,1
T04536R,1,1,1,1
T03384P,3,9,1,2
T04378V,1,2,3,2
T18128A,1,1,1,1
RD0025Y,1,1,1,1
T18143Z,4,1,8,1
T11187J,4,1,1,1
T19532M,2,2,103,1
T10415Y,2,2,1,1
T09843T,1,1,1,2
T17827Q,1,1,1,1
T03576V,1,2,1,1
T10860P,1,3,1,2
T02436G,3,6,98,4
T10115P,2,2,20,2
T13006X,1,2,1,1
T05932D,5,1,1,1
T00151O,1,8,1,1
T01826M,4,7,1,1
T06324P,1,6,11,2
T08556L,1,2,1,2
T02318B,5,8,15,1
T10742K,1,1,1,1
T09100N,4,8,75,1
NS0025Y,1,1,1,1
T05124F,1,1,1,1
T02464K,5,3,85,1
T02789C,1,1,1,1
T18808R,2,1,1,1
T02152X,1,7,1,1
T06680G,2,1,1,1
T04419N,1,1,1,1
T06918J,1,1,1,2
T10640F,1,1,1,1
T14169T,4,1,1,1
T02095F,7,16,25,1
T21511G,2,1,1,5
T21534N,14,1,1,4
T12546Q,1,1,1,1
T06293Z,1,1,1,1
T06924H,1,1,1,1
T04598F,1,1,1,1
T20325C,6,1,7,2
T03357M,1,1,1,1
T08099H,3,3,24,2
T11994G,1,1,1,1
T14404L,1,1,1,1
T08916P,1,5,1,3
T01517C,1,14,1,1
T13137H,5,1,13,1
T03673V,2,13,1,1
T19429O,4,2,4,2
T08493N,1,2,1,1
T20766X,1,1,1,1
T06273V,1,1,1,1
T10050P,1,1,1,1
T11862V,1,1,1,2
T20805N,1,8,1,1
T00373A,2,1,1,1
T02666S,2,3,32,1
T02212S,2,6,86,1
T18216Z,4,3,69,1
T11073A,1,3,1,1
T09278M,2,2,7,1
T02694W,3,3,27,1
T17252Z,1,4,1,1
T06895T,7,6,1,1
T07977Y,1,11,1,1
T10639M,1,1,1,1
T11142W,3,3,1,2
RL0033G,1,1,1,1
T06104F,4,1,1,1
T08102L,1,12,1,1
T08795Y,3,2,2,1
T05682E,1,1,1,1
T20497V,1,7,1,1
T00589O,1,11,1,1
T14655C,1,6,1,1
T07785S,1,7,4,1
T00834I,1,5,3,1
T02944V,1,3,32,1
T07445B,4,3,1,1
T17628L,2,1,1,1
T08818O,1,1,1,1
T18067E,1,1,3,1
T04036C,29,1,1,3
T12325F,5,1,1,8
T07751I,1,25,1,1
T17270B,1,1,1,1
T07754L,1,9,1,1
T06034I,1,1,1,1
T06441T,1,2,1,2
T04160F,9,1,1,1
T17951T,1,2,1,1
T18372K,3,4,2,2
T19567X,4,8,1,1
T14508S,3,1,1,3
T17442D,4,6,4,3
T09153A,3,5,52,2
T18370I,9,1,1,1
T02802I,1,1,1,1
T02980Z,1,1,21,1
VA0015O,7,2,1,2
T03878G,1,1,1,1
T00760H,1,5,5,1
T04925A,1,1,1,1
T06405P,2,1,6,1
T00612W,1,17,1,1
T08528H,1,1,1,1
T04507M,5,4,1,1
T21095L,14,1,20,3
T08001H,2,8,1,1
T09026U,1,10,1,1
T00701W,1,1,31,1
T09524H,3,1,1,1
T19287S,2,1,1,1
T19384S,7,1,1,3
T10088D,1,1,1,1
T17654N,1,1,1,1
VA0001A,1,2,1,1
T06926J,1,1,1,1
T19478X,1,5,1,1
T18711J,1,2,4,1
T04990J,3,1,1,5
T11946Y,1,1,1,1
T11436H,1,1,1,1
T08688W,1,1,5,1
T16987B,1,15,1,1
T15901B,3,1,10,1
T06890O,2,2,39,1
T18191H,2,6,1,1
T17538K,6,1,15,2
T17963X,1,1,1,1
T01846Q,5,9,1,1
T17588U,1,1,11,1
T16455E,1,1,1,1
T12586Y,1,1,1,1
T00697R,1,6,26,1
T08442C,3,3,1,2
T07226S,1,1,1,1
T17455I,5,1,1,1
T16518C,4,2,37,6
T11470J,1,1,1,1
T17232V,1,1,1,1
T19581V,1,1,1,1
T06024G,1,1,1,1
T07713C,1,3,1,1
T10876X,1,2,1,2
T17970W,1,1,1,1
T15404P,1,1,1,1
T08294I,1,2,1,1
T05565A,1,1,1,1
LRD0030,1,1,1,2
T13313F,1,6,1,1
T15924I,10,5,74,1
T02839V,3,5,43,1
T00023H,1,6,1,1
T00512T,1,21,6,1
T09474O,1,1,1,1
T04974J,1,2,1,1
T18413C,1,3,7,1
T14539Z,5,10,11,1
T08258E,4,10,1,1
T14294X,5,5,20,2
T11414B,2,3,1,1
T10617G,1,1,2,1
T08179G,1,13,1,1
T10021K,2,2,9,1
T18254F,2,3,49,1
T06156R,1,1,1,1
T11848X,1,1,1,4
T07756N,1,20,1,1
T12201U,1,1,1,1
T09171C,3,1,46,1
T16112K,1,5,5,1
T01164X,1,6,1,1
T11480L,1,1,1,1
T07411R,4,5,1,1
T20343E,1,1,1,1
T07835L,1,9,6,1
T16774Q,1,2,1,1
VA0014N,2,1,1,2
T18933V,4,1,14,1
T01945S,2,14,1,1
T12088L,1,6,17,1
P32006,2,4,2,1
T15435W,1,3,1,1
T21227F,1,8,1,1
T11233Y,1,2,1,1
T16371B,1,1,1,1
T19344K,4,2,1,1
T16286F,1,2,64,1
T20204U,1,1,1,1
T12190I,3,3,137,4
T17012L,1,1,7,1
T19901R,1,1,1,1
T12717R,1,2,1,2
T11688Z,5,3,1,3
T01201L,1,1,1,1
T05320H,5,1,31,1
T17093C,1,1,1,1
T17583P,1,1,3,4
T21184L,5,6,1,1
T08195G,2,7,1,1
T02080Y,4,7,50,1
T21351I,1,1,10,1
T08922N,3,2,1,1
T15441U,1,1,1,1
T18915T,1,2,1,1
T03117Y,1,7,1,1
T07939S,1,3,1,1
T20170B,1,1,1,1
T07645H,1,1,1,1
T15398I,1,1,1,1
T15566G,1,1,1,1
T14886P,1,1,1,1
T17495Q,4,1,1,3
T00816G,3,7,1,2
T16575L,1,3,1,1
T02987G,9,3,31,6
T19377T,3,2,43,3
T16459I,1,2,1,1
T20024S,1,1,1,1
T10296J,5,1,1,1
T09158F,2,9,1,5
T01966X,8,8,77,1
T09654Q,6,4,1,1
T18178K,1,1,1,1
T02030O,7,6,32,1
T11990C,2,1,26,1
T21544P,4,3,1,1
T19368S,3,3,27,1
T00263V,4,10,1,2
T02871V,1,4,66,1
T06527Y,7,1,1,1
T06083R,1,1,20,1
T21362L,1,1,1,1
T21017X,2,1,21,2
T12171F,3,2,3,1
T14972M,1,1,1,1
P71880,1,5,52,1
T18412B,1,1,78,1
T06364X,1,3,1,1
T20495T,1,1,1,1
T10772Q,1,3,1,1
T20111Q,6,1,1,1
T06563C,1,1,1,1
T02954X,4,2,16,1
T16161T,1,1,1,1
T03554P,14,5,20,1
T19070D,7,2,1,4
T11226Z,4,1,1,2
T16710A,1,1,1,1
T05213F,2,1,1,5
T10009O,1,8,1,1
T02279L,3,4,1,1
T06974R,7,1,1,3
T14194U,4,1,4,1
T03420C,1,3,1,1
T07219T,1,1,1,1
T10790S,1,1,1,1
T07880Q,1,7,1,1
T02270C,9,5,1,1
T18154C,7,6,99,1
T12726S,1,1,1,1
T06191U,1,1,3,1
T02036U,6,16,20,2
T10171X,4,4,38,4
P71390,5,7,1,1
T20585U,1,1,24,1
T04757C,1,2,1,1
T06502P,1,1,1,1
T09387Q,5,1,34,1
T21496Y,4,1,43,1
T17567P,3,4,1,1
T00006G,1,3,1,1
T08562J,1,2,1,2
T01731G,2,6,21,1
T03018W,1,1,1,1
T03365M,1,1,1,1
T02448K,4,8,44,1
T02328D,16,25,16,4
T00156T,1,13,1,2
T01267D,1,13,1,4
T10364E,5,9,49,1
T06167U,3,1,1,1
T17375J,1,1,1,1
T09372J,9,1,96,4
T15769P,1,16,20,1
T04681Z,1,1,1,1
T16677Q,2,1,1,1
T01374F,1,13,1,1
T06448A,2,1,1,1
T21421F,1,2,1,1
T04445P,1,2,1,1
T16777T,1,1,1,1
T12326G,3,1,1,4
T06046M,9,6,22,4
T11260B,1,1,1,1
T02951U,1,2,43,1
T03373M,1,1,1,1
T00454A,3,8,1,1
T08943S,1,4,4,1
T01581K,1,9,1,1
T06702V,1,1,1,1
T03542L,1,3,1,1
T08222S,2,5,21,1
T10498R,1,1,1,1
T06462Y,1,1,1,1
T19625Q,1,1,1,1
T20458O,1,1,1,1
T18055A,1,1,1,3
T18027W,2,1,1,2
T04708T,2,2,1,1
T08949Y,1,1,1,1
T19089O,4,3,88,1
T19838B,6,1,11,2
T03032U,17,6,74,6
T06321M,1,3,1,1
T13954G,1,1,1,1
T20695Z,1,2,1,2
T20584T,1,1,1,2
T10269G,1,1,1,1
T10350Y,3,6,46,1
T15853K,1,1,1,3
T12687C,1,1,1,1
T15571D,1,1,55,1
T05355S,1,1,1,1
T03798H,12,2,1,5
T12372M,1,6,1,1
T19936C,1,1,63,1
T17671O,1,1,3,1
T18073C,1,1,1,1
T09583S,6,2,8,2
T18544M,1,2,11,1
T02863V,1,2,29,1
T20571O,1,3,6,1
T09031R,3,5,25,1
T13306G,1,17,1,1
T03013R,6,5,40,1
T07608C,1,3,1,1
T18492R,1,4,1,1
T07225R,1,1,1,1
T01930L,5,6,11,1
T03582T,1,3,1,1
P25551,4,18,2,1
T08256C,4,10,1,1
T05701Q,3,4,7,1
RD0037K,2,2,8,4
T18340C,2,2,1,3
T09650M,2,1,80,1
T20520D,1,1,13,1
T17399R,2,1,1,1
T01823J,5,5,1,1
T16780O,1,1,1,1
T17819Q,1,6,1,2
T09637P,9,1,46,1
T19306E,1,1,1,1
T07622A,11,8,1,2
T21046C,1,1,1,1
T08351A,1,1,1,1
T17975B,1,1,1,1
T21230A,1,6,1,1
T19343J,8,1,1,4
T16274B,4,2,43,1
T03453L,3,5,49,2
T03764X,9,7,1,2
T21282M,1,2,2,1
T10180Y,19,1,88,4
T08348F,1,2,1,2
T20412A,2,1,52,1
T09177I,9,19,100,1
T09328F,1,1,32,1
T20415D,2,1,56,1
T00413R,4,3,1,2
T19424J,1,2,8,1
T08667R,1,1,1,1
T00576J,5,17,1,1
T01082W,1,7,1,1
T05173O,1,1,1,1
T20813N,5,3,42,1
T05149O,1,1,1,1
T09530F,3,1,9,1
T11460H,8,1,1,2
T12876F,1,1,1,1
T18890B,1,1,1,1
T12176K,1,1,1,1
T02983C,6,3,35,2
T15575H,1,1,1,2
T04075J,40,1,1,3
T07153S,6,1,12,1
T21522J,15,1,1,4
T20793A,1,1,9,1
T12644R,1,1,1,1
T04605N,1,1,1,1
T02423B,9,7,26,1
T02637N,10,16,9,1
T02187I,1,4,1,2
T05155M,1,3,1,1
T07100F,7,3,1,1
T12302Y,1,1,1,1
T20299R,3,1,1,1
T17550G,1,1,1,1
T02140T,1,6,25,1
T14493C,2,7,5,1
T05635X,1,1,1,1
T03374N,1,3,1,1
T13539V,6,7,116,2
T11120Q,1,1,1,1
T15702W,7,8,1,1
T17026R,1,1,1,1
T09582R,4,1,11,2
T10398O,1,3,1,1
T18384O,2,3,1,2
T15745H,1,7,22,1
T19190K,1,1,8,1
T11326C,9,1,20,7
T12544O,1,1,1,1
T19912U,3,1,1,1
T19039E,1,6,27,1
T16048T,1,1,1,1
T17980Y,1,9,1,2
T18203U,1,1,1,1
T10632F,2,3,1,2
T04240E,2,4,2,2
T05384X,3,1,1,2
T03130V,1,1,1,1
T08942R,4,3,1,1
T10155X,4,6,23,1
T03425H,1,1,1,1
T17155Z,1,2,1,1
T06122H,1,1,1,1
T07213N,1,1,1,1
T12569X,1,1,1,1
T12523J,1,1,1,1
T05466Y,1,1,3,1
T11376M,1,7,1,1
T02994F,3,3,44,1
T19137F,11,1,6,3
T06311K,1,1,1,1
T02765U,1,5,1,1
T11605G,1,1,1,1
T16765P,1,1,1,1
T11146A,3,1,1,1
T10775T,1,2,1,1
T00014G,1,6,1,1
T14489G,1,7,1,1
T00407T,1,8,1,1
T03010O,1,1,1,1
T03932V,6,1,1,1
T08263B,5,5,1,1
T00762J,5,3,1,2
T11681S,1,1,1,1
T12806R,1,1,1,3
T10263A,2,3,1,1
T08426C,1,1,1,1
T09871X,1,1,2,1
T19868H,1,1,1,1
T01113M,1,3,1,1
T12604J,1,1,1,1
T20971A,3,1,1,1
T14694J,7,5,1,1
T18120S,1,1,1,1
T04667B,1,1,1,1
T11918U,1,2,26,1
T16245W,1,1,1,1
T03053Z,4,3,1,2
T13840X,1,1,1,2
T20769A,1,1,1,1
T03924V,3,2,1,1
T18861W,2,1,199,1
T11960W,2,1,1,1
T20116V,5,1,1,1
T00502R,1,12,3,1
LRL0001,3,1,42,1
T06006E,1,1,3,1
T17620D,5,4,17,1
T10725J,1,1,1,1
T03220W,1,15,1,1
T00723C,1,7,1,1
T19641Q,1,2,1,1
T01684Q,8,7,44,1
T19804R,1,9,1,1
T03438M,1,5,1,2
T14922C,1,1,1,1
T01191A,7,11,14,4
T20038Y,13,1,1,1
T10637K,6,3,7,1
T01248A,1,6,1,1
T13773D,1,1,1,1
T10341X,2,1,31,1
T11282H,2,1,1,1
T09076E,1,6,32,1
T06329U,1,3,1,1
T00536B,1,16,1,1
T06188Z,1,1,1,1
T09225Z,1,6,1,1
T04664Y,1,1,1,1
T10768U,1,2,1,1
T18167H,2,1,1,1
T10352A,2,7,1,1
T12482R,5,1,24,2
T02690S,6,4,100,1
T01170V,1,11,1,1
T18051W,1,1,1,1
T12364M,4,1,1,1
T18623K,1,6,1,1
T14082N,1,1,1,1
T02984D,6,2,35,3
T16603Y,1,12,1,1
T09214W,1,6,1,1
T04137G,1,1,1,4
T17106Q,5,4,8,1
T02228A,7,5,100,1
T05186T,1,5,1,1
T02450E,14,6,1,1
T09152Z,4,6,1,1
T07861N,1,10,1,1
T09842S,1,1,1,1
T13167N,4,1,13,1
T04862C,3,1,1,5
T00852K,1,10,1,1
T03270G,1,1,1,1
T10851O,1,4,1,1
T15340Q,5,2,1,3
T09658U,1,1,19,1
T03209B,1,4,1,1
T00782N,1,4,1,1
T11868B,1,1,1,3
T09056A,6,15,62,2
T00510R,5,5,1,1
T11759X,1,1,1,1
T18411A,1,1,1,1
T04384T,1,1,1,1
T21207B,3,1,1,1
T10690P,3,1,1,1
T20883B,1,1,1,1
T17731J,1,2,1,1
T07908L,1,3,1,1
T06201F,1,1,1,1
T00506V,1,12,1,1
T19191L,1,1,1,1
T02959C,1,5,33,1
T09836U,1,1,1,2
T00557G,2,8,1,1
T10371D,1,4,23,1
T06904D,6,4,26,1
T04543Q,5,1,1,4
T05346R,1,1,1,1
T19390Q,1,1,1,1
T08209V,1,10,7,1
T00401N,3,4,1,1
T10121N,4,7,51,3
T07786T,1,2,10,1
T20987I,1,1,21,1
T16115N,3,5,1,1
T02109U,10,7,48,10
T19257M,1,4,123,1
T13778I,1,1,1,2
T16544E,5,1,1,2
T08952T,1,4,1,1
T06315O,1,1,11,1
T13119F,1,7,32,3
T07917M,2,5,1,1
T02763S,1,2,1,1
T16238X,7,2,43,1
T01923M,4,12,1,1
P71410,1,6,1,1
T05921A,4,1,28,1
T02787A,1,2,1,1
T11363H,1,3,1,1
T01521Y,1,12,1,1
T01897B,4,9,7,1
T12053A,3,2,40,1
T18090D,1,1,4,1
T02006O,2,1,14,1
T21306D,1,1,1,1
T03910P,1,1,1,1
T20848Y,1,1,1,1
T18640L,3,1,1,1
T19108A,6,4,1,1
T18129B,1,1,1,1
T08306V,1,2,1,1
T19881E,2,1,1,1
T21052A,1,2,4,1
T18950W,1,1,67,1
T16142Q,2,1,1,1
RD0057E,8,4,8,4
T07062Q,6,1,1,7
T05348T,1,1,1,1
LRD0014,6,1,14,1
T18056B,1,1,1,2
T08846S,1,1,1,1
T06186X,1,1,1,1
T05725Y,1,3,1,1
T11558Q,1,1,1,1
T04899P,1,1,1,1
T03572R,1,2,6,1
T20245D,4,5,1,1
T17556M,10,3,1,1
T20506F,1,1,1,1
T19839C,11,3,1,2
T02468O,1,6,1,1
T08375I,5,6,1,1
T17180A,1,9,1,1
T11299Q,9,3,1,1
T20988J,1,6,1,1
T09523G,9,1,47,1
T10473I,1,1,1,1
T16075W,1,4,21,1
T08574N,12,1,1,1
T20731M,1,1,1,1
T08309Y,3,2,1,1
T06249V,1,1,1,1
T09614I,1,1,13,1
T09289P,3,4,1,1
T04529S,2,2,1,1
T06481B,9,1,1,3
T18231Y,1,1,16,1
T10178E,21,2,127,1
T19366Q,1,3,25,1
T17859Y,1,1,44,1
T11294L,9,3,1,1
T05335O,1,2,1,1
T00051L,5,15,1,1
T09938Z,1,1,35,1
T11396Q,1,1,7,1
T18273I,3,1,1,1
T02767W,1,3,1,1
T02672Q,1,5,1,1
T09222W,1,5,1,1
T10160U,3,5,34,1
T01965W,8,4,57,1
T05551U,2,1,1,1
T03367O,1,3,1,1
T16976Y,1,1,4,1
T04233F,4,7,1,1
T01554H,1,9,1,1
