road_id,width,openness,height,betweenness,closeness_global,closeness400,straightness
473476285_4556222967_0,50.0,1.0,0.0,0.0042090446158729285,0.0001208172287439151,2.0673594289096002e-05,0.9437285528936535
472447916_473480356_0,50.0,1.0,0.0,0.004181444323309827,0.00012851902526684833,4.521746182436929e-05,0.8575093996287415
473480356_473480374_0,50.0,1.0,0.0,0.006269866460584483,0.00013441080673942652,7.192911343072303e-05,0.8744478748710792
472447898_4556222967_0,50.0,1.0,0.0,2.300024380258431e-05,0.00011907991667117628,2.7206212862934158e-05,0.9383290798043344
472447898_472447916_0,50.0,1.0,0.0,0.0020953222104154305,0.00012107915007779565,1.820461123676142e-05,0.9003200349497281
4556222967_470891229_0,50.0,1.0,0.0,0.0021045223079364643,0.00011902605259745422,2.678326748220322e-05,0.9258689913777565
473475862_473476286_0,50.0,1.0,0.0,2.300024380258431e-06,1.2535849740124597e-06,0.0,0.0
473479961_473480378_0,50.0,1.0,0.0,0.012514432652986122,0.0001348956033629561,6.61161006221332e-05,0.9183249646605756
473480374_473479961_0,50.0,1.0,0.0,1.6100170661809017e-05,0.00013496172866829797,6.517230558910619e-05,0.9088802085790053
473481308_473479961_0,50.0,1.0,0.0,0.01457065444893716,0.0001352427177425182,6.363041997982835e-05,0.9304673527722396
4271743735_475572102_0,50.0,1.0,0.0,1.1500121901292154e-05,9.502261048421305e-06,2.827063302214446e-06,0.9994795063178368
4271743735_4271749701_0,50.0,1.0,0.0,1.8400195042067448e-05,1.0599095058700906e-05,7.689917807298847e-06,0.9992291709964273
473480374_473481308_0,50.0,1.0,0.0,0.00832608825653552,0.0001352420476021024,6.198856238157626e-05,0.9196785950571419
473481298_473481308_0,50.0,1.0,0.0,0.024950664477043458,0.0001385838268151991,4.425755944363075e-05,0.9318769498856557
473481308_473481298_0,50.0,1.0,0.0,0.024950664477043458,0.0001385838268151991,4.425755944363075e-05,0.9318769498856557
473481292_473481295_0,50.0,1.0,0.0,0.002074621990993105,0.00014262242650095545,2.2153933671955694e-05,0.9083343060069893
473481298_473481292_0,50.0,1.0,0.0,0.02697008588291036,0.0001423048677894297,2.3948136278446432e-05,0.9016637778304075
473481295_473481298_0,50.0,1.0,0.0,2.9900316943359604e-05,0.00014196217566560135,2.6274239508472343e-05,0.9291586886975172
473593916_473593917_0,50.0,1.0,0.0,0.004204444567112412,0.0002412152253719381,0.00011328376052547573,0.99999613302852
473593917_473593916_0,50.0,1.0,0.0,0.004204444567112412,0.0002412152253719381,0.00011328376052547573,0.99999613302852
473593917_4549490596_0,45.6142865675098,0.8333333333333334,0.0,0.0021045223079364643,0.0002399265756591921,9.966097109795799e-05,0.9999926815807411
4549490596_473593917_0,45.61428656752859,0.8333333333333334,0.0,0.0021045223079364643,0.0002399265756591921,9.966097109795799e-05,0.9999926815807411
607644062_1131686638_0,16.841476185460436,0.375,0.0,0.0021045223079364643,0.0006089386149484692,0.00011564897459518063,0.7158744121841034
1131686638_1473068231_0,17.5196774507478,0.4090909090909091,0.0,0.0040250426654522544,0.0006215063181247242,0.0001324445370481893,0.7530550596658891
1131686638_1130841543_0,16.504591545935476,0.6875,0.0,0.004273445298520165,0.0006270284066143936,0.00015314954794357815,0.7755765789285165
607644080_1119093874_0,18.62081776494907,0.25,0.0,0.021102723688871103,0.0005615100386593538,0.00027493536986907316,0.843943775624376
1119093874_607644080_0,18.611103117299557,0.25,0.0,0.021102723688871103,0.0005615100386593538,0.00027493536986907316,0.843943775624376
607644080_607644081_0,18.014110442860215,0.21428571428571427,0.0,0.023333747337721783,0.000575383366421261,0.00024449588713377444,0.8326060560446668
607644081_607644080_0,18.014232614388117,0.21428571428571427,0.0,0.023333747337721783,0.000575383366421261,0.00024449588713377444,0.8326060560446668
1119104427_607644080_0,15.24656402111902,0.2,0.0,0.0010810114587214625,0.0005662599550173839,0.0002441633871455031,0.8023085063158911
1130898043_607644080_0,14.055777192363388,0.5,0.0,0.0021045223079364643,0.0005591736266697775,0.00022242509231096326,0.7872605915654245
1119093872_1119093874_0,33.3090059639932,0.6666666666666666,0.0,0.024035254773700603,0.0005580899497722305,0.0003019168903182381,0.871167824718011
1119093874_1119093895_0,32.080885295486425,0.6818181818181818,0.0,0.0069184733358173605,0.0005563397958645046,0.000297223667067941,0.8709263611015123
607644081_1130898039_0,12.98196244566111,0.25,0.0,0.0030452322794621628,0.0005883213692359735,0.0002346353969475663,0.8243987718178133
607644081_1472993474_0,18.87100801999221,0.2727272727272727,0.0,0.025472770011362122,0.0005967270811330951,0.00022644779459426317,0.8476722536410153
1472993474_607644081_0,18.871007103049443,0.2727272727272727,0.0,0.025472770011362122,0.0005967270811330951,0.00022644779459426317,0.8476722536410153
1124981413_607644081_0,15.856437397728103,0.7857142857142857,0.0,0.00365013869147013,0.0005778463608753813,0.00019878793275893505,0.8202812188248538
1130898039_1119104426_0,15.897651384397854,0.4,0.0,0.009050595936316927,0.0005895676192962239,0.0002294718223249668,0.7994693818366575
1130898039_1512110783_0,8.948640835297756,0.2,0.0,0.00707947504243545,0.0006020824854306304,0.00023427760886610542,0.8183165171696375
1472993474_5345118960_0,13.037892988425034,0.35714285714285715,0.0,0.0030084318893780276,0.0006085684199379864,0.0002185811891139938,0.8313750114302874
1472993474_5346954184_0,19.1745332867054,0.25,0.0,0.024223856772881795,0.0006163720564894249,0.00022708970200093037,0.8611578344281201
5346954184_1472993474_0,19.118461955277276,0.25,0.0,0.024223856772881795,0.0006163720564894249,0.00022708970200093037,0.8611578344281201
607644089_607644091_0,33.0111625173669,0.6,0.0,0.06942623591810074,0.0006397373564789733,0.00022838146191203195,0.8522594624659681
1130882691_607644089_0,19.843986586159165,0.375,0.0,0.007143875725082687,0.0006352262376680571,0.0002278041375841799,0.8286168147775621
5346954184_607644089_0,40.901004686658176,0.75,0.0,0.0754315995749555,0.0006300003466364436,0.00023362382924055748,0.8646618128909316
607644091_1134264314_0,10.25686493820827,0.4375,0.0,0.0013317141161696315,0.000645149294513058,0.00022637148139976782,0.8217223538085523
607644091_1105149728_0,34.326659050584915,0.6,0.0,0.06939863562553764,0.0006461362814041241,0.0002267025244027228,0.8501774818080393
1130882691_1134264314_0,7.323120567593449,0.25,0.0,0.0011178118488055974,0.0006406381757021419,0.00022579415707191575,0.7980797061201463
1134264314_1130882706_0,8.106763821352985,0.2857142857142857,0.0,0.03859900914949699,0.0006474569783740647,0.0002328433095783148,0.8058698224335956
1134264314_1130882694_0,8.283696527503828,0.25,0.0,0.03871401036850991,0.0006470575411848193,0.0002219543610996304,0.8011734392679922
1105149728_1130882694_0,22.752597687277472,0.5,0.0,0.05130434382604456,0.0006480445280758855,0.0002222854041025854,0.8296285672674792
1105149728_1134264310_0,43.34472711391439,0.9230769230769231,0.0,0.10670733109770965,0.0006502356324307765,0.00021827224257384465,0.8569936007631107
1134264315_1105149728_0,50.0,1.0,0.0,0.006251466265542415,0.0006376956119054564,0.0002039991914560394,0.8418470713466646
728705249_10108109102_0,50.0,1.0,0.0,0.004289545469181973,0.0004370980818047943,0.00015049860535273817,0.8791208877975285
10108109103_728705249_0,50.0,1.0,0.0,0.003040632230701646,0.00043604606035845624,0.000148149993044358,0.8796243495771431
10108109102_728705271_0,50.0,1.0,0.0,0.0011017116781437885,0.00044044036860589944,0.00015337344516720502,0.883477968607218
10108109102_10108109105_0,50.0,1.0,0.0,0.00545335780559274,0.0004388626127749076,0.00015409426645888617,0.8784026120521646
728705250_728705253_0,50.0,1.0,0.0,0.008250187451986992,0.00040831818775624514,0.00011809519147974355,0.9282162595638324
728705250_10108109103_0,43.303111978597,0.6666666666666666,0.0,0.0018239193335449358,0.0004215367257468081,0.00013220937756039996,0.9028068816909118
728705251_728705250_0,50.0,1.0,0.0,0.00450114771216575,0.0004066141664290203,0.00011541790439752904,0.9218734884042874
728705253_1200000513_0,46.904139564194544,0.9166666666666666,0.0,0.011175818463675716,0.0004091975383593775,0.0001193991705103748,0.9275021416236316
10108109104_728705253_0,43.23788480495582,0.6363636363636364,0.0,0.011511622023193446,0.00042340405249854956,0.0001344069274189575,0.9042727975427066
10108109104_10108109103_0,50.0,1.0,0.0,6.900073140775292e-05,0.00043662259048911253,0.0001485211134996139,0.8788634196697861
728705262_728705251_0,50.0,1.0,0.0,0.002999231791856994,0.0004047478564176641,0.00011274911480467007,0.916655465713557
1200000513_1200000508_0,45.961154923929314,0.7068965517241379,0.0,0.004068743128677164,0.00042734645682013803,0.000131292125806273,0.9152093886462536
1200000513_1258265825_0,50.0,1.0,0.0,0.00743137877261499,0.0004083143922821357,0.00011920596602309522,0.926371836393185
1200000510_728705256_0,50.0,1.0,0.0,0.0026174277447340946,0.0004469399218261495,0.00014345781938510598,0.896242313840452
728705264_2143335964_0,32.87700662751801,0.7380952380952381,0.0,0.0013754145793945416,0.0004986689711032534,0.0001495173286325461,0.8225060994012638
728705264_10108109106_0,34.33520698188937,0.6166666666666667,0.0,0.0011431121169884402,0.00045930993800821464,0.00014482785854843047,0.82604348841403
10108109106_728705264_0,34.3498539887197,0.6166666666666667,0.0,0.0011431121169884402,0.00045930993800821464,0.00014482785854843047,0.82604348841403
10207349882_2987193088_0,41.83436591288843,0.9375,0.0,0.018137992262717985,0.00046712617976351673,0.00018928162668791783,0.83768653226537
728705259_1200059348_0,40.2503363520557,0.6875,0.0,0.009216197691695533,0.0003986533426937782,9.916820806210443e-05,0.9106637457720961
728705259_1189660061_0,50.0,1.0,0.0,0.003387935912120669,0.00040527402614763956,0.00011540529144886339,0.9210409538707567
1258265825_728705259_0,50.0,1.0,0.0,0.012385631287691651,0.0004069196516153288,0.00011799020234122993,0.9256472060207173
1200059348_1200059345_0,50.0,1.0,0.0,0.007872983453624608,0.0003895035954246777,7.900302201748735e-05,0.8906129805148677
1200059348_1512110684_0,39.62415203018524,0.6,0.0,0.00022770241364558467,0.0004075237523765755,8.959970199483816e-05,0.8654033261446432
1189660061_728705262_0,50.0,1.0,0.0,0.0032729346931077473,0.0004039231061999579,0.00011264828650723846,0.9172616794926949
1189660062_1189660061_0,45.68716992122678,0.921875,0.0,0.0016169171393216769,0.00038847581807272365,8.318615358175375e-05,0.9246782580003082
2143335963_2143335964_0,27.711262627449237,0.3888888888888889,0.0,0.018639397577614323,0.0005226911682688891,0.00017926047846443237,0.8625382245642194
2143335964_2143335963_0,27.711285697207234,0.3888888888888889,0.0,0.018639397577614323,0.0005226911682688891,0.00017926047846443237,0.8625382245642194
10108109105_10108109106_0,50.0,1.0,0.0,0.014812157008864296,0.00043957906467321963,0.0001552009858293187,0.876598601737373
10108109106_10108109104_0,43.32763408960161,0.875,0.0,0.012806535749278944,0.0004383910638337626,0.00015197644517842663,0.8765559475753799
728705271_2987193095_0,50.0,1.0,0.0,0.002994631743096477,0.00044171339665579983,0.00014937361473878208,0.8840313485980181
728705278_728705271_0,50.0,1.0,0.0,0.0031786336935171514,0.0004469623886722892,0.0001618036512245771,0.8924211868904947
2987193095_2987196295_0,50.0,1.0,0.0,0.0026335279153959033,0.0004399110471842437,0.00014554451220938,0.8806660456577401
728705278_10108109105_0,50.0,1.0,0.0,0.020189614009908506,0.0004453846328412974,0.00016252447251625826,0.8873458303354413
2987193088_728705278_0,50.0,1.0,0.0,0.025100166061760257,0.00045445556016120885,0.00017603343541520747,0.8901248430843491
1084139051_2404830460_0,41.34717726491445,0.9166666666666666,0.0,0.017818288873862064,0.0006583053175833523,0.00025346587748013686,0.8579315540603378
1084139051_1094296578_0,42.15849466229804,0.7727272727272727,0.0,0.028768704948272453,0.0006482558946643379,0.00023576479721981104,0.8447039274306074
1094296578_1084139051_0,42.174530710431476,0.7727272727272727,0.0,0.028768704948272453,0.0006482558946643379,0.00023576479721981104,0.8447039274306074
1084139081_1084139051_0,48.450322783081106,0.9166666666666666,0.0,0.012686934481505504,0.0006612628045921579,0.00026480059207580124,0.8604161931625924
1096507243_2404830460_0,41.58734939674693,0.6,0.0,0.0021045223079364643,0.0006430333341610182,0.0002101736119089265,0.8357557703657017
2404830460_1096507243_0,41.55466868346239,0.6,0.0,0.0021045223079364643,0.0006430333341610182,0.0002101736119089265,0.8357557703657017
2404830460_1119033360_0,44.84792119422284,0.8333333333333334,0.0,0.020486317154961846,0.0006619884303161763,0.00025948294040515577,0.8649780131449994
1094296578_1383136506_0,35.67456385002837,0.9230769230769231,0.0,0.0,0.000636607858018596,0.00021377168367360232,0.8321923067771664
1094296604_1094296578_0,50.0,1.0,0.0,0.028154598438743454,0.0006374221108877396,0.00021748574983086928,0.8377746869282168
1104961855_1084139081_0,50.0,1.0,0.0,0.01132992009715303,0.0006653440855633069,0.0002746393193668796,0.8698107048364951
1609997988_1084139081_0,34.242277029017956,0.4166666666666667,0.0,0.004151544006366468,0.0006742090966910621,0.0002912688198765457,0.855871373823673
1085377805_1177157058_0,35.987884565517106,0.4444444444444444,0.0,0.009940705371476939,0.0006414259759696525,0.00024135883501674122,0.8146580365628409
1177157058_1085377805_0,35.987884565344565,0.4444444444444444,0.0,0.009940705371476939,0.0006414259759696525,0.00024135883501674122,0.8146580365628409
1085377805_1609997995_0,47.28833165649656,0.8,0.0,0.06895703094452801,0.0006562122834641262,0.0002768688884995631,0.8432006295389697
1609998009_1085377805_0,46.43802531381751,0.8,0.0,0.058903624378418416,0.0006536515270748919,0.0002796249465802835,0.84127422369129
1091842279_1177157058_0,27.673225519178082,0.5384615384615384,0.0,0.006336567167611978,0.0006297973262644011,0.0002060057721098158,0.8215582494250164
1177157058_1091842279_0,27.67322048073065,0.5384615384615384,0.0,0.006336567167611978,0.0006297973262644011,0.0002060057721098158,0.8215582494250164
1177157035_1177157058_0,22.0776936255514,0.6052631578947368,0.0,0.003339635400135242,0.0006125321739498972,0.0002009406925358161,0.7828672128812904
1609997995_2484613875_0,36.56506759567037,0.4444444444444444,0.0,0.0641223796972248,0.0006693360299906714,0.00028846970690352776,0.8409346464308696
2484613875_1609997995_0,36.56506407631473,0.4444444444444444,0.0,0.0641223796972248,0.0006693360299906714,0.00028846970690352776,0.8409346464308696
1609997995_1085377812_0,50.0,1.0,0.0,0.013991048305112035,0.0006589156934078881,0.0002793711926347387,0.8402802803855176
1085377812_1094360581_0,44.578836963686726,0.925,0.0,0.019476606452028394,0.000659108718010886,0.0002727470274290981,0.8342854466670442
1094360581_1085377812_0,44.578836963537896,0.925,0.0,0.019476606452028394,0.000659108718010886,0.0002727470274290981,0.8342854466670442
1085377812_1609998009_0,42.735711879624255,0.8,0.0,0.005934062901066752,0.0006563549370186539,0.0002821272507154592,0.8383538745378379
1094077940_1094360581_0,50.0,1.0,0.0,0.014290051474545632,0.0006586270392629117,0.0002668367255254056,0.8314144818187728
1094360581_1094360320_0,50.0,1.0,0.0,0.02117862449341963,0.0006610113807153663,0.00026823987289655016,0.8316091626760311
1609998009_10106993225_0,25.94444989906228,0.55,0.0,0.06325757053024762,0.000643463954566328,0.0002609439087381359,0.8242810574551332
10106993225_1609998009_0,25.944449899365765,0.55,0.0,0.06325757053024762,0.000643463954566328,0.0002609439087381359,0.8242810574551332
1086361193_1305278134_0,33.23588089393158,0.6875,0.0,0.003673138935272714,0.0004971145695925024,0.00021339597486191885,0.8737310721177282
1305278134_4584610470_0,37.32440554597056,0.75,0.0,0.005704060463040909,0.0004949692291480511,0.00023331416712331544,0.8852497731740856
1086375875_1512110629_0,18.11657542894197,0.4375,0.0,0.012668534286463438,0.0005742620497780231,0.00029751970472315797,0.8193207267601802
1086375875_1249875748_0,23.510836301668615,0.3888888888888889,0.0,0.03844950756478019,0.0005688920786028022,0.00032621329743850634,0.8311656059033949
1092219019_1086375875_0,22.705905361644447,0.7,0.0,0.04423866892989066,0.000584838801887753,0.00029543944927699786,0.8207592852596506
1512564829_1086375875_0,16.90036952106387,0.4583333333333333,0.0,0.007580880357331788,0.0005725552019567534,0.00030674563413104735,0.8096590252965825
1512110622_1512110629_0,20.937724064937015,0.3125,0.0,0.020309215277681945,0.0005619875774365258,0.0002884844748506135,0.803702234476455
1512110629_1113674820_0,18.643412754289315,0.625,0.0,0.01838409487140564,0.0005771608667794795,0.00026240186929698384,0.8041432443484051
1512110629_1094077853_0,28.735235259456488,0.45,0.0,0.0065090689961313595,0.000564104872328985,0.000256546503502405,0.7953565189805168
1249875748_1512110572_0,25.45285581950015,0.5,0.0,0.037110893375469786,0.0005538724938636609,0.0003379952564032141,0.8403544077971961
1249875748_1180686279_0,18.273206283414368,0.375,0.0,0.00109941165376353,0.0005548441942323436,0.00031645138057896367,0.8002426792860244
1512110622_1249875748_0,15.909064932791242,0.4375,0.0,0.001483515725266688,0.000556617606261305,0.0003171780675659618,0.8155471136196697
1091826692_1177183161_0,23.67064845895397,0.5833333333333334,0.0,0.01989061084047491,0.0005838721128176481,0.00033048032684066626,0.8277806678930626
1091826692_1177183150_0,32.512405915422725,0.5,0.0,0.03304215024679262,0.0005882506579582103,0.0003222030403017107,0.827890859332721
1177183150_1091826692_0,32.512405919574476,0.5,0.0,0.03304215024679262,0.0005882506579582103,0.0003222030403017107,0.827890859332721
1091826692_1091842307_0,33.947596242458395,0.5,0.0,0.03867951000280603,0.0005973563664238009,0.00032721478373100624,0.8280820073660824
1091842307_1091826692_0,33.88498263086638,0.5,0.0,0.03867951000280603,0.0005973563664238009,0.00032721478373100624,0.8280820073660824
1177183161_1180750433_0,22.011618021654314,0.5,0.0,0.012378731214550876,0.0005712229038487642,0.00032805915189569005,0.8098645946765113
1177183150_1177183156_0,35.57267029796301,0.6,0.0,0.03295704934472306,0.0005867357951733291,0.00030522735759755414,0.8101099263490529
1177183150_1177183156_1,34.48685394753969,0.7142857142857143,0.0,0.03295704934472306,0.0005867357951733291,0.00030522735759755414,0.8101099263490529
1177183156_1177183150_0,35.70559863952493,0.6,0.0,0.03295704934472306,0.0005867357951733291,0.00030522735759755414,0.8101099263490529
1091842257_1091842307_0,19.831016590239976,0.6666666666666666,0.0,0.017652687118483456,0.0006057169938922719,0.0003063901398117606,0.7982280320150067
1091842307_1091842257_0,19.8310165902331,0.6666666666666666,0.0,0.017652687118483456,0.0006057169938922719,0.0003063901398117606,0.7982280320150067
1091842307_1091842327_0,33.60324864293349,0.4375,0.0,0.03719369425315909,0.0006125604571550835,0.0002998232312281554,0.8211926069581008
1091842327_1091842307_0,33.492851028441464,0.375,0.0,0.03719369425315909,0.0006125604571550835,0.0002998232312281554,0.8211926069581008
1091842257_6447291071_0,17.90846096418383,0.75,0.0,0.0139542479150279,0.0006061772931998062,0.0002722656887963998,0.7732941457701625
6447291071_1091842257_0,17.908460964141224,0.75,0.0,0.0139542479150279,0.0006061772931998062,0.0002722656887963998,0.7732941457701625
1512110522_1091842257_0,18.946719886154792,0.3611111111111111,0.0,0.005269355855172065,0.000597991835862994,0.0002764477686015305,0.7741852228888368
1094077933_6447291071_0,27.11244317145824,0.6428571428571429,0.0,0.013926647622464799,0.000608479748394365,0.00023550808959795085,0.7598088979007507
6447291071_1094077933_0,27.11244317168788,0.6428571428571429,0.0,0.013926647622464799,0.000608479748394365,0.00023550808959795085,0.7598088979007507
6447291071_6447291072_0,21.113407904589266,0.5833333333333334,0.0,0.0021045223079364643,0.0005971933393992057,0.00021290067879684645,0.7189608804033378
6447291072_6447291071_0,21.113407904589266,0.5833333333333334,0.0,0.0021045223079364643,0.0005971933393992057,0.00021290067879684645,0.7189608804033378
1091842276_1512110522_0,21.321636135166685,0.4230769230769231,0.0,0.004512647834067042,0.0005900137859707694,0.00026261344998057263,0.8149169002177206
1091842276_1177120060_0,26.16649712747165,0.5,0.0,0.04747710325729453,0.000591305973055892,0.000258195391487871,0.8488518160154114
1177120060_1091842276_0,26.166527287547275,0.5,0.0,0.04747710325729453,0.000591305973055892,0.000258195391487871,0.8488518160154114
1177120050_1512110522_0,14.416826343332538,0.5,0.0,0.005156654660539402,0.0005879990968026599,0.000277036118311494,0.7898612452239985
1512110522_1177120047_0,21.991274730065307,0.5,0.0,0.005837461877095898,0.0005891989752907209,0.00024001381928260088,0.7432822478481078
1177120059_1177120060_0,25.05858000003665,0.5454545454545454,0.0,0.0004531048029109109,0.0005899775288474968,0.00023571435517610986,0.7754227871536218
1177120060_1177157005_0,27.077700493719732,0.7,0.0,0.048498314082129276,0.0005951708134159506,0.0002500291235140221,0.8363398610240291
1177157005_1177120060_0,27.077700493719732,0.7,0.0,0.048498314082129276,0.0005951708134159506,0.0002500291235140221,0.8363398610240291
1091842279_1383136506_0,48.181643344451345,0.75,0.0,0.026349079300240583,0.0006325054744565509,0.0002074001717952326,0.8439642833043639
1383136506_1091842279_0,48.18164334442312,0.75,0.0,0.026349079300240583,0.0006325054744565509,0.0002074001717952326,0.8439642833043639
1091842279_1096513772_0,28.054356320969646,0.5,0.0,0.02477356259976356,0.0006202865704848593,0.00018885842561303464,0.8370163422210116
1091842279_1104969800_0,23.00185152439622,0.5,0.0,0.0021045223079364643,0.0006107083752010085,0.00015373954251810424,0.795133363665194
1383136506_1094296604_0,50.0,1.0,0.0,0.026940185565967,0.0006355305753256685,0.00021428502663982282,0.8370839504694266
1096513760_1096513772_0,25.651620790486476,0.46153846153846156,0.0,0.0021045223079364643,0.0005904531727834481,0.00013420791013542515,0.7667876755262688
1096513772_1177157024_0,31.356369776385883,0.5,0.0,0.02228033617156342,0.0006060565364100441,0.00017405362934683964,0.8145233891404998
1177120050_1177183156_0,24.32549447329471,0.75,0.0,0.03288114854017453,0.0005863808321838322,0.000295721647313349,0.8092678606800203
1177183156_1177120050_0,24.32549447329471,0.75,0.0,0.03288114854017453,0.0005863808321838322,0.000295721647313349,0.8092678606800203
1091842327_1095440376_0,25.218426217912665,0.5,0.0,0.008043185257763734,0.000620874655364081,0.0002517429734375702,0.7913942428707905
1091842327_1094237241_0,31.090318998755606,0.625,0.0,0.03936951731688356,0.0006269116689978423,0.00028859985901222925,0.837991617040319
1094237291_1091842327_0,31.24535773931227,0.6428571428571429,0.0,0.006242266168021381,0.0006242775546371835,0.00028135967691618826,0.835261046223244
1094296854_1091842327_0,20.262979991075778,0.4523809523809524,0.0,0.013777146037748001,0.000597112478169367,0.00026666070614773376,0.7828003967440518
1095440376_1095440543_0,38.552610038147854,0.75,0.0,0.008974695131768398,0.0006261446034205834,0.00021978436459558823,0.7507907222968195
1095440543_1095440376_0,32.0659506686349,0.6388888888888888,0.0,0.008974695131768398,0.0006261446034205834,0.00021978436459558823,0.7507907222968195
1094237241_1094237264_0,34.87428682102051,0.8333333333333334,0.0,0.04229284830419203,0.0006345641019486864,0.0003002380280337669,0.8484673037113746
1094237291_1094237241_0,45.34047693849669,0.9166666666666666,0.0,0.0018262193579251943,0.000631253235611884,0.00029180901670733156,0.8458047173999236
1091868533_1091868517_0,40.40407007318659,0.7142857142857143,0.0,0.002930231060449241,0.0005137896675890274,0.0002638030519679545,0.8130379198696456
1091868533_1091868517_1,30.12239159756622,0.5555555555555556,0.0,0.002930231060449241,0.0005137896675890274,0.0002638030519679545,0.8130379198696456
4569344748_4620449099_0,50.0,1.0,0.0,0.0019987211864445765,0.0005387457340481235,0.000340343210454696,0.8449866994926087
4620449099_4569344749_0,50.0,1.0,0.0,0.018706098284641818,0.0005392689990909457,0.00034273672981502217,0.8480364292814364
1091868517_4584610471_0,28.26347035041075,0.5,0.0,0.0009959105566519006,0.0005011840974762311,0.00024499101619165345,0.8502411916201681
4584610470_4584610471_0,47.728857391208685,0.9,0.0,0.006589569849440404,0.0004954218974696219,0.0002360979309954508,0.8849216161436826
4584610471_4569318327_0,50.0,1.0,0.0,0.0062077658023175055,0.000495004175708051,0.0002358200519753701,0.8834581918988269
1091868583_1113674840_0,13.615742043016347,0.20588235294117646,0.0,0.0026933285492826225,0.00052489026493875,0.00023888672666999154,0.8176356561607461
1180750443_1091868583_0,23.42313527874874,0.4444444444444444,0.0,0.008565290792082398,0.0005375732235238066,0.00027683382120817057,0.7965358373185182
1512110633_1091868583_0,14.39232996729989,0.5,0.0,0.005014053148963379,0.0005365338165382599,0.00024058798795341396,0.7807009545606434
1113674840_1092247529_0,19.541595866326755,0.30952380952380953,0.0,0.00486685158862684,0.0004971846903588892,0.00018768910856968644,0.8311967367624369
1113674840_1113674859_0,15.580214686384503,0.3333333333333333,0.0,0.025012765135310436,0.0005223783757872827,0.000231816538621971,0.8497498594677362
1092205604_1094077893_0,35.153332360077435,0.8333333333333334,0.0,0.0014053148963379012,0.0005712752631917252,0.00021601211147995688,0.8093939442874087
1094077886_1092205604_0,42.20747946427641,0.9444444444444444,0.0,0.016700477025056466,0.0005696440815039468,0.00021470637407833095,0.8022048358691691
1113674833_1092205604_0,25.15643736269751,0.375,0.0,0.01701788038953213,0.0005673258742406635,0.00023169572252697347,0.8315328478486272
1094077893_1094077886_0,43.87659417431469,0.9,0.0,0.015283662006817274,0.0005712129764467459,0.00021579527202604613,0.8017317617724844
1094077893_1094077905_0,42.7241650179207,0.8888888888888888,0.0,0.01766188721600449,0.0005784071380452239,0.0002261408317532825,0.8099544060967635
1092219000_1169035416_0,33.153732992020984,0.8,0.0,0.011488621779390862,0.0004978364474395465,0.00019347480206077992,0.8235672234351805
1092219000_1092219016_0,26.73993442788778,0.5555555555555556,0.0,0.015690766322123018,0.0004980466356977876,0.00020249603827127995,0.838842862186495
1113674838_1092219000_0,16.90522749946552,0.45454545454545453,0.0,0.010989516488874784,0.0005085527515655653,0.00020463448274270278,0.8227236781693941
1512564831_1092219000_0,20.163049898078512,0.4375,0.0,0.018050591336268167,0.0005042559700768137,0.00020075244845342818,0.82561961425408
1169035414_1169035416_0,19.504012048341156,0.625,0.0,0.006394067777118438,0.0004867271472246302,0.00016964079840663115,0.7782854801264539
1169035416_1145637574_0,20.28265999971613,0.6428571428571429,0.0,0.0032430343761643875,0.0004872174146673518,0.00016617549239727046,0.7992431895571865
1092219016_1113674854_0,21.423015602532555,0.2727272727272727,0.0,0.014441853083642688,0.0005002755603389658,0.000199752794673207,0.8242655969042159
1092219016_1169035403_0,24.756838335629116,0.35714285714285715,0.0,0.012065927898835729,0.0004876953154025012,0.00018243754516929876,0.8167752603694594
1169035403_1092219016_0,24.75683833702939,0.35714285714285715,0.0,0.012065927898835729,0.0004876953154025012,0.00018243754516929876,0.8167752603694594
1092219016_1180833970_0,19.181273848606352,0.5,0.0,0.0051244543192157845,0.0004888834283829956,0.00018544005638925133,0.829375490932116
1180833970_1092219016_0,19.18127384817479,0.5,0.0,0.0051244543192157845,0.0004888834283829956,0.00018544005638925133,0.829375490932116
1092219005_1092472096_0,14.58825766699521,0.7142857142857143,0.0,0.02088882142150707,0.0006051151682397173,0.0002562561054218495,0.8027186560113877
1092219005_1624926347_0,28.88287510202497,0.5,0.0,0.0899332532924849,0.0006178435441779983,0.0002751656362974613,0.8217167205817391
1624926347_1092219005_0,28.882875102138375,0.5,0.0,0.0899332532924849,0.0006178435441779983,0.0002751656362974613,0.8217167205817391
1092219005_1092219019_0,31.8706816682053,0.6,0.0,0.06854532658046177,0.0006001734020618449,0.0002670228858203473,0.8087602678227452
1092219019_1092219005_0,31.867094857549382,0.6,0.0,0.06854532658046177,0.0006001734020618449,0.0002670228858203473,0.8087602678227452
1092472096_1092247552_0,22.309447601756204,0.35714285714285715,0.0,0.02244363790256177,0.0005984429624647216,0.00025003591440763453,0.8036930589322782
1092472096_1094296489_0,21.792372140826473,0.4230769230769231,0.0,0.0027393290368877914,0.0006117275757858521,0.0002452304368209717,0.7879956313401291
1094237297_1624926347_0,34.21178757693653,0.7777777777777778,0.0,0.08501120111873187,0.0006309482807405709,0.00029320331821863397,0.8419715442616462
1624926347_1094237291_0,42.89205629916968,0.8333333333333334,0.0,0.006497568874230067,0.0006278778707339073,0.0002846540032188886,0.8396309913521509
