fid,street_id,noise_day,noise_evening,noise_night,commercial_pct_50m,green_pct_50m,industrial_pct_50m,recreational_pct_50m,residential_pct_50m,commercial_pct_100m,green_pct_100m,industrial_pct_100m,recreational_pct_100m,residential_pct_100m,osm_commercial_pct_50m,osm_green_pct_50m,osm_industrial_pct_50m,osm_other_pct_50m,osm_residential_pct_50m,road_length,road_category,one_way,distance_to_road,signal_count_50,poi_count_50,tree_count_50,transport_count_50,street_tree_count_10m,park_tree_count_10m,street_tree_count_20m,park_tree_count_20m,total_tree_count_10m,total_tree_count_20m,slope_pct,bldg_h_mean_50m,bldg_h_max_50m,bldg_h_mean_100m,bldg_h_max_100m,lidar_true_h_mean_50m,lidar_true_h_max_50m,lidar_true_h_mean_100m,lidar_true_h_max_100m,catastral_bldg_floors_mean_50m,catastral_bldg_floors_max_50m,catastral_bldg_floors_mean_100m,catastral_bldg_floors_max_100m
11333,T18451I,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),0.0,49.89332315663031,0.0010083336691618,0.0,30.13503919475029,0.0,41.33125522935859,1.2612219458806282,1.231486711447885,35.45084990524669,0.0,87.38762214818382,0.0,0.0,0.0,43.5047995973548,5.0,1.0,0.3546917528227203,1,1,1,1,0,0,0,0,0,0,20.89424669626701,11.357142857142858,12.0,11.181818181818182,12.0,13.975472833658149,24.760695912240983,16.230557253331405,38.6471648880198,2.263636363636364,8.0,2.7326007326007327,10.0
11334,T02492O,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,8.53642520898694,0.0,22.640076206447183,26.74854247837236,0.0,20.850532668180485,0.0,19.11788248092017,30.86925845140144,0.0,7.569890253145775,0.0,0.0,54.66093870252666,151.02925006732116,4.0,1.0,0.0,7,15,59,4,0,0,3,0,0,3,0.7945485807580677,16.166666666666668,33.0,16.266666666666666,36.0,30.165254551405944,144.41757680855545,27.63423769630504,144.41757680855545,4.810344827586207,11.0,4.066298342541437,11.0
11335,T00709E,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A),0.0,7.927030925438433,0.0,1.0939207407970724,59.20899687580978,0.0,13.087640101320378,0.0,10.015490227828334,52.03826338264908,0.0,9.436643344370488e-05,0.0,0.0,100.00000000000004,0.0,0.0,0.0,0.0,1,7,3,1,2,0,7,0,2,7,0.4481217021478558,17.10810810810811,27.0,17.464285714285715,27.0,22.92855699976041,32.96786889134873,23.04589449496736,32.96786889134873,3.463157894736842,8.0,3.55,9.0
11336,T01872S,70 - 75 dB(A),65 - 70 dB(A),65 - 70 dB(A),0.0,0.0,0.0,0.0,58.688649411477925,0.0,0.0,0.0,0.0,69.34674379694353,0.0,0.0,0.0,0.0,0.0,66.53241214522401,3.0,1.0,1.6716678006044052,5,9,1,1,14,0,24,0,14,24,0.9919974733089352,13.0,24.0,13.273972602739724,24.0,30.910561124848,36.61003692061813,31.051508275532854,37.43126430900729,3.664804469273743,11.0,3.940577249575552,11.0
11337,T19140A,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.0,0.0,0.0,0.0,33.08630548168541,0.0,0.0,0.0,1.7887181035338884,58.22090160700992,0.0,1.4093800814814768,0.0,0.0,19.499017272218666,137.14789987192287,2.0,1.0,0.0,10,6,73,2,18,0,44,0,18,44,0.5833113287244174,24.9,36.0,20.09210526315789,36.0,34.0909174298135,38.55066156171566,30.74124843160652,38.55066156171566,6.094594594594595,12.0,4.386740331491713,12.0
11337,T19140A,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.0,0.0,0.0,0.0,33.08630548168541,0.0,0.0,0.0,1.7887181035338884,58.22090160700992,0.0,1.4093800814814768,0.0,0.0,19.499017272218666,137.14789987192287,2.0,1.0,0.0,10,6,73,2,18,0,44,0,18,44,0.5833113287244174,24.9,36.0,20.09210526315789,36.0,34.0909174298135,38.55066156171566,30.74124843160652,38.55066156171566,6.094594594594595,12.0,4.386740331491713,12.0
11338,T09975E,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.0,0.0,0.0,66.18743969484527,0.0829023785543771,6.2856641910807,0.0,0.0,58.77312981985503,0.0,0.0,0.0,0.0,0.0,57.06368789624928,4.0,1.0,1.0404605408199876,5,7,40,1,14,0,24,0,14,24,0.7009709181013938,11.425531914893616,27.0,12.19811320754717,30.0,18.42602807941141,32.67432658657706,18.71619318736469,34.07705362831674,2.536231884057971,9.0,2.9800569800569803,10.0
11339,T10476L,60 - 65 dB(A),55 - 60 dB(A),55 - 60 dB(A),0.0,1.9501604651757547,0.0,9.41684086287543,60.6890848234949,0.0,5.954211532715516,0.0,11.494291861757986,54.607207187919,0.0,0.0,0.0,0.0,0.0,108.75838357826674,4.0,1.0,0.0,1,3,1,1,23,0,36,0,23,36,0.5700735209399773,14.538461538461538,24.0,13.846153846153848,30.0,31.663432201652647,39.62385013668292,29.151655102933265,39.62385013668292,4.757281553398058,10.0,4.652259332023576,10.0
11340,T08244Y,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,0.0,0.0,0.0,59.891755782105015,0.0,0.0,0.0,0.0,69.50950819934795,0.0,1.3629082971933295,0.0,0.0,0.0,134.09422130667895,3.0,1.0,0.0,3,4,11,1,19,0,29,0,19,29,3.00534858253146,12.0,12.0,12.83132530120482,24.0,31.207358623025403,35.65385339803217,28.452817733114404,37.97648281521268,4.349624060150376,11.0,4.104774535809018,11.0
11341,T07738L,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,0.2129895091044855,0.0,1.283487296375666,65.64017813213053,0.0,3.6521085024703455,0.0,0.4132281917870358,67.83790906712298,0.0,0.0,0.0,0.0,0.0,63.38295591362598,4.0,1.0,1.53073323893417,2,12,1,1,0,0,3,0,0,3,3.944278022323275,12.344262295081966,18.0,12.146739130434783,24.0,20.60197933843052,30.370763360886343,20.567430070055245,32.759063720703125,3.1757322175732217,8.0,3.0452488687782804,9.0
11342,T07675N,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,14.05358793942612,0.0,36.4472322081506,16.96321667940683,0.0,10.051366632108891,0.0,46.01555059527902,22.319414083673134,3.3725217093067834,0.0,0.0,0.0,0.0,239.9401562535582,5.0,1.0,0.0,7,1,1,1,19,0,47,0,19,47,0.2375591079560139,27.6,36.0,25.57894736842105,36.0,32.89766725314179,40.21534137852144,30.791573926282517,40.64148887865471,3.03125,12.0,2.634920634920635,12.0
11342,T07675N,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,14.05358793942612,0.0,36.4472322081506,16.96321667940683,0.0,10.051366632108891,0.0,46.01555059527902,22.319414083673134,3.3725217093067834,0.0,0.0,0.0,0.0,239.9401562535582,5.0,1.0,0.0,7,1,1,1,19,0,47,0,19,47,0.2375591079560139,27.6,36.0,25.57894736842105,36.0,32.89766725314179,40.21534137852144,30.791573926282517,40.64148887865471,3.03125,12.0,2.634920634920635,12.0
11343,T18505F,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,10.640186005791003,0.0,9.49442488587843,61.34032037505305,0.0,10.14974968121697,0.0,6.923007266228182,64.49280002656272,0.0,0.0,0.0,0.0,0.0,85.61052832128807,5.0,1.0,0.2599952661514295,1,5,60,1,14,0,21,0,14,21,5.67687258290528,9.81081081081081,18.0,10.68,24.0,17.03326945232471,30.871681577840427,18.314827959725985,30.871681577840427,2.3577586206896552,9.0,2.431564245810056,9.0
11344,T18249I,55 - 60 dB(A),50 - 55 dB(A),40 - 45 dB(A),0.0,0.0,0.0,7.810944482203517,52.40485019891536,0.0,5.104848973070007,0.0,3.865735084541976,60.394836417656336,0.0,0.0,0.0,0.0,100.00000000000004,33.9821875415582,6.0,1.0,0.0,1,12,1,1,4,0,8,0,4,8,2.8544373897135253,10.823529411764708,30.0,12.152173913043478,33.0,18.75858742765047,30.954609058521413,20.75571460562012,36.842086555421815,2.641025641025641,10.0,2.823863636363636,11.0
11345,T10215S,65 - 70 dB(A),65 - 70 dB(A),65 - 70 dB(A),32.91081752191019,1.5201680303136262,0.0,15.236250897073395,8.913515014568437,35.047576654034515,3.597793756758209,0.0,16.87113038090129,15.79520335085555,0.0,0.0,0.0,0.0,0.0,125.8474412856756,5.0,0.0,1.121741645652837,2,4,82,1,18,0,32,0,18,32,0.6356897119938549,21.529411764705884,39.0,21.071428571428573,39.0,33.501758664889984,50.607102409521374,33.21008596724872,50.607102409521374,4.7727272727272725,11.0,5.105263157894737,13.0
11346,T12426J,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,4.05242077094783,0.0,0.0,65.59546583049625,0.0,4.469687075119684,0.0,1.33116041219486,64.74811404197425,0.0,3.660450969719928,0.0,0.0,0.0,69.61875968504931,5.0,1.0,0.0,1,1,5,1,9,0,20,0,9,20,0.5458314250847534,11.727272727272728,15.0,12.31578947368421,21.0,26.481134700391603,37.041642013250616,24.843216009280177,37.041642013250616,4.347368421052631,12.0,3.6961538461538463,12.0
11346,T12426J,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,4.05242077094783,0.0,0.0,65.59546583049625,0.0,4.469687075119684,0.0,1.33116041219486,64.74811404197425,0.0,3.660450969719928,0.0,0.0,0.0,69.61875968504931,5.0,1.0,0.0,1,1,5,1,9,0,20,0,9,20,0.5458314250847534,11.727272727272728,15.0,12.31578947368421,21.0,26.481134700391603,37.041642013250616,24.843216009280177,37.041642013250616,4.347368421052631,12.0,3.6961538461538463,12.0
11347,T12229G,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,8.716282869301208,0.0,0.0,62.75329098984418,0.0,2.606104478553424,0.0,0.0,72.60811111090887,0.0,0.0,0.0,0.0,0.0,38.22442484808671,6.0,1.0,0.0,1,1,1,1,13,0,19,0,13,19,1.7789680495606417,12.0,12.0,12.0,12.0,18.900748749911525,26.343635237844367,19.23200361744047,27.49833272298177,3.6666666666666665,8.0,3.4989339019189765,9.0
11347,T12229G,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,8.716282869301208,0.0,0.0,62.75329098984418,0.0,2.606104478553424,0.0,0.0,72.60811111090887,0.0,0.0,0.0,0.0,0.0,38.22442484808671,6.0,1.0,0.0,1,1,1,1,13,0,19,0,13,19,1.7789680495606417,12.0,12.0,12.0,12.0,18.900748749911525,26.343635237844367,19.23200361744047,27.49833272298177,3.6666666666666665,8.0,3.4989339019189765,9.0
11348,T01749Q,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,3.9712180334251737,0.0,1.2089597974201125,54.484260699613344,0.0,11.267864507982049,0.0,1.5296929637365864,62.211741692670216,0.0,0.0,0.0,0.0,48.34909082181435,133.1617758584475,4.0,1.0,0.7090162077055111,3,7,1,1,20,0,33,0,20,33,0.7209276325418368,13.744186046511627,30.0,14.216216216216216,30.0,30.80942632242044,38.913801422119136,30.56480231852881,38.913801422119136,4.155234657039712,11.0,3.7987321711568938,11.0
11349,T02388P,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.0313995751292293,0.0,6.4882925147135575,52.25592814909612,0.0,5.801253509334408,0.0,16.175717312063593,51.24292518195315,0.0,5.925361294907305,0.0,0.0,100.00635836363485,133.8882184397628,3.0,1.0,0.0,2,27,1,1,25,0,37,0,25,37,0.4556036847646076,14.78181818181818,30.0,14.795454545454543,30.0,25.56654654852836,34.16057096208845,24.746680611444077,37.1816643024313,3.3836206896551726,10.0,3.3642987249544625,10.0
11350,T05110Z,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,7.598802134577864,0.0,19.535277330897213,46.4271237201279,0.0,10.222738659203696,0.4908848474301724,21.389554176353112,39.52686938150042,0.0,0.0,0.0,0.0,0.0,83.42555312934594,5.0,1.0,0.1469505177001017,1,1,1,1,1,0,10,0,1,10,5.489926838068056,12.0,12.0,12.0,12.0,22.111761719496776,27.29988819988885,21.918432006831583,28.745934527853265,3.1,9.0,3.127659574468085,9.0
11351,VA0010J,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,0.0572594796809667,0.1197198141449594,13.510593711881832,7.894550418120054,0.0,1.3776563286112238,4.263246203070274,25.427723565203035,21.17708318061477,0.0,0.0,0.0,0.0,0.0,38.04731099967073,1.0,1.0,0.0,9,1,1,1,0,0,0,0,0,0,11.564573263302409,12.0,12.0,12.0,12.0,18.053756381924604,20.013193766276032,17.057803710952392,20.83502415248327,3.0,6.0,2.6417910447761197,6.0
11352,T15620V,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,4.521891923745971,0.0,11.979640247386568,28.432226879338927,0.0,12.901238008672728,0.2085921524759986,6.874079946589171,35.16116760385709,0.0,0.0,0.0,0.0,59.81316574969977,50.64552403519373,4.0,1.0,0.0,4,10,1,1,2,0,4,0,2,4,1.0859798594495071,11.625,12.0,17.11111111111111,24.0,27.58997846331318,35.64889972803374,25.267923463456377,46.07479422576824,4.736263736263736,9.0,4.647239263803681,10.0
11353,T08591O,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A),0.0,7.781311356312448,1.5732880014246424,13.862836169342168,56.17958870347446,0.0,15.088497823053936,2.4113747885837205,5.582212629018837,59.765673475036365,0.0,7.289746990327995,0.0,0.0,0.0,44.19699639587596,6.0,0.0,0.3593832899678021,1,2,1,1,0,0,3,0,0,3,1.9005906187858896,7.0,12.0,8.294117647058824,12.0,11.717345332636254,14.223427690778465,14.319896640502384,28.311997240461665,2.5137614678899083,11.0,2.703225806451613,11.0
11354,T03131W,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.0,0.0,0.0,71.23870226830515,0.0,3.082757571084404,0.0,3.3558155070462883,69.98250290954455,0.0,10.940203044850485,0.0,0.0,0.0,129.35294449196016,3.0,0.0,2.788211253500526,1,1,1,1,12,0,17,0,12,17,2.218734906388736,22.42105263157895,36.0,19.2375,36.0,28.428604384303025,37.96763329756888,26.541779278796906,40.12946317903288,4.543554006968641,12.0,4.244288224956064,12.0
11355,NS0012L,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,3.905186903875979,31.54533460854489,0.0,0.1727982925406159,0.0,6.185461105574784,36.17168487958225,2.232806200767389,3.222772007151305,0.0,4.502801685967915,0.0,0.0,0.0,1495.3684235966246,1.0,1.0,0.0,1,1,1,2,0,0,0,0,0,0,0.0474798767493687,27.0,27.0,10.56,57.0,29.272612551425368,29.272612551425368,13.440371947032691,60.176305714220106,3.6666666666666665,9.0,3.171717171717172,16.0
11355,NS0012L,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,3.905186903875979,31.54533460854489,0.0,0.1727982925406159,0.0,6.185461105574784,36.17168487958225,2.232806200767389,3.222772007151305,0.0,4.502801685967915,0.0,0.0,0.0,1495.3684235966246,1.0,1.0,0.0,1,1,1,2,0,0,0,0,0,0,0.0474798767493687,27.0,27.0,10.56,57.0,29.272612551425368,29.272612551425368,13.440371947032691,60.176305714220106,3.6666666666666665,9.0,3.171717171717172,16.0
11355,NS0012L,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,3.905186903875979,31.54533460854489,0.0,0.1727982925406159,0.0,6.185461105574784,36.17168487958225,2.232806200767389,3.222772007151305,0.0,4.502801685967915,0.0,0.0,0.0,1495.3684235966246,1.0,0.0,0.0,1,1,1,2,0,0,0,0,0,0,0.0474798767493687,27.0,27.0,10.56,57.0,29.272612551425368,29.272612551425368,13.440371947032691,60.176305714220106,3.6666666666666665,9.0,3.171717171717172,16.0
11355,NS0012L,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,3.905186903875979,31.54533460854489,0.0,0.1727982925406159,0.0,6.185461105574784,36.17168487958225,2.232806200767389,3.222772007151305,0.0,4.502801685967915,0.0,0.0,0.0,1495.3684235966246,1.0,1.0,0.0,1,1,1,2,0,0,0,0,0,0,0.0474798767493687,27.0,27.0,10.56,57.0,29.272612551425368,29.272612551425368,13.440371947032691,60.176305714220106,3.6666666666666665,9.0,3.171717171717172,16.0
11355,NS0012L,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,3.905186903875979,31.54533460854489,0.0,0.1727982925406159,0.0,6.185461105574784,36.17168487958225,2.232806200767389,3.222772007151305,0.0,4.502801685967915,0.0,0.0,0.0,1495.3684235966246,1.0,0.0,0.0,1,1,1,2,0,0,0,0,0,0,0.0474798767493687,27.0,27.0,10.56,57.0,29.272612551425368,29.272612551425368,13.440371947032691,60.176305714220106,3.6666666666666665,9.0,3.171717171717172,16.0
11356,T08255B,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,5.440763455020245,0.0,6.476698865870703,49.78197367670836,0.0,15.642147689156602,0.0,6.618682635584129,49.28000913900491,0.0,1.1204263971586292,0.0,0.0,0.0,68.57629630365278,5.0,1.0,0.0,2,6,1,1,11,0,16,0,11,16,3.2372664107956632,14.727272727272728,30.0,17.142857142857142,33.0,24.88714404454166,37.74152923290193,26.85995734536224,37.74152923290193,4.730769230769231,11.0,4.288515406162465,11.0
11356,T08255B,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,5.440763455020245,0.0,6.476698865870703,49.78197367670836,0.0,15.642147689156602,0.0,6.618682635584129,49.28000913900491,0.0,1.1204263971586292,0.0,0.0,0.0,68.57629630365278,5.0,1.0,0.0,2,6,1,1,11,0,16,0,11,16,3.2372664107956632,14.727272727272728,30.0,17.142857142857142,33.0,24.88714404454166,37.74152923290193,26.85995734536224,37.74152923290193,4.730769230769231,11.0,4.288515406162465,11.0
11356,T08255B,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,5.440763455020245,0.0,6.476698865870703,49.78197367670836,0.0,15.642147689156602,0.0,6.618682635584129,49.28000913900491,0.0,1.1204263971586292,0.0,0.0,0.0,68.57629630365278,5.0,1.0,0.0,2,6,1,1,11,0,16,0,11,16,3.2372664107956632,14.727272727272728,30.0,17.142857142857142,33.0,24.88714404454166,37.74152923290193,26.85995734536224,37.74152923290193,4.730769230769231,11.0,4.288515406162465,11.0
11357,T21030U,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,13.17581963719588,30.184824208302945,15.044047128221402,0.0,0.0,30.01253957564931,33.95954100322034,6.907243256752249,0.0,0.0,50.02700197898435,0.0,0.0,43.30403888270836,110.33132251728964,3.0,1.0,2.3586720659590807,3,1,12,1,0,0,13,0,0,13,0.1993996464551878,13.5,18.0,10.875,18.0,18.853289697847494,22.95456332841919,15.2056510904176,22.95456332841919,4.612903225806452,7.0,3.7222222222222223,7.0
11358,T01389M,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,0.0,0.0,6.158791588417251,60.87957400733707,0.0,1.0615505335510949,0.0,1.8799512958676137,65.08185705935571,0.0,0.0,0.0,0.0,95.12650802830058,44.48814787797532,6.0,1.0,0.0,2,4,1,1,0,0,0,0,0,0,1.5284955295657772,12.0,12.0,12.248175182481752,33.0,23.835062557873503,33.924557545979816,24.09866546987787,41.18292137746061,3.958115183246073,10.0,3.7615384615384615,11.0
11359,T06423R,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),0.0,0.0,39.72587901815651,0.0,24.071341020272417,0.0,2.10119318504276,43.444299848585466,1.0953767073041587,26.297224620956538,0.0,0.0,0.0,0.0,0.0,50.87664418169053,5.0,0.0,2.382435233742067,1,1,1,1,1,0,4,0,1,4,0.4913846107994086,27.0,27.0,19.928571428571427,27.0,30.959535519229565,32.32962323218277,23.60489034995857,32.75293731689453,3.9375,9.0,3.488888888888889,9.0
11360,T08830K,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,2.9684172110688567,0.0,4.861118992860568,45.22189864511688,0.0,6.7304802237412265,0.0,13.50147126246561,36.798135193127166,0.0,0.1861958147453422,0.0,0.0,73.01782464805127,169.21728352177857,3.0,1.0,0.0,7,9,4,1,0,0,4,0,0,4,0.0827340685354611,18.294117647058822,36.0,19.3,36.0,27.435058487677463,36.52701425061973,27.995275212059497,36.52701425061973,4.694267515923567,12.0,4.592465753424658,12.0
11361,T01991Y,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.0,0.0,0.0,0.0,52.80562718447961,0.0,0.0,0.0,0.0513594200289243,60.0144215451097,0.0,1.6955516852368644,0.0,0.0,0.0,132.77047784409748,3.0,1.0,0.0,9,11,54,1,25,0,39,0,25,39,1.077046892046984,18.585365853658537,33.0,18.78640776699029,33.0,29.26295346984177,38.85923912411644,30.39249666502721,46.2337512826561,3.9726027397260273,11.0,4.385714285714286,11.0
11362,T06877R,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),0.0,0.0,0.0,30.28713244148133,44.61915338499034,0.0,2.033197995250408,0.0,20.091474227931748,53.52460956740416,0.0,0.0,0.0,0.0,0.0,74.44738665707109,5.0,1.0,0.0,1,1,1,1,21,0,33,0,21,33,5.010249129923016,14.0,18.0,14.52,27.0,21.36752132795452,30.581926220170693,21.16681663384359,30.783590181874928,4.324675324675325,10.0,3.794117647058824,10.0
11363,T08424A,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,13.979764806770758,4.951866790538636,2.67236987753122,48.76825671944464,0.0,9.108761224028092,1.615502513686196,16.346464156854168,50.34126356324135,0.0,1.326415773616577,0.0,0.0,0.0132663521626592,68.73131799337958,5.0,1.0,0.0,1,4,1,2,18,0,31,0,18,31,11.0866530266683,9.545454545454543,12.0,8.631578947368421,18.0,17.213602096011865,32.921935899197194,13.832759559052407,32.921935899197194,2.5052631578947366,8.0,2.1486486486486487,8.0
11364,T00035L,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,0.0,0.0,0.0,52.21661698320506,0.0,0.0,7.178905378102652,3.379009483635765,38.12423846885932,0.0,0.0,0.0,0.0,0.0,15.367649017563927,5.0,1.0,0.0,1,8,2,1,2,0,2,0,2,2,0.1952135485193879,18.4375,20.0,18.82758620689655,21.0,21.58929148757673,25.80929924046389,23.07914034973856,31.04969672634177,4.147887323943662,8.0,4.235649546827794,9.0
11364,T00035L,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,0.0,0.0,0.0,52.21661698320506,0.0,0.0,7.178905378102652,3.379009483635765,38.12423846885932,0.0,0.0,0.0,0.0,0.0,15.367649017563927,5.0,1.0,0.0,1,8,2,1,2,0,2,0,2,2,0.1952135485193879,18.4375,20.0,18.82758620689655,21.0,21.58929148757673,25.80929924046389,23.07914034973856,31.04969672634177,4.147887323943662,8.0,4.235649546827794,9.0
11365,T19615O,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),0.0,0.38803757926411,0.0,0.0,83.59167702886957,0.0,13.256467765073335,0.0,12.022727000231622,56.99152175817459,0.0,8.431852041282879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0.5837665458509185,18.65217391304348,45.0,16.5,45.0,17.702280797575217,44.11020573881484,16.180706400075703,44.11020573881484,7.5,15.0,4.0625,15.0
11366,T04835Z,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,8.027194060739884,0.0,15.764283240138656,47.24718931859556,0.0,2.625004189887329,0.0,12.654068801474605,52.48012920128362,0.0,0.0,0.0,0.0,0.0,69.8194126959357,5.0,1.0,0.0,1,6,1,1,5,0,5,0,5,5,3.0220720849458784,12.0,12.0,12.0,12.0,16.65810093001159,24.272955455919245,17.063338939248457,25.34660124917201,2.634408602150537,6.0,3.007575757575758,7.0
11367,T13901T,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),0.0,94.68015325743984,0.0,0.0,0.0,0.0,94.85852802404234,0.0,0.0,0.0,0.0,92.95694917074748,0.0,0.0,0.0,528.9474471059776,3.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,9.384677990229877,6.0,6.0,9.0,12.0,16.32146249166351,16.32146249166351,12.991610287938808,22.777859391837296,2.0,2.0,1.8461538461538465,4.0
11368,T03599C,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),0.0,4.953991348158024,2.662009975403977,4.671140313283559,72.51955425586412,0.0,19.794043914629253,1.0744990944484147,18.306771474607626,42.93575649751951,0.0,100.80446659274,0.0,0.0,0.0,66.87951931247936,5.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,23.34047967273416,11.578947368421051,12.0,12.469565217391304,30.0,11.148015195374052,25.7014705433565,12.356986572383478,32.79729757869945,1.5221238938053097,8.0,1.9959183673469387,10.0
11369,T06113G,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,28.5316193460167,3.798296077664829,13.918588495083531,29.630625759257263,0.0,18.6476253852884,1.7330847647284642,29.05954139137541,27.861845899521597,0.0,0.0,0.0,0.0,1.5875654503254906,25.35733132254881,5.0,1.0,0.0,4,1,1,1,0,0,3,0,0,3,1.0253453944920174,7.736842105263157,18.0,9.226415094339623,30.0,11.39812281599881,21.56000213623047,13.840202118811536,34.863887241908486,1.8876404494382024,5.0,2.4444444444444446,10.0
11370,T02993E,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,15.818256879031503,0.0,10.910686911837724,53.47491351876749,0.0,11.677196633668226,0.5530067204878522,13.9132964391338,54.00603858417229,0.0,15.90251839227076,0.0,0.0,0.0,64.02260315280282,5.0,1.0,0.0,1,2,45,1,7,0,10,0,7,10,2.7802691533756887,12.0,12.0,12.0,12.0,22.766964162718416,51.645139808478994,23.623334142211345,51.645139808478994,4.175,11.0,5.397058823529412,16.0
11370,T02993E,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,15.818256879031503,0.0,10.910686911837724,53.47491351876749,0.0,11.677196633668226,0.5530067204878522,13.9132964391338,54.00603858417229,0.0,15.90251839227076,0.0,0.0,0.0,64.02260315280282,5.0,1.0,0.0,1,2,45,1,7,0,10,0,7,10,2.7802691533756887,12.0,12.0,12.0,12.0,22.766964162718416,51.645139808478994,23.623334142211345,51.645139808478994,4.175,11.0,5.397058823529412,16.0
11371,T20266I,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,3.3853204753631654,0.0,6.141733941739608,48.10296239081634,0.0,3.882667186530882,0.0516887878853265,6.9145296036793145,49.80343862414151,0.0,0.0,0.0,0.0,73.90756784557047,159.8103043362458,4.0,0.0,0.0,7,7,51,1,32,0,46,0,32,46,0.8822959528601024,15.173913043478262,30.0,12.76551724137931,33.0,22.33102433886582,32.44261112536414,19.048445703798343,38.88301760165845,4.103092783505154,10.0,3.887272727272727,12.0
