street_id,road_category,signal_count_50m,poi_count_50m,tree_count_50m,transport_count_50m,signal_count_100m,poi_count_100m,tree_count_100m,transport_count_100m,noise_day,noise_evening,noise_night
6233,living_street,1,9,1,1,1,28,5,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6234,secondary,5,5,1,1,14,13,1,1,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
6235,residential,8,1,54,2,10,1,142,2,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6236,residential,5,2,1,1,9,3,1,1,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6237,living_street,1,1,1,1,1,1,1,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6238,tertiary,2,1,1,1,3,4,1,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6239,residential,4,6,1,1,6,13,14,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6240,tertiary,3,15,36,1,5,25,109,1,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
6241,trunk,3,2,1,2,4,6,19,2,70 - 75 dB(A),70 - 75 dB(A),60 - 65 dB(A)
6242,residential,2,3,1,5,7,9,1,7,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6243,secondary,4,17,1,1,4,26,1,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6244,pedestrian,1,1,1,1,4,2,1,4,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A)
6245,residential,1,1,1,1,1,1,1,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6246,secondary,6,2,66,1,13,3,151,4,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6247,primary,7,6,5,1,12,12,5,3,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
6248,primary,3,2,1,2,6,5,1,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6249,living_street,6,7,5,1,11,15,10,4,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6250,residential,1,4,29,1,7,4,76,3,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6251,living_street,1,1,1,1,1,4,1,1,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A)
6252,residential,3,7,1,15,8,17,1,17,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6253,secondary,11,1,68,1,12,2,130,2,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6254,residential,1,1,1,1,1,2,1,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6255,living_street,1,9,11,1,4,20,44,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6256,residential,1,1,1,2,1,1,1,2,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A)
6257,residential,4,3,1,1,6,11,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6258,living_street,1,2,8,1,1,6,8,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6259,living_street,6,2,1,1,9,15,1,4,70 - 75 dB(A),70 - 75 dB(A),60 - 65 dB(A)
6260,pedestrian,1,7,1,1,1,17,36,1,45 - 50 dB(A),45 - 50 dB(A),< 40 dB(A)
6261,living_street,3,2,1,1,13,3,1,2,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A)
6262,trunk,8,1,92,1,10,2,148,3,75 - 80 dB(A),70 - 75 dB(A),65 - 70 dB(A)
6263,tertiary,1,4,1,2,1,6,1,3,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6264,residential,1,1,1,1,1,2,1,3,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6265,residential,1,1,1,1,3,2,1,3,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
6266,tertiary,2,3,9,1,2,9,22,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6267,residential,1,6,7,3,1,10,7,8,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6268,living_street,4,1,1,1,9,1,1,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6269,residential,2,1,1,2,2,1,1,2,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6270,track,1,1,1,1,1,1,1,1,40 - 45 dB(A),< 40 dB(A),< 40 dB(A)
6271,residential,1,1,1,1,1,1,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6272,pedestrian,1,7,1,1,1,17,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6273,secondary,4,1,1,1,12,12,18,1,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6274,residential,7,1,24,5,9,9,51,7,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6275,residential,1,1,1,1,1,2,1,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6276,pedestrian,1,1,2,1,1,4,13,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6277,secondary,4,6,50,1,6,15,104,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6278,residential,1,1,1,4,1,1,1,4,< 40 dB(A),< 40 dB(A),< 40 dB(A)
6279,pedestrian,1,1,1,1,4,1,1,3,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
6280,residential,2,7,1,1,2,17,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6281,residential,1,4,2,1,1,5,9,1,55 - 60 dB(A),50 - 55 dB(A),40 - 45 dB(A)
6282,residential,1,1,1,1,1,1,1,4,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A)
6283,residential,1,1,1,1,1,2,1,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6284,tertiary,1,1,3,1,1,3,7,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6285,pedestrian,1,1,1,1,1,1,1,6,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6286,tertiary,5,3,20,2,5,5,43,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6287,tertiary,1,1,1,1,1,1,1,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6288,residential,1,12,6,1,3,36,6,1,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A)
6289,tertiary,1,5,2,1,1,26,2,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6290,residential,1,9,1,1,1,15,4,1,< 40 dB(A),< 40 dB(A),< 40 dB(A)
6291,pedestrian,1,11,1,1,1,39,1,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6292,residential,3,2,1,4,4,2,5,4,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6293,pedestrian,1,14,2,1,1,31,31,1,45 - 50 dB(A),45 - 50 dB(A),< 40 dB(A)
6294,living_street,4,4,1,2,9,7,26,4,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6295,primary,1,5,1,1,7,14,1,3,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6296,residential,1,1,1,1,2,2,1,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6297,primary,2,3,1,1,3,7,7,1,70 - 75 dB(A),70 - 75 dB(A),60 - 65 dB(A)
6298,tertiary,1,4,26,1,7,10,190,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6299,living_street,1,7,1,1,2,26,4,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6300,tertiary,7,2,1,1,12,15,1,4,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6301,trunk,9,1,83,2,18,4,96,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6302,residential,1,13,1,1,7,28,1,3,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6303,secondary,12,5,1,1,12,10,1,3,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6304,living_street,1,1,1,1,1,1,1,1,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A)
6305,living_street,1,1,1,2,1,1,1,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6306,secondary,2,1,6,1,2,5,33,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6307,pedestrian,1,2,15,1,1,5,62,3,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6308,pedestrian,3,5,1,2,12,25,2,3,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6309,living_street,1,4,3,1,6,21,87,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6310,primary,1,1,67,1,3,6,111,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6311,residential,3,1,1,5,3,1,1,6,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6312,residential,1,1,1,1,1,2,1,3,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6313,residential,1,2,1,1,2,3,1,1,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6314,residential,1,1,1,1,2,1,14,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6315,residential,1,1,1,1,3,2,1,3,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6316,residential,3,1,3,1,15,1,5,3,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6317,residential,1,1,1,1,6,7,1,3,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
6318,residential,1,1,1,1,2,2,1,3,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6319,secondary,5,5,50,14,8,16,83,15,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6320,residential,2,1,1,1,2,1,1,2,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A)
6321,living_street,1,1,1,1,1,3,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6322,living_street,1,1,1,1,1,3,1,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6323,residential,1,2,1,1,4,7,1,2,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6324,residential,2,4,1,1,2,10,3,3,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A)
6325,secondary,2,7,6,2,4,20,20,4,75 - 80 dB(A),70 - 75 dB(A),65 - 70 dB(A)
6326,secondary,4,11,59,1,5,23,123,1,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6327,living_street,7,7,13,1,14,9,45,7,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6328,residential,1,1,1,1,1,1,1,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6329,secondary,25,5,26,9,28,17,47,13,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6330,secondary,2,6,1,1,5,13,1,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6331,residential,1,5,1,1,2,24,1,1,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6332,tertiary,1,6,2,1,1,16,2,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6333,residential,1,3,2,1,1,6,7,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6334,trunk,1,1,1,1,1,1,1,1,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6335,pedestrian,2,1,79,1,5,3,143,3,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6336,pedestrian,1,9,2,1,1,26,25,1,60 - 65 dB(A),55 - 60 dB(A),55 - 60 dB(A)
6337,residential,1,2,5,1,1,5,7,4,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6338,pedestrian,1,3,28,1,3,12,85,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6339,residential,1,3,1,1,2,8,4,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6340,residential,7,1,1,1,9,1,1,2,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
6341,living_street,1,1,1,1,1,1,1,1,45 - 50 dB(A),40 - 45 dB(A),40 - 45 dB(A)
6342,residential,1,1,1,1,4,5,1,7,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6343,secondary,1,2,1,1,1,2,1,1,50 - 55 dB(A),50 - 55 dB(A),50 - 55 dB(A)
6344,residential,5,8,19,1,5,11,46,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6345,residential,1,1,1,1,1,1,5,3,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
6346,residential,1,3,2,1,1,14,35,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6347,residential,6,5,30,1,10,12,97,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6348,pedestrian,3,1,20,2,4,1,102,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6349,residential,4,2,1,1,6,6,1,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6350,residential,1,1,14,1,1,1,41,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6351,living_street,1,6,1,1,1,11,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6352,primary,7,1,1,2,8,2,1,8,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6353,residential,7,1,4,1,10,2,36,3,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6354,pedestrian,1,1,1,1,3,1,1,1,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A)
6355,residential,1,1,1,1,1,1,1,5,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6356,residential,3,1,1,2,3,1,1,2,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6357,pedestrian,6,12,1,2,14,27,1,3,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6358,residential,1,2,1,1,3,5,1,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6359,tertiary,4,5,1,1,9,10,36,2,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
6360,residential,1,1,1,1,1,2,12,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6361,residential,1,1,1,1,2,1,1,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6362,pedestrian,1,2,132,1,1,3,219,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6363,residential,1,1,1,1,1,2,1,2,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6364,residential,1,1,1,1,1,1,1,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6365,tertiary,5,2,1,3,16,3,1,8,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
6366,residential,4,11,5,2,10,21,20,2,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A)
6367,tertiary,5,1,1,1,6,2,3,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6368,residential,7,3,55,1,10,6,170,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6369,residential,4,12,1,1,4,25,24,1,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6370,residential,2,1,1,1,5,4,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6371,living_street,1,9,7,1,1,18,14,1,45 - 50 dB(A),45 - 50 dB(A),< 40 dB(A)
6372,living_street,1,1,1,1,1,5,2,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6373,pedestrian,3,4,1,1,4,17,1,1,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6374,residential,1,2,5,1,1,3,15,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6375,residential,2,6,1,1,3,15,3,1,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6376,living_street,2,5,1,2,2,15,1,7,60 - 65 dB(A),55 - 60 dB(A),55 - 60 dB(A)
6377,residential,6,1,1,3,6,1,1,3,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6378,residential,3,5,1,1,10,16,1,1,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6379,trunk,2,2,1,1,2,2,1,1,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
6380,secondary,2,2,1,1,9,12,1,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6381,residential,1,1,1,1,1,1,1,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6382,primary,1,4,21,1,11,15,68,1,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6383,residential,3,2,6,1,5,5,8,4,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6384,residential,1,1,5,1,1,3,10,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6385,secondary,5,1,6,1,9,4,9,3,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
6386,living_street,1,13,1,1,2,36,1,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6387,tertiary,3,3,50,1,6,6,86,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6388,pedestrian,1,11,1,1,1,36,3,1,55 - 60 dB(A),50 - 55 dB(A),< 40 dB(A)
6389,pedestrian,1,4,1,1,1,22,1,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6390,residential,1,1,1,1,1,1,1,2,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6391,pedestrian,1,11,1,1,3,38,2,2,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A)
6392,tertiary,4,7,1,1,7,15,8,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6393,secondary,14,5,1,7,16,13,1,8,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6394,living_street,1,2,1,1,8,12,3,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6395,residential,1,1,1,1,4,6,1,2,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6396,living_street,3,1,3,1,10,1,25,3,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6397,living_street,1,1,2,1,5,10,15,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6398,living_street,1,6,1,1,5,20,1,3,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6399,pedestrian,1,8,1,1,4,36,1,1,45 - 50 dB(A),45 - 50 dB(A),55 - 60 dB(A)
6400,residential,1,1,1,1,1,2,1,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6401,residential,1,1,1,1,1,1,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6402,residential,1,1,1,1,1,1,1,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6403,residential,1,1,17,1,1,1,72,1,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
6404,primary,6,1,13,5,14,13,54,14,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6405,residential,1,11,1,1,2,25,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6406,living_street,1,1,1,1,1,2,1,3,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6407,pedestrian,1,1,1,2,5,2,1,5,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A)
6408,residential,1,6,2,1,1,20,11,1,55 - 60 dB(A),55 - 60 dB(A),60 - 65 dB(A)
6409,residential,4,2,4,1,7,2,7,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6410,pedestrian,1,11,1,1,3,33,1,3,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A)
6411,living_street,1,1,1,1,1,8,1,1,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A)
6412,primary,4,4,1,4,8,7,1,8,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6413,pedestrian,1,1,1,1,1,14,2,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6414,residential,1,5,12,1,1,11,18,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6415,residential,8,7,20,1,13,21,39,4,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6416,residential,1,1,6,2,1,1,7,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6417,residential,2,1,6,1,2,2,67,1,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
6418,tertiary,5,4,1,2,10,27,1,3,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6419,residential,1,15,2,1,13,30,14,1,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
6420,pedestrian,1,11,2,1,4,44,2,2,50 - 55 dB(A),50 - 55 dB(A),55 - 60 dB(A)
6421,secondary,13,6,1,1,15,15,58,3,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
6422,residential,1,9,1,1,1,23,3,1,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A)
6423,residential,1,1,1,1,4,9,1,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6424,secondary,5,13,14,1,6,24,52,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6425,tertiary,2,4,1,1,12,9,1,2,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6426,residential,1,1,1,1,1,2,8,2,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6427,living_street,1,5,1,1,1,11,6,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6428,residential,5,8,63,1,8,20,186,2,60 - 65 dB(A),55 - 60 dB(A),55 - 60 dB(A)
6429,motorway,1,1,1,1,1,1,1,1,< 40 dB(A),< 40 dB(A),50 - 55 dB(A)
6430,living_street,1,4,4,1,6,8,12,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6431,living_street,1,1,1,1,1,1,1,1,40 - 45 dB(A),< 40 dB(A),< 40 dB(A)
6432,pedestrian,2,3,1,1,4,13,1,1,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6433,residential,1,1,1,1,2,3,1,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6434,residential,3,2,40,2,9,15,80,7,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6435,residential,1,1,1,1,1,2,1,2,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6436,residential,1,1,1,1,1,1,26,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6437,residential,1,5,1,1,5,17,8,4,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6438,secondary,2,1,2,1,4,6,25,3,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6439,residential,1,1,1,1,1,1,1,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6440,secondary,4,5,15,1,7,6,22,4,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6441,residential,1,1,8,2,9,4,73,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6442,living_street,1,1,1,1,2,1,2,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6443,residential,5,6,53,1,6,20,133,3,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6444,pedestrian,1,12,2,1,1,48,2,1,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A)
6445,residential,1,12,5,1,2,39,10,5,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6446,residential,2,9,1,1,2,49,1,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6447,secondary,6,1,39,1,9,1,86,3,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6448,tertiary,12,8,18,1,15,18,52,3,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6449,tertiary,8,1,57,1,13,5,176,3,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6450,pedestrian,1,16,35,1,2,62,43,1,55 - 60 dB(A),55 - 60 dB(A),65 - 70 dB(A)
6451,residential,5,8,30,1,8,12,80,1,65 - 70 dB(A),60 - 65 dB(A),60 - 65 dB(A)
6452,living_street,1,8,1,1,2,21,1,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6453,pedestrian,1,9,1,1,1,30,6,1,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A)
6454,living_street,1,5,1,1,1,12,19,2,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6455,secondary,4,2,1,1,6,4,25,2,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6456,tertiary,8,5,38,1,9,9,107,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6457,residential,1,1,1,1,4,1,1,3,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6458,secondary,2,1,13,1,2,2,25,2,60 - 65 dB(A),55 - 60 dB(A),55 - 60 dB(A)
6459,residential,1,1,1,1,3,1,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6460,residential,6,13,1,1,10,24,50,6,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6461,residential,1,4,1,1,5,10,41,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6462,tertiary,1,1,1,1,9,3,1,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6463,living_street,1,1,1,1,1,3,1,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6464,residential,5,17,27,1,5,35,46,1,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6465,pedestrian,4,5,33,1,5,14,51,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6466,residential,1,1,8,1,2,1,9,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6467,residential,1,1,1,1,8,6,1,5,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6468,primary,5,1,1,1,7,4,1,5,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
6469,living_street,1,1,1,1,1,8,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6470,residential,1,1,1,1,1,1,1,3,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
6471,tertiary,8,1,38,1,15,1,224,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
6472,tertiary,13,4,21,1,16,8,65,3,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6473,residential,2,1,13,1,7,3,59,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
6474,tertiary,3,3,21,1,4,9,71,2,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6475,tertiary,4,1,58,1,10,4,171,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
6476,residential,1,1,63,1,1,1,135,1,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
6477,residential,1,1,1,2,1,2,1,2,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A)
