road_id,signals_50,transport_100,pois_noisy_100,pois_sensitive_100
30960813_12643851486_0,4,2,4,2
30960813_1357271811_0,4,2,4,2
30960818_412371001_0,2,4,1,1
30960818_7252331255_0,4,6,2,1
30960819_30960818_0,1,2,1,1
30960819_30960810_0,1,3,1,1
30960820_30960819_0,1,2,4,1
30960820_30960821_0,3,4,5,1
30960821_412549130_0,5,3,5,1
30960828_82747276_0,1,2,9,3
30960828_30617385_0,1,2,10,4
30960832_567448761_0,1,2,7,1
30960832_30554968_0,1,2,8,1
30960850_30960851_0,1,2,5,3
30960850_30295100_0,1,2,7,4
30960851_30960828_0,1,2,8,3
30960851_30617384_0,1,2,12,4
30960866_30295094_0,1,6,13,1
30960866_30960867_0,1,2,9,1
30960867_30960868_0,1,2,5,1
30960867_60969513_0,1,2,5,1
30960868_30556736_0,1,2,1,2
31285267_667387223_0,2,4,6,1
31285281_692247930_0,1,2,1,1
31285282_31285281_0,1,2,1,1
31285282_1378060258_0,1,2,1,1
31285283_31285282_0,1,6,1,1
31285283_1116623921_0,4,8,1,1
31285424_2087205021_0,1,2,1,1
31285424_324231840_0,2,2,1,1
31285427_2087205017_0,2,2,1,1
31285427_432510237_0,2,5,8,1
31285428_1233754587_0,1,3,11,1
31285428_31285427_0,2,2,2,1
31285430_535228378_0,1,3,1,1
31285430_2087205014_0,2,3,1,1
31285431_977657490_0,1,4,1,1
31285431_31285430_0,2,3,1,1
31285432_977657486_0,1,4,1,1
31285432_31285431_0,2,3,1,1
31285432_977657485_0,1,2,1,1
31285435_1889882331_0,1,2,1,1
31285435_31285283_0,2,6,1,1
31285555_31285558_0,3,2,1,1
31285555_432467115_0,12,4,4,1
31285555_30294674_0,8,3,1,1
31285558_30294854_0,1,2,1,1
31285672_30553750_0,2,4,17,1
31285672_30617420_0,2,2,11,1
31285673_126604074_0,1,4,16,1
31285673_30295136_0,1,2,11,2
31285673_31285672_0,2,2,10,1
31285674_31285673_0,1,3,11,1
31285675_31285674_0,2,3,8,1
31285675_126502156_0,2,5,20,3
31286185_7538034841_0,1,3,1,1
31286185_30689056_0,1,3,2,1
31286185_6364664850_0,1,3,1,1
31286309_387127706_0,7,9,3,1
31286309_125935921_0,8,8,3,4
31286310_387127705_0,3,8,4,1
31286310_31286309_0,6,8,4,1
31286311_30295343_0,1,3,1,1
31286311_30295336_0,1,3,2,1
31286313_387130493_0,3,6,4,1
31286313_31286311_0,1,3,4,1
31286314_31286315_0,1,5,2,3
31286314_387127696_0,3,7,4,2
31286315_387127698_0,3,6,10,3
31286315_31286316_0,1,3,5,4
31286316_31286315_0,1,3,5,4
31286333_2331122650_0,1,6,7,4
31286334_31286333_0,1,4,5,6
31286335_1046599580_0,1,3,7,1
31286335_31286334_0,1,3,7,5
31286344_30295407_0,2,3,11,1
31286344_1046599575_0,3,4,9,1
31286344_3860517847_0,3,3,10,1
33098957_30242864_0,10,21,19,2
33098957_1311770048_0,6,20,13,1
33098957_442540252_0,5,16,10,1
33098963_30254224_0,4,5,24,1
33098963_7515360148_0,8,4,20,1
33098964_126797324_0,4,5,18,1
33098964_30243120_0,6,3,9,2
33098965_1303457162_0,3,4,19,1
35120242_1820633297_0,4,2,5,1
35120242_1867637223_0,4,3,4,1
35120251_960996562_0,1,2,5,1
35120251_35120255_0,2,4,7,1
35120255_687897083_0,2,3,4,1
35120255_35120259_0,2,4,5,1
35120255_961905066_0,2,3,4,1
35120259_35120262_0,1,3,2,1
35120262_2077949595_0,12,2,1,1
36756096_416088703_0,1,10,1,1
36756165_190943216_0,1,4,1,1
36756165_190955805_0,1,2,1,1
50099103_5402582937_0,5,10,7,1
50099103_30295293_0,5,6,4,1
50099103_30295310_0,6,6,7,1
50101968_30296295_0,1,2,3,1
50101968_1437748518_0,1,2,2,1
59749808_30314630_0,5,4,2,2
59749808_30314637_0,4,6,3,4
59749809_30251175_0,3,5,16,1
59749810_59749809_0,2,5,18,1
59749810_303636030_0,3,4,23,1
59850112_1528760851_0,3,7,11,1
59850112_30294501_0,7,7,12,2
59850112_30294487_0,6,8,14,1
59850116_1378087232_0,2,2,17,1
59850116_7223680627_0,4,3,15,1
59850118_30237532_0,2,2,6,1
59850118_30558512_0,3,2,2,1
59850119_998592654_0,6,4,6,1
59850119_59850118_0,4,3,7,1
59850120_724126667_0,1,3,7,1
59850120_30558475_0,2,2,8,1
60200335_966339770_0,1,2,2,1
60200335_257940879_0,1,2,1,1
60591106_60591112_0,1,3,14,1
60591112_30264549_0,1,4,20,1
60591112_30558573_0,4,6,17,1
60591112_30314636_0,2,4,13,1
60591464_30314642_0,1,2,4,1
60591464_30314632_0,1,2,5,1
60591465_60591980_0,1,2,4,1
60591483_60591485_0,1,3,5,2
60591485_30314631_0,1,2,7,1
60591485_60591483_0,1,3,5,2
60591980_700947151_0,2,2,1,1
60591980_416523700_0,4,2,5,1
60962859_30295098_0,1,2,3,1
60962859_30554846_0,1,2,2,1
60962871_8177465454_0,1,2,16,2
60962871_30554849_0,1,2,30,2
60969458_1368519137_0,1,4,16,1
60969458_60969471_0,1,4,17,1
60969458_60969474_0,3,6,21,2
60969459_60969458_0,3,5,20,1
60969460_60969459_0,2,3,20,2
60969460_60969468_0,1,3,18,2
60969461_30554948_0,1,2,15,1
60969461_60969460_0,1,2,16,2
60969463_415941159_0,2,5,11,1
60969463_30554804_0,2,5,18,1
60969463_60969464_0,2,5,16,2
60969464_1050231255_0,1,3,12,2
60969467_60969464_0,1,5,18,2
60969468_60969467_0,1,6,13,2
60969471_30554781_0,1,4,10,2
60969471_60969475_0,1,3,10,1
60969471_60969459_0,2,4,23,1
60969474_30313367_0,2,7,12,2
60969475_60969474_0,2,8,13,2
60969476_60969475_0,2,3,4,1
60969476_30554781_0,2,6,10,1
60969497_30313363_0,2,4,4,1
60969497_431101858_0,5,4,7,1
60969497_1457780043_0,5,4,4,1
60969501_30558391_0,5,4,7,2
60969501_535233407_0,5,4,7,2
60969502_30313368_0,1,4,12,3
60969502_60969514_0,2,2,7,2
60969503_81321297_0,1,4,15,2
60969503_60969502_0,1,4,12,1
60969509_60969513_0,1,2,6,1
60969509_60969502_0,1,2,6,1
60969513_60969514_0,1,2,4,1
60969513_30960867_0,1,2,5,1
60969514_30960866_0,1,2,10,1
64934032_30617381_0,1,2,24,2
64934032_30556740_0,1,2,23,1
71643529_1400448338_0,11,5,32,1
71643529_559765972_0,4,4,18,1
71643550_112382699_0,2,7,20,1
71709881_253795578_0,6,3,8,1
71709881_30242976_0,9,7,8,1
71709908_190972365_0,5,3,7,1
71709908_3592013495_0,5,3,7,1
71709940_575781196_0,4,8,1,1
71709940_3808237581_0,8,7,6,1
71710025_1193548784_0,8,18,1,1
71710025_1379023475_0,11,22,6,1
71710160_4645000181_0,1,2,1,1
71710260_30254228_0,12,10,18,1
71710260_30252452_0,1,4,28,1
71710267_30252176_0,1,7,15,1
71710267_1400747727_0,1,13,17,1
81321296_30254467_0,1,2,11,2
81321297_81321296_0,1,3,16,3
81321297_60969509_0,1,3,14,2
82026109_82762458_0,1,3,25,1
82026109_60969463_0,2,4,12,1
82040267_82040343_0,1,4,4,1
82040267_415955417_0,3,3,2,1
82040343_30254514_0,1,2,5,1
82040343_126679138_0,1,2,5,1
82043811_30295102_0,1,2,6,2
82632464_30647925_0,2,2,4,2
82747276_30295102_0,1,2,8,4
82747276_30254509_0,1,2,9,3
82748657_1375697892_0,1,3,6,1
82748657_30617389_0,1,3,9,1
82760174_60969468_0,1,4,16,2
82760174_82767734_0,1,2,17,2
82762458_30554658_0,1,3,29,1
82762458_30333441_0,1,3,26,1
82767734_30333367_0,1,2,19,3
82767734_60969460_0,1,2,16,2
89148866_192039415_0,12,8,38,1
91783971_412398660_0,6,4,7,1
91783971_412398657_0,5,3,8,1
94668946_3141525071_0,7,2,8,1
94668946_30254348_0,10,3,13,3
100409764_2264150798_0,1,6,5,1
100409764_21638922_0,14,10,5,1
100409764_856906186_0,1,6,6,1
100409765_100409764_0,1,8,9,2
100409765_191823363_0,1,3,5,2
104459413_2264150798_0,1,10,12,1
112382699_26057116_0,4,19,35,1
112398908_112409079_0,1,5,28,1
112398908_30227193_0,1,3,36,1
112399403_112426103_0,5,9,30,1
112399403_30237705_0,4,5,26,1
112409079_30227192_0,1,6,31,1
112409079_112409083_0,1,4,24,1
112409083_112399403_0,1,3,18,1
112426103_1282870796_0,7,10,19,1
112426103_112399403_0,5,9,30,1
112426103_2495575748_0,4,12,18,1
125930808_3129196076_0,2,3,9,2
125930808_30555404_0,4,3,11,1
125930808_30295304_0,2,2,8,1
125932462_6120152819_0,5,6,10,1
125932462_1046599615_0,2,3,12,1
125932462_11927931591_0,1,3,8,1
125932467_3302278211_0,2,4,8,1
125932467_3762047842_0,7,5,6,1
125932467_30555404_0,3,3,8,1
125935921_8195951201_0,4,5,1,4
125935921_31286309_0,8,8,3,4
125935921_387127757_0,10,8,2,4
125935921_1043855098_0,6,6,4,4
125935921_30689140_0,6,8,4,4
126502156_30553739_0,1,3,17,2
126502156_7438745243_0,1,3,21,2
126544770_30295139_0,1,8,11,1
126544770_6960234560_0,1,10,17,1
126545684_30295217_0,3,2,4,1
126547387_126657992_0,5,2,9,3
126547387_30243156_0,6,2,10,4
126604074_30553752_0,1,3,10,2
126654237_690829809_0,2,6,9,2
126654237_1303457357_0,3,2,9,1
126655918_30295216_0,1,2,7,1
126655918_30295163_0,1,2,8,1
126656742_126547387_0,4,2,7,3
126656743_690829809_0,1,6,5,3
126656743_126656742_0,4,2,7,3
126656745_11256490152_0,1,2,13,1
126656745_30295139_0,1,4,8,1
126656745_30295245_0,1,2,8,1
126657992_126657993_0,1,2,7,2
126657992_3824437288_0,3,2,7,1
126657993_126656743_0,1,2,5,3
126657993_126657995_0,1,2,5,2
126657995_30295215_0,1,2,5,1
126657995_1363702666_0,1,2,7,1
126658000_11256490151_0,1,3,9,1
126658000_11256490152_0,1,3,8,1
126658000_11256490149_0,1,3,9,1
126679132_126785874_0,1,3,14,1
126679132_30553752_0,1,3,10,2
126679132_126679133_0,1,3,12,1
126679133_30254517_0,1,3,10,1
126679133_126679135_0,1,3,10,1
126679135_126679137_0,1,3,9,1
126679135_30553749_0,1,2,6,1
126679137_126679138_0,1,3,7,1
126679137_30254514_0,1,3,6,1
126679138_415956317_0,2,5,7,1
126679138_30553747_0,1,4,5,1
126683890_30617390_0,1,2,7,1
126683890_30295135_0,1,2,11,1
126683892_30295133_0,1,2,2,1
126683892_30295108_0,1,2,1,1
126683897_402883109_0,3,3,2,1
126690089_126785874_0,1,2,15,2
126690092_126690089_0,1,2,10,2
126690092_30554971_0,1,2,15,1
126697585_30556631_0,1,2,27,2
126699971_30555746_0,1,2,21,1
126699973_126699971_0,1,2,22,1
126699973_30333333_0,1,3,27,3
126699974_1445340186_0,1,3,16,1
126699974_415935180_0,1,3,15,1
126734703_31285674_0,1,5,17,3
126734703_30553753_0,1,4,14,3
126753810_1122814756_0,6,3,8,1
126753810_1601776198_0,10,3,9,2
126763470_30242948_0,10,3,7,1
126763470_412446078_0,9,4,6,1
126763485_2509167399_0,5,3,5,1
126763485_30960669_0,5,3,5,1
126763506_1002710274_0,3,4,1,1
126763506_30617578_0,6,4,1,1
126763513_3191418780_0,5,4,1,1
126763523_692247924_0,1,3,1,1
126763523_1378950933_0,17,12,6,1
126769416_390227134_0,8,8,1,2
126769416_681936376_0,11,7,5,1
126769416_390227080_0,6,9,1,1
126781114_2267504221_0,2,3,5,2
126781114_412435888_0,12,9,9,2
126781115_390227101_0,16,3,1,1
126781115_6985462292_0,21,2,2,1
126781118_540312571_0,13,4,6,1
126781118_693864923_0,24,6,14,1
126781129_690411249_0,11,19,5,1
126781133_674790896_0,6,5,2,1
126781137_1375265188_0,2,3,4,1
126781137_1377806835_0,8,4,3,1
126785874_126679132_0,1,3,14,1
126785874_30553753_0,1,3,16,3
126797324_126797989_0,4,7,20,1
126797324_126803324_0,3,4,13,1
126797329_126797987_0,9,5,22,1
126797984_260723600_0,5,5,11,1
126797984_126803340_0,6,4,9,1
126797986_10770844049_0,5,5,6,1
126797986_12950167740_0,5,5,4,1
126797987_126797986_0,7,6,8,1
126797987_30243116_0,5,3,10,1
126797988_126797329_0,15,6,23,1
126797988_3207273319_0,10,4,7,1
126797989_11289437704_0,9,5,12,1
126797989_30243120_0,6,4,14,2
126798002_126800097_0,3,3,8,5
126798002_213942769_0,6,4,13,6
126798005_3761510949_0,15,6,8,1
126798008_126798005_0,13,7,8,1
126798008_30243125_0,12,8,6,1
126800081_126800097_0,6,4,13,6
126800081_213942769_0,3,2,6,3
126800097_30242760_0,5,5,12,5
126800097_219018794_0,8,4,11,6
126803324_126803361_0,8,4,25,2
126803324_30243210_0,6,4,19,1
126803331_10770844049_0,4,5,5,1
126803331_12950167734_0,3,5,5,1
126803334_30558452_0,4,4,7,1
126803334_126803331_0,7,7,9,1
126803336_30243203_0,5,7,12,3
126803336_126803334_0,7,9,10,1
126803340_126803336_0,8,7,11,1
126803340_30553758_0,5,4,11,1
126803357_1126848552_0,14,5,24,2
126803357_126797987_0,4,3,7,1
126803361_250793737_0,5,3,17,2
126803361_250793733_0,7,6,20,2
126812839_2269130838_0,12,8,9,1
126812839_126812841_0,6,6,11,1
126812841_126812844_0,8,5,8,1
126812844_126800081_0,6,6,9,3
126812844_126812847_0,4,5,7,1
126812847_126812850_0,4,5,4,1
126812850_1311833055_0,8,8,4,1
126812850_2269130838_0,4,6,4,1
166211429_30294483_0,4,5,21,1
166211429_4174198170_0,1,5,12,1
166211429_630602352_0,2,5,17,1
166211432_30294443_0,7,9,17,1
166211432_2692588225_0,8,9,12,2
168319807_71710025_0,9,17,1,1
168319807_11009796684_0,34,21,2,1
168330638_178503437_0,10,6,1,1
168330638_30264242_0,2,6,2,1
168330638_168330642_0,10,6,1,1
168330642_178616217_0,8,8,8,1
168330642_168330638_0,10,6,1,1
168330671_312682301_0,1,4,1,1
168330678_168523381_0,1,5,1,1
168330678_312682309_0,1,5,1,1
168330678_1751118823_0,1,5,1,1
168330707_168515978_0,1,4,1,1
168330707_168330709_0,1,6,1,1
168330709_168330707_0,1,6,1,1
168330709_168491368_0,5,8,1,1
168330709_410301873_0,1,5,1,1
168491368_168491391_0,4,9,1,1
168491368_427959730_0,5,9,3,1
168491368_168330709_0,5,8,1,1
168491391_4834501691_0,9,6,3,1
168491391_168491368_0,4,9,1,1
168491391_178615588_0,1,4,4,1
168491424_10967809658_0,1,2,1,1
168491424_30236780_0,1,2,1,1
168491424_2264456429_0,1,2,3,2
168491440_1699441361_0,1,2,1,1
168491440_4834501706_0,10,2,1,1
168497398_168515095_0,1,4,1,1
168497398_168497402_0,1,4,1,1
168497402_1912198618_0,1,5,1,1
168497402_168515095_0,1,4,1,1
168497415_1912198602_0,1,2,1,1
168497415_1912198609_0,1,2,1,1
168497415_168497424_0,1,4,1,1
168497424_858069529_0,1,2,1,1
168497424_168497426_0,1,2,1,1
168497424_168497415_0,1,4,1,1
168497426_858069593_0,1,2,1,1
168497426_168497424_0,1,2,1,1
168497426_168499035_0,1,3,1,1
168499035_1912584090_0,1,3,1,1
168499035_1912584098_0,1,3,1,1
168499035_168497426_0,1,3,1,1
168499059_255461110_0,20,9,2,1
168499059_412436535_0,32,13,4,2
168499059_955374515_0,32,10,8,1
168515095_168330707_0,1,3,1,1
168515978_1751118891_0,1,4,1,1
168515978_168330707_0,1,4,1,1
168515978_4111277980_0,1,4,1,1
168521180_168521949_0,1,2,1,1
168521180_1912611186_0,1,6,1,1
168521184_168521180_0,1,3,1,1
168521184_168521949_0,1,3,1,1
168521919_1751118763_0,1,4,1,1
168521919_168529698_0,1,4,1,1
168521949_168521951_0,1,2,1,1
168521951_168521958_0,1,2,1,1
168521951_1912584089_0,1,2,1,1
168521958_412437304_0,4,3,1,2
168521958_1912584089_0,1,2,1,1
168523377_1751118891_0,1,9,2,1
168523377_1751118823_0,1,5,1,1
168523381_1751118757_0,1,4,1,1
168526134_312682308_0,1,3,1,1
168526134_1684889804_0,1,3,1,1
168526135_168526134_0,1,3,1,1
168526135_1751329398_0,1,8,1,1
168526166_168529420_0,3,3,1,1
168526166_168529440_0,15,5,1,1
168529411_168529420_0,1,5,1,1
168529411_1751329341_0,1,3,1,1
168529420_168526166_0,3,3,1,1
168529420_168529411_0,1,5,1,1
168529420_1751329398_0,1,3,1,1
168529440_2267446342_0,8,3,1,1
168529440_168529451_0,10,8,1,2
168529440_168526166_0,15,5,1,1
168529451_8310685647_0,3,5,1,1
168529451_168529440_0,10,8,1,2
168529461_3976600124_0,1,3,1,1
168529461_3976600122_0,1,4,1,1
168529461_3976600105_0,1,2,1,1
168529464_412435887_0,12,4,10,1
168529464_3976600113_0,1,2,1,1
168529464_1001107281_0,1,4,5,1
168529692_1751329345_0,1,3,1,1
168529692_1912611186_0,1,4,1,1
168529692_168529698_0,1,3,1,1
168529698_168521919_0,1,4,1,1
168529698_1751329358_0,1,3,1,1
168529698_168529692_0,1,3,1,1
168537019_190949833_0,3,2,1,1
168537019_2264456438_0,3,3,1,1
168537019_190936244_0,3,2,1,1
178503437_11009796679_0,9,3,1,1
178503437_168330638_0,10,6,1,1
178508430_4834501688_0,1,5,6,1
178508430_2264456440_0,1,4,6,1
178508430_178509568_0,1,4,5,1
178508655_612363395_0,1,2,2,1
178509066_30247035_0,1,3,4,1
178509066_30247007_0,1,3,9,1
178509568_178509066_0,1,3,6,1
178514516_178514518_0,8,5,1,1
178514516_168330642_0,8,5,1,1
178514518_4111370382_0,4,6,6,1
178514518_533665304_0,2,3,1,1
178514528_1684889811_0,1,2,2,2
178514528_1684908534_0,1,2,2,1
178518958_4908316180_0,6,8,5,1
178518958_2691105735_0,5,8,4,1
178519633_30686211_0,1,2,1,1
178520714_30686354_0,1,2,9,1
178520714_30686353_0,3,4,12,1
178520716_30307934_0,1,3,12,2
178520716_178525065_0,1,6,15,2
178520994_178520714_0,1,5,16,4
178522003_1001237059_0,1,2,1,1
178522003_30264304_0,1,2,1,1
178522246_30294316_0,1,3,12,1
178522246_30294314_0,1,5,13,1
178522246_30686209_0,1,3,12,1
178525064_8473879995_0,1,2,2,1
178525064_30307936_0,4,2,3,1
178525065_178520994_0,1,8,14,4
178526454_3324784405_0,1,8,12,1
178542532_1012330342_0,8,5,5,2
178542532_530687855_0,10,4,5,1
178542532_6565856196_0,6,8,3,1
178542900_5225442151_0,7,7,12,1
178542900_803435608_0,10,12,18,1
178542900_539186002_0,7,9,17,1
178547786_8745736544_0,6,4,14,1
178547786_30686353_0,8,6,17,1
178615588_312682304_0,1,3,1,1
178615588_168491391_0,1,4,4,1
178616216_412426589_0,1,2,11,1
178616216_178615588_0,1,2,9,1
178616217_178616216_0,1,4,10,1
178616217_1684889804_0,1,5,4,1
178616217_168330642_0,8,8,8,1
190878380_30248343_0,1,2,6,2
190936244_1404317225_0,1,2,1,1
190936244_190939352_0,1,2,1,1
190939352_559604881_0,1,3,1,1
190943216_190949833_0,3,2,1,1
190949833_168537019_0,3,2,1,1
190949833_4549272595_0,8,5,1,1
190955805_1401840772_0,50,32,44,3
190958411_9425413611_0,5,4,1,1
190958411_9425413606_0,5,4,1,1
190971702_190971704_0,9,5,21,1
190971702_21638889_0,6,5,16,1
190971704_242284801_0,4,4,14,1
190971704_243345600_0,4,4,20,1
190972365_2239890983_0,5,3,7,1
190972365_71709940_0,10,11,8,1
190981834_11369675074_0,9,6,2,1
190985498_533663031_0,10,5,12,1
190985498_190986445_0,14,6,12,1
190985498_190971702_0,18,8,27,1
190985739_30343411_0,8,5,10,1
190985739_190987745_0,5,5,8,1
190985756_876375351_0,2,4,1,1
190986445_242337128_0,5,9,27,1
190986445_190985498_0,14,6,12,1
190986445_13391145408_0,5,5,15,1
190987745_190987748_0,7,7,8,1
190987745_243345266_0,5,7,4,1
190987748_533662733_0,4,7,10,1
190987748_13391145408_0,4,8,16,1
190989415_4260777637_0,1,3,3,2
190993191_30252172_0,5,2,9,1
190993191_1400693886_0,5,2,8,1
191001636_1401568849_0,1,2,1,1
191001636_190939352_0,1,2,1,1
191031226_552864169_0,1,2,1,1
191031226_191031231_0,1,3,1,1
191031231_191031236_0,1,3,1,1
191031236_36756165_0,1,3,1,1
191046034_1141503163_0,6,5,1,1
191823363_82632464_0,1,3,4,2
192039415_30246702_0,4,8,25,1
192040052_89148866_0,10,7,31,1
192040052_192039415_0,4,7,28,1
192046649_30647906_0,1,2,24,5
192068604_5306386378_0,1,4,17,2
192068604_30884353_0,1,4,40,3
192071165_192068604_0,1,6,34,2
192071165_30227048_0,1,4,32,2
192284952_5908351895_0,11,3,1,1
194551073_3497472682_0,1,6,27,1
194580864_30252176_0,1,3,15,1
194583692_190981834_0,9,7,13,1
194589435_3868361514_0,1,7,28,1
194589435_71643550_0,2,10,45,2
208696479_1297818714_0,1,3,1,1
208960819_30254253_0,1,2,29,1
208974064_30243953_0,1,2,35,1
209059231_209062724_0,1,2,30,1
209062724_30254247_0,1,2,43,1
209062724_209064954_0,1,2,36,2
209064954_30297911_0,1,2,24,1
209064954_10223723000_0,1,3,26,1
209064954_209062724_0,1,2,36,2
209084274_30252163_0,9,5,52,1
209084274_190993191_0,22,8,44,1
209093243_30297911_0,1,3,27,1
209093243_30297917_0,1,2,27,1
209093243_209094329_0,1,4,26,1
209094329_209093243_0,1,4,26,1
209095788_30297911_0,1,5,24,1
211608571_26057347_0,4,11,16,1
211608571_26057341_0,6,14,22,1
211616876_219029426_0,9,5,9,1
211616876_30243213_0,10,6,17,1
213942769_126812847_0,7,5,8,3
213942769_30242812_0,5,2,8,3
216350784_9788449184_0,11,17,6,1
216350784_71710260_0,5,10,14,1
218906723_30227196_0,1,2,25,3
219009535_240982102_0,3,2,11,2
219009535_219011804_0,3,4,14,1
219009557_219009535_0,3,2,6,2
219009557_1479161523_0,10,6,7,2
219011804_7862216634_0,1,3,10,1
219018792_3134509198_0,5,4,5,1
219018792_243339566_0,8,4,3,1
219018793_126798002_0,8,4,11,6
219018793_219018794_0,5,3,4,3
219018794_30243212_0,8,5,13,3
219018794_211616876_0,13,7,11,3
219019305_243339566_0,10,6,3,1
219019305_219018792_0,5,5,2,1
219026483_312891599_0,1,4,3,1
219026483_30243125_0,3,7,3,1
219029423_211616876_0,10,6,9,1
219029423_219029426_0,10,5,9,1
219029426_219029429_0,10,4,10,1
219029429_1311833057_0,6,4,12,1
219029429_219029432_0,7,5,10,1
219029432_219029434_0,11,6,9,1
219029434_126798008_0,11,7,7,1
219029434_126798005_0,13,6,8,1
225859994_4485344001_0,27,8,19,1
225859994_262250623_0,16,4,2,1
230158668_30647463_0,1,2,17,1
230158668_230161188_0,1,3,22,1
230158668_2482703305_0,1,2,25,1
230161188_1311833057_0,4,5,17,1
240882893_30227495_0,3,4,19,1
240886321_240982102_0,2,3,31,3
240886321_240982770_0,1,2,23,1
240936350_7274365949_0,1,5,27,1
240936350_240940059_0,4,6,47,1
240936353_6070339664_0,2,5,23,1
240936353_240936350_0,2,5,27,1
240940059_30254231_0,3,3,25,1
240978204_13199678806_0,4,2,28,1
240978204_30227495_0,7,6,85,2
240978795_30297642_0,1,2,35,1
240978795_4212111673_0,1,2,41,1
240982102_219009535_0,3,2,11,2
240982102_2482703292_0,2,4,27,2
240982770_2482703292_0,1,2,31,1
240982770_243748972_0,1,2,22,1
240982770_240886321_0,1,2,23,1
242284800_243345435_0,3,8,5,1
242284801_21638891_0,9,5,23,1
242284801_21638891_1,9,5,38,1
242317164_30343583_0,1,2,22,1
242317164_242318729_0,1,3,29,1
242318729_21638869_0,1,3,21,1
242318729_30343485_0,1,3,19,1
242318729_30343670_0,1,3,29,1
242318731_30343394_0,1,2,16,1
242318731_242317164_0,1,2,32,1
242337128_190986445_0,5,9,27,1
243047500_30253376_0,16,2,7,1
243047500_7866434035_0,16,3,6,1
243336646_243347086_0,5,4,5,1
243336646_30244001_0,8,5,6,1
243336862_3184350843_0,1,2,20,1
243336862_30244000_0,5,4,27,1
243336865_1479161502_0,11,4,3,1
243338863_365565046_0,4,2,9,1
243338863_1710758986_0,2,4,6,2
243338866_4385157799_0,4,4,9,1
243338866_5451351932_0,3,3,2,1
243338874_243338875_0,3,8,3,1
243338874_247637113_0,4,7,2,2
243338875_243338876_0,4,4,4,1
243338875_247637650_0,2,4,3,1
243338876_243338877_0,4,3,4,2
243338876_30312843_0,4,2,3,1
243338877_1940624171_0,3,4,4,2
243338877_1940890836_0,3,3,5,2
243338878_1940899124_0,2,6,16,1
243338878_1940583260_0,2,6,23,1
243338881_30312835_0,6,8,6,2
243338881_243338866_0,4,8,6,1
243338885_6126749210_0,5,2,2,1
243338885_30312830_0,7,3,5,1
243338885_536428072_0,7,4,7,1
243339101_243339102_0,6,5,3,1
243339101_30242972_0,6,3,7,1
243339102_797407445_0,20,11,3,1
243339102_600830525_0,9,7,3,1
243339109_4454226363_0,4,2,2,1
243339109_9433723474_0,5,2,2,1
243339207_12561010930_0,3,2,2,1
243339565_1125511774_0,6,2,2,1
243339565_359979755_0,9,5,4,1
243339565_11244890076_0,4,2,3,1
243339566_4554375438_0,14,9,3,1
243339566_2677447201_0,6,4,1,1
243341156_30312391_0,5,9,8,1
243341156_243341157_0,9,7,1,1
243341157_243341158_0,4,10,4,1
243341157_243341158_1,4,6,1,1
243341158_30253278_0,5,6,5,1
243341158_347353580_0,6,7,3,1
243341175_243341274_0,1,2,1,1
243341175_243341469_0,2,2,1,1
243341360_243341274_0,2,2,1,1
243341360_243341469_0,3,2,1,1
243341469_293527271_0,2,4,1,1
243342775_1940910619_0,1,2,15,1
243342778_247637117_0,9,4,5,1
243342778_5393693746_0,10,4,5,1
243342788_30312919_0,5,4,4,1
243342788_597218402_0,3,3,4,1
243342790_243342791_0,9,4,1,1
243342790_30312954_0,4,3,1,1
243342791_1940908212_0,5,2,1,1
243342791_2578612972_0,9,3,8,1
243343111_30689549_0,6,3,3,1
243343111_279148247_0,4,4,3,1
243343112_243343113_0,4,6,1,1
243343112_30689551_0,5,6,1,1
243343113_347353584_0,10,7,1,1
243343118_243343111_0,4,3,3,1
243345266_242284800_0,2,7,4,1
243345435_190971704_0,6,6,13,1
243345435_243345437_0,3,6,9,1
243345437_243345599_0,1,3,8,1
243345437_243345458_0,1,4,6,1
243345439_243345481_0,1,4,9,1
243345458_243345437_0,1,4,6,1
243345458_243345266_0,2,7,6,1
243345481_243345458_0,1,3,5,1
243345481_243345599_0,1,3,8,1
243345599_243345439_0,1,4,8,1
243345599_243345600_0,1,2,14,1
243345600_243345653_0,1,4,15,1
243345653_4139413948_0,2,4,12,1
243345653_243345439_0,1,4,12,1
243346367_3592009292_0,3,4,10,1
243346441_243346367_0,1,3,9,1
243346441_71709908_0,5,5,16,1
243347086_243336862_0,5,4,12,1
243347086_243347133_0,8,5,8,1
243347133_30244001_0,3,3,5,1
243347133_243347134_0,3,4,14,1
243347134_243346441_0,1,3,9,1
243347134_3592013495_0,5,5,16,1
243586483_308678075_0,1,4,1,1
243586498_690679274_0,1,4,1,1
243586498_330419120_0,2,4,1,1
243587576_359547255_0,6,7,1,1
243587576_1482182667_0,12,8,1,1
243748972_240982770_0,1,2,22,1
243752698_3439160184_0,1,2,27,2
243756418_559794893_0,5,4,1,1
243756418_4414985711_0,10,4,3,1
243756435_312894012_0,6,5,6,1
243756435_9232630600_0,36,19,13,1
247636999_243342778_0,11,5,5,2
247636999_243342788_0,12,5,7,2
247637070_30297379_0,7,2,1,1
