road_id,noise_day,noise_evening,noise_night,road_length,road_category,dist_to_main
30243365_1589583429_0,65,65,60,132.46448208926688,3,0.0
30243365_30243321_0,70,65,60,135.1327733629759,4,0.0
13134439125_431107481_0,65,65,60,8.481746527513913,6,497.0285475188615
13134439124_13134439125_0,65,65,60,93.24958959405024,6,412.9000632583167
13119458932_2650778329_0,65,60,55,16.59064307575283,4,28.913186951953044
13203541702_13203520600_0,65,60,55,119.2826525410464,6,39.64199339750777
13199461400_13199678806_0,60,60,60,15.508167409761654,6,389.29347546202484
30243363_30243362_0,70,65,60,136.1835226210767,3,0.0
30243391_30243332_0,60,60,55,133.29082302568636,3,0.0
30243391_1860476035_0,60,60,55,223.85657602693772,3,0.0
30243389_30254194_0,60,60,55,132.90988291463762,5,0.0
30243375_30238031_0,60,60,55,137.41652969128498,3,0.0
30243375_30243373_0,70,65,60,133.73009667916745,3,0.0
30243373_3047640930_0,70,65,60,74.3884155986977,3,0.0
30243373_30254227_0,70,70,65,132.93838084042227,3,0.0
30243371_442540250_0,65,60,55,18.758886921966806,3,0.0
30243397_2749938625_0,70,70,65,127.00948295201519,5,0.0
30243396_30243395_0,70,70,65,132.9605019638424,3,0.0
30243396_30243336_0,70,70,65,134.43750266781922,5,0.0
30243395_30243394_0,60,60,55,65.13073491148755,3,0.0
30243395_915702743_0,70,70,65,79.46591537136807,5,0.0
30243394_30254029_0,70,70,65,65.52246545967847,3,0.0
30243392_30254056_0,70,70,65,135.06804727708905,3,0.0
30243449_10926004932_0,70,65,60,128.6770193200483,4,134.49876621437943
30243447_616512950_0,65,65,60,135.05419938344482,3,0.0
30243447_1623558813_0,65,65,60,133.82877254678755,4,0.0
30243401_30243398_0,70,70,65,309.15538259134354,3,0.0
30243398_2760236007_0,50,50,45,70.77212119429528,5,0.0
30243397_30243396_0,65,65,60,139.17003132471532,3,0.0
30243880_30243890_0,70,65,60,135.56120665423012,5,146.4420880329264
30243880_30243879_0,65,65,60,134.74125267722292,4,146.4420880329264
30243879_30243878_0,65,60,55,133.85270582555387,4,132.13220305071783
30243878_30243888_0,70,65,60,137.0506915073363,5,131.02443873413512
3193312157_10253033785_0,70,70,65,64.76607676030287,2,0.0
30243877_30243876_0,70,65,60,134.49718209386225,4,0.0
30243876_30298841_0,65,65,60,113.27503347168722,5,30.499427098118773
30243888_30246824_0,60,55,50,133.09837611572286,5,131.3102304863708
30243887_30243888_0,65,65,60,132.59607965113992,4,0.0
30243887_30243877_0,65,65,60,134.77550227805966,3,0.0
30243883_2326000392_0,65,65,60,132.87997373763804,4,0.0
30243883_30247097_0,65,65,60,133.63427287906933,4,132.86513514485742
30243881_30243891_0,65,65,60,135.94294849565216,6,132.93348430429646
3193312157_3888894773_0,70,70,65,30.71524311650294,4,0.0
30243944_1400747755_0,60,60,65,53.36161052542888,5,306.9514481188517
30243942_30243943_0,55,50,50,9.633387774897974,5,309.9244310382846
3191418795_2087205012_0,60,60,55,44.56366508558775,6,19.588341884202165
30243889_30243879_0,70,65,60,135.55457689130077,5,198.0481031817111
30243959_208974064_0,55,55,50,65.4760032728522,5,286.7153948294481
30243958_30647222_0,50,50,40,79.60674538833194,5,274.14459712189677
30243953_30254245_0,50,45,40,109.39015138471362,5,138.04543963731555
30243953_30243961_0,60,60,60,56.565648888168184,5,245.80685253879233
30243952_30243953_0,60,60,65,29.29227715109895,5,245.1660327707157
30243946_4029816820_0,60,60,60,50.31495945330652,5,288.73128024860694
30243944_30243946_0,50,50,50,44.803982230531844,5,300.7420663751489
30246669_6833338776_0,60,60,55,253.64010971283054,6,114.30032107946256
30246669_1092685773_0,60,60,55,136.08390967322447,4,20.43806914717431
30246668_30238197_0,65,65,60,132.85376789226356,5,20.903544066426026
30244001_243346441_0,60,60,60,88.65886655901528,4,343.3936364179108
30244000_13199461400_0,60,60,60,13.02283931276246,6,404.0513579683765
30243961_30243959_0,55,50,45,73.47262065217217,5,252.04127328548185
30243961_30254251_0,50,45,40,37.42003329330723,5,225.39606578927834
30243959_30243958_0,55,50,45,54.263020062321246,6,274.14459712189677
30246768_30237610_0,65,65,60,136.82434783664235,3,0.0
30246752_559764755_0,65,65,60,136.5004387360127,5,0.0
30246752_30243881_0,65,65,55,127.49706550579765,6,18.24538543715471
30246712_30246711_0,65,65,60,93.96843709945887,5,0.0
30246711_30248550_0,65,65,60,131.8051945614607,5,0.0
30246702_30246674_0,60,60,55,134.57242170436623,3,0.0
30246674_11351487218_0,70,65,60,95.0104171303357,3,0.0
30246674_6833338776_0,70,65,60,131.66963561842059,5,0.0
30246781_10182331330_0,65,65,60,117.2361356365408,5,149.17151192424666
30246778_30237587_0,60,60,55,136.8693753966493,5,132.17119561069708
3191418787_2458217791_0,65,65,60,13.352186470849652,2,0.0
30246777_30237627_0,60,60,55,133.35691695906186,5,0.0
30246773_30238198_0,65,65,60,134.3765724998395,4,210.8056967580685
30246773_252825017_0,65,60,55,134.48022835082247,6,206.38457741223567
30246771_26198831_0,65,65,60,149.56589897178438,5,0.0
30246771_30246781_0,65,65,60,134.2826187286202,5,149.56258420989397
30246970_30247005_0,65,60,55,94.93982896288921,5,71.43679875434209
4212111673_13197779092_0,55,55,55,9.345271344789303,6,355.3128863653497
30246864_4834209607_0,65,60,55,134.49835478744387,5,0.0
30246860_30246859_0,65,60,55,133.59415746344737,3,0.0
30246860_30246820_0,60,60,55,133.13275901382713,5,0.0
30246859_1382873591_0,70,65,60,120.51618746542283,5,0.0
30246859_2510614164_0,60,60,55,115.32562736168538,3,0.0
30246824_905811222_0,60,55,50,130.31870615306903,5,20.297207594698072
30246820_30246778_0,65,65,60,132.96490795247493,5,133.13192278310723
4230940846_4230940844_0,45,40,40,30.845507337294976,5,320.85469786387023
30247061_178508655_0,55,55,50,101.45113063187993,6,212.24760914274592
30247035_178508655_0,60,55,50,94.28829610215558,5,311.74660561931495
30247035_178509066_0,55,55,50,9.88887453903484,5,316.57673951508497
30247027_30247007_0,60,60,55,85.9293039707126,5,224.95833474997525
30247027_30247035_0,60,60,55,122.99421110755719,5,225.40572216216856
30247026_8221931732_0,50,50,45,56.67353684616143,6,140.35592157459425
30247007_2407328772_0,55,55,50,64.26858426239467,5,219.39276126167803
4230940844_4230940846_0,45,40,40,30.845507337294976,5,320.85469786387023
30247382_1002675944_0,70,70,65,85.98105401948021,2,0.0
30247167_30247433_0,65,65,60,131.9764271632384,4,0.0
30247166_30237638_0,55,55,55,134.1653315434535,5,0.0
30247097_1374636407_0,65,65,60,136.24497446311153,4,144.26055064124176
30247097_30227228_0,65,65,60,121.98297739794313,5,131.75645455527624
4222882539_359104407_0,65,60,65,174.3831532961425,4,13.365384826382465
13179936507_11215517493_0,70,70,65,93.0380162966907,6,0.0
4222882539_5094317308_0,40,40,40,96.8252097701274,5,13.523811483712095
13134439132_1400723087_0,60,60,55,109.03767550813119,6,133.28087287341242
30247091_30685337_0,65,65,60,140.8210844847408,2,0.0
30247089_1357512253_0,65,65,60,135.0231991428334,4,130.19371225724967
4214539546_366223023_0,40,40,40,69.76998048184052,5,368.77126045547084
30247088_30237770_0,65,65,60,133.94766482726993,5,40.756131785944916
30247405_13307330505_0,70,70,65,99.94941953533466,3,0.0
30247405_30247406_0,70,65,60,16.263091266196486,3,0.0
30247401_431100308_0,70,70,65,109.99223272273883,3,0.0
30247395_30247390_0,70,70,65,139.79219427269092,3,0.0
30247395_431100308_0,65,60,55,43.9252313246259,3,0.0
30247395_30558251_0,70,70,65,56.85526156273454,5,0.0
30247390_30247386_0,70,65,60,84.84957976641198,3,0.0
30247390_30247395_0,70,70,65,139.79219427269092,3,0.0
30247390_30558221_0,70,65,60,57.89783755301045,5,0.0
30247386_30247390_0,70,70,65,84.84957976641198,3,0.0
30247382_30247386_0,70,70,65,126.10739720172982,3,0.0
30247426_30556617_0,70,70,65,120.35265898668263,5,0.0
30247426_30247429_0,65,60,55,138.51308941233003,3,0.0
30247416_30248590_0,70,70,65,176.18356180990304,3,0.0
30247413_30313349_0,70,70,65,38.273315806800554,5,0.0
30247413_30247416_0,65,60,60,78.79710579674311,3,0.0
30247411_30247413_0,65,65,60,130.1487269210592,3,0.0
30247411_6042820380_0,60,55,50,86.93652093350505,5,0.0
30247409_30247411_0,65,65,60,90.63908689480091,3,0.0
30247409_412398706_0,65,65,60,67.0750041298512,5,0.0
30247406_1614010934_0,70,65,60,30.551673139286798,3,0.0
30248270_30236752_0,55,55,50,72.48183486726353,5,295.13003458779616
30248252_30248264_0,55,55,50,57.636278853318984,5,253.37317396096904
30248252_30236750_0,60,55,50,85.89995807106787,5,253.37317396096904
30247434_11370726443_0,70,65,60,73.32102657643506,2,0.0
30247434_3314294600_0,70,70,65,116.53211180487952,3,0.0
30247433_30238026_0,70,70,65,133.04573723873153,3,0.0
30247433_301572949_0,70,70,65,167.12443354537123,4,0.0
30247432_30247433_0,70,70,65,135.65354475587773,3,0.0
30247432_30247166_0,70,70,65,133.29421503335223,5,0.0
30247431_30237617_0,70,65,65,32.25489989808939,3,0.0
4214539546_366223121_0,45,45,40,441.99066170240417,5,339.5443068587606
30248296_30248300_0,55,55,50,128.72677930439738,5,183.60192986791634
30248295_30248318_0,60,60,60,52.59670505017692,5,220.94761462500034
30248281_30298893_0,65,60,55,81.47708428619485,5,37.54738191901313
30248281_30236760_0,60,55,50,58.24591552572663,5,116.68388592003242
30248280_30298893_0,55,55,50,88.52741618128874,5,37.54738191901313
30248280_30248281_0,60,55,50,33.273190840854426,5,109.20474398766757
30248275_30248318_0,60,55,50,76.76174092868854,5,190.71584849899065
30248272_30236752_0,55,50,45,102.83081784449851,6,360.1167330266968
30248318_30248310_0,65,60,60,73.43669772596387,5,163.45229278119405
30248313_30252077_0,60,55,50,88.59325532820603,5,146.9350479197107
30248310_30238385_0,65,60,60,207.51060002112544,5,0.0
30248297_30248296_0,60,55,50,80.8300799998841,5,304.07938486638324
30248297_4834501706_0,65,65,60,13.144093802480175,5,342.5204519804312
30248296_30248295_0,55,55,50,93.9480580990619,5,263.7653608050948
30248535_30243312_0,65,65,60,133.5328117695483,5,0.0
3191418779_1002675910_0,60,60,55,141.16288657255217,2,0.0
30248342_30647925_0,45,45,40,187.12430752287494,5,38.8887352412881
13109559644_13109559626_0,60,60,55,9.682273456978331,5,224.1898604267019
13085109594_30555503_0,60,60,55,15.621046668361434,5,113.61859495846562
13117186629_417978406_0,55,55,50,68.28070493659712,5,230.29102741790925
13117186608_13117186604_0,55,55,50,3.675243054842656,5,267.97679099703
13117186604_13117186629_0,55,55,50,11.032728280536242,5,261.2639550137559
13117186604_1365367835_0,50,50,45,14.498589927299522,6,269.1286805781188
30248584_30313132_0,70,65,60,126.57693617517344,4,122.73499430226543
30248584_30248585_0,70,65,60,40.392377620008254,4,122.73499430226543
30248582_30248580_0,65,65,60,52.87368867067759,4,34.23775604610354
3191418776_269382682_0,70,70,65,28.517898177217504,3,0.0
30248580_30248582_0,65,65,60,52.87368867067758,4,34.23775604610354
30248550_30247088_0,65,65,60,137.38329072488543,5,0.0
30248549_30238020_0,65,65,60,129.82935421787965,5,136.11753694468328
30248595_30554783_0,60,60,55,71.43988533492153,6,85.64056348338859
30248593_30248594_0,65,60,55,14.870370199433417,4,35.100650954402695
30248593_30556621_0,65,65,60,113.51799244769073,6,34.192436788063425
30248592_30248593_0,65,65,60,39.66525141771784,4,0.0
3208632836_364670660_0,60,60,55,117.20334281042314,3,0.0
30248591_30558181_0,60,55,50,8.817028874015815,4,40.428715481123014
30248590_30247426_0,70,70,65,100.31334745030345,3,0.0
3207831035_301573106_0,65,65,65,119.73004801546853,5,137.4985230982195
30248586_30313129_0,65,60,60,117.90433689626018,4,208.66333799313253
30248586_364722133_0,60,60,55,155.28042994614884,4,126.52732259600037
30251179_578369832_0,60,60,55,60.31553402749486,3,0.0
30251179_60591465_0,60,60,55,162.40052019468547,5,0.0
30251178_30251179_0,65,65,55,76.437596854164,3,0.0
3207273319_442540272_0,70,70,65,39.457255575366844,4,0.0
30251177_30251176_0,60,55,50,53.42625071292269,3,0.0
3200354845_1100295130_0,65,60,55,22.904407078815588,2,0.0
30251176_30251177_0,70,65,60,53.42625071292268,3,0.0
30251175_30294469_0,65,65,60,107.91312349769649,5,0.0
30251173_30251175_0,65,65,60,106.4810567413426,3,0.0
30251189_30251190_0,65,65,60,103.80922819778226,3,0.0
30251189_30251188_0,60,60,55,56.14556638790741,3,0.0
30251188_30251189_0,60,60,55,56.14556638790741,3,0.0
30251188_30294503_0,60,60,55,157.98797233381143,5,0.0
30251184_540312576_0,70,65,60,61.20983913560583,3,0.0
30251184_12944711157_0,60,60,55,74.395336990115,3,0.0
3196847751_799374580_0,60,55,50,58.187561802772876,3,0.0
30251181_60591980_0,70,65,60,169.48073110181105,5,0.0
30251179_30251178_0,65,65,55,76.437596854164,3,0.0
30251207_364991626_0,70,65,60,20.654143964130302,3,0.0
30251207_30237606_0,70,70,65,22.618111588269254,3,0.0
30251200_557230545_0,70,70,65,134.40855360058487,3,0.0
30251200_2588057862_0,70,70,65,115.83188903644097,2,0.0
30251191_1904455769_0,70,65,60,111.5961692406833,3,0.0
30251191_30294321_0,55,55,50,108.84316696002222,5,0.0
30251190_30251189_0,65,65,60,103.80922819778226,3,0.0
30251190_30237479_0,65,65,60,90.2953779238912,5,0.0
30251623_30251622_0,50,50,50,209.9308343005199,5,234.8489166501426
30251622_30251592_0,50,45,45,113.7551062484831,5,147.2193261853873
30251622_30251623_1,55,55,55,417.51312534557434,5,234.8489166501426
30251622_30251623_0,50,50,50,209.9308343005199,5,234.8489166501426
30251593_30251635_0,45,40,40,90.29494284414768,5,58.15324109328526
30251593_30251592_0,45,40,40,211.00424386438445,5,147.2193261853873
30251592_30251622_0,50,45,45,113.7551062484831,5,147.2193261853873
30251592_30251593_0,45,40,40,211.00424386438445,5,147.2193261853873
30251207_10173687169_0,70,65,60,14.979387309060993,5,0.0
30252067_30252066_0,60,55,50,109.18590873921534,5,73.36251668274421
30252066_2984948749_0,65,65,60,77.12874771616735,5,0.0
30251877_574969097_0,60,55,50,155.74886054659822,5,61.60950052118221
30251877_3577569669_0,60,55,50,64.78308893507253,5,169.6696299471142
30251873_4111795685_0,55,50,45,38.674445344839555,5,315.32983125689765
30251870_574969058_0,55,50,45,34.71553232095968,5,138.84864280265927
30251635_30251593_0,45,40,40,90.29494284414768,5,58.15324109328526
30251623_30251593_0,50,50,50,115.69322836233682,5,148.4321184009623
30252169_30646179_0,55,50,55,126.30129322748166,5,91.27889060461324
30252169_30252170_0,60,60,60,37.32558266680121,6,87.25744335529511
30252167_30252169_0,60,60,55,38.52765580506803,6,91.27889060461324
30252163_30252167_0,50,50,50,116.81512068738961,6,94.35279681284099
30252070_4834501720_0,55,55,50,82.0832437275738,5,72.3126093098449
30252070_4834501715_0,60,55,50,71.85853933913147,5,140.81007227140498
30252069_30252070_0,55,55,50,109.0628222931243,5,96.95439851523635
30252069_30252066_0,60,60,55,71.91814994013491,5,73.36251668274421
30252067_30252070_0,60,55,50,72.87249940075534,5,153.19169432460765
30253203_30689520_0,55,55,50,135.76601442780762,4,397.4924895234605
30253203_30253202_0,65,65,60,131.99678447588653,6,274.9100054973169
30253202_30312975_0,60,55,50,131.528351709147,5,273.39667240010425
30252209_3497472682_0,60,60,50,101.49427108418301,6,434.8107714479375
30252173_30646806_0,60,55,50,41.92094725170818,5,75.43601590927118
30252172_1400693909_0,65,60,55,41.38908733722809,6,75.91906473790355
12955884765_1613654137_0,65,60,60,20.65632325148212,3,0.0
3196847751_3196847752_0,65,65,60,129.4082072318536,6,0.0
13114944429_13114926544_0,60,55,50,68.7212431207893,4,741.6572238226728
13114926544_561526841_0,60,60,50,80.0412245590943,4,799.448272028804
13114926544_13114944429_0,60,55,50,68.7212431207893,4,741.6572238226728
30252170_30254288_0,55,55,50,143.4656821557464,5,87.25744335529511
30252170_30252171_0,60,60,60,42.65351406893662,6,84.96735671245546
30253210_1043925401_0,60,60,55,49.70984465258741,5,351.07592877254916
30253208_243338863_0,65,65,60,130.64083287174722,5,134.88320799169236
30253208_30312832_0,65,65,60,124.35395252820646,4,265.51461879407265
30253206_30253381_0,60,60,60,126.07268796485087,3,0.0
30253206_30253205_0,65,65,65,134.2543777728631,5,0.0
30253205_10119384982_0,55,55,55,40.57626297763724,5,132.9591145304565
3196795880_7234883287_0,55,55,50,7.489903465751738,5,488.93405116527305
30253204_30253203_0,60,55,55,134.7168632601504,6,264.7694489728358
30253204_506223339_0,65,60,55,128.71657644137878,5,264.7694489728358
30253315_30253333_0,65,65,60,433.77299736260665,3,0.0
30253297_30253310_0,65,65,60,288.2835358576428,3,0.0
30253296_30253297_0,65,65,60,28.85991174606955,3,0.0
30253212_30313063_0,60,60,55,121.36650249070226,4,163.22134217226133
30253212_30253211_0,65,60,55,18.822122797148218,5,218.94826523846174
30253211_253795218_0,60,60,55,135.38223922480967,4,208.75768098004232
30253377_797407449_0,65,65,60,104.21333589465809,4,0.0
30253377_30253380_0,70,70,65,407.4475175007138,3,0.0
30253376_3752208202_0,65,65,55,126.2080928249437,5,0.0
30253376_30242971_0,65,65,60,128.73334804969505,3,0.0
30253375_30253376_0,65,65,55,133.47269698504448,3,0.0
30253367_243341175_0,60,60,55,39.27769899247796,3,0.0
30253348_247637684_0,70,70,60,102.94830914992285,3,0.0
30253391_30253392_0,65,65,60,134.65313260938638,3,0.0
30253391_304495406_0,65,65,60,67.50460674262087,3,0.0
30253390_30253391_0,65,65,60,137.80799866904812,3,0.0
30253388_30253389_0,60,60,55,128.38301568156194,3,0.0
30253388_1940573413_0,55,55,50,54.30104985185419,3,0.0
30253381_365565045_0,65,65,60,9.32275215807368,5,0.0
30253380_30689524_0,55,55,60,76.98507429699315,5,0.0
30253380_30253206_0,65,65,60,133.24341829200665,3,0.0
30253398_312895216_0,60,60,55,265.89206995972125,5,0.0
30253397_30253398_0,55,55,50,133.89234375037591,5,0.0
30253397_299362163_0,60,60,55,133.77395683989596,5,132.90859388212587
30253395_4552362841_0,45,45,40,134.63727265013998,5,400.92478361283713
30253394_541644026_0,60,60,55,138.4523020430046,5,377.50231029151473
30253392_262251807_0,65,60,55,107.15261607240609,3,0.0
30253392_243338876_0,65,60,55,129.41979702570276,5,0.0
30253432_30332756_0,60,60,55,44.43362649099872,3,0.0
30253432_30253435_0,60,55,50,144.4993227426406,5,0.0
30253402_30253398_0,55,55,50,133.67332313027018,3,0.0
30253401_30253397_0,55,55,45,134.11366042830923,5,133.37523319046483
30253400_543552977_0,55,55,50,134.23541858299626,5,267.03075579728693
30253399_30253394_0,60,55,50,138.26984782933386,5,479.0022968258768
30253398_2578612978_0,55,55,50,134.8221052991742,3,0.0
30253444_30253440_0,55,55,50,143.70359517360984,5,0.0
30253444_30555408_0,55,55,50,51.67160553379948,5,134.27556539701126
30253440_30253432_0,70,65,60,39.68887905310437,3,0.0
30253439_30253449_0,55,50,45,39.896642114417915,6,101.17504879055865
30253438_30332760_0,55,55,50,40.03942348982545,5,193.20065598523888
